{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Item Number,Item Name,Buy,Sell,Inventory,Asset Acct,Income Acct,Expense/COS Acct,Description,Use Desc. On Invoice,Custom List 1,Custom List 2,Custom List 3,Custom Field 1,Custom Field 2,Custom Field 3,Primary Supplier,Supplier Item Number,Tax Code When Bought,Buy Unit Measure,No. Items/Buy Unit,Reorder Quantity,Minimum Level,Selling Price,Sell Unit Measure,Tax Code When Sold,Sell Price Inclusive,Sales Tax Calc. Method,No. Items/Sell Unit,Quantity Break 1,Quantity Break 2,Quantity Break 3,Quantity Break 4,Quantity Break 5,"Price Level A, Qty Break 1","Price Level B, Qty Break 1","Price Level C, Qty Break 1","Price Level D, Qty Break 1","Price Level E, Qty Break 1","Price Level F, Qty Break 1","Price Level A, Qty Break 2","Price Level B, Qty Break 2","Price Level C, Qty Break 2","Price Level D, Qty Break 2","Price Level E, Qty Break 2","Price Level F, Qty Break 2","Price Level A, Qty Break 3","Price Level B, Qty Break 3","Price Level C, Qty Break 3","Price Level D, Qty Break 3","Price Level E, Qty Break 3","Price Level F, Qty Break 3","Price Level A, Qty Break 4","Price Level B, Qty Break 4","Price Level C, Qty Break 4","Price Level D, Qty Break 4","Price Level E, Qty Break 4","Price Level F, Qty Break 4","Price Level A, Qty Break 5","Price Level B, Qty Break 5","Price Level C, Qty Break 5","Price Level D, Qty Break 5","Price Level E, Qty Break 5","Price Level F, Qty Break 5",Inactive Item,Standard Cost,Default Ship/Sell Location,Default Recvd/Auto Location
WL031,WammaLab Pend Lift Arm Adj Scr,B,S,I,11201,43003,50001,,,,,,,,,Laboratorio de Resbaladicidad SL,,N-T,,1,0,0,£20.00,,GST,,0,1,0,0,0,0,0,20,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
WL032,WammaLab Pendulum Lifting Arm,B,S,I,11201,43003,50001,,,,,,,,,Laboratorio de Resbaladicidad SL,,N-T,,1,0,0,£350.00,,GST,,0,1,0,0,0,0,0,350,350,350,350,350,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
WL033,WammaLab Pend Slid Support Rod,B,S,I,11201,43003,50001,,,,,,,,,Laboratorio de Resbaladicidad SL,,N-T,,1,0,0,£175.00,,GST,,0,1,0,0,0,0,0,175,125,125,125,125,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
WL034,WammaLab Pend Head Bearing (Sm,B,S,I,11201,43003,50001,,,,,,,,,Laboratorio de Resbaladicidad SL,,N-T,,1,0,0,£22.00,,GST,,0,1,0,0,0,0,0,22,22,22,22,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
WL035,WammaLab Pendulum Foot Bearin ,B,S,I,11201,43003,50001,,,,,,,,,Laboratorio de Resbaladicidad SL,,N-T,,1,0,0,£10.00,,GST,,0,1,0,0,0,0,0,10,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
WL036,WammaLab Pend Head Bearing (Lg,B,S,I,11201,43003,50001,,,,,,,,,Laboratorio de Resbaladicidad SL,,N-T,,1,0,0,£30.00,,GST,,0,1,0,0,0,0,0,30,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
WL037,WammaLab Pend Arm Base Block,B,S,I,11201,43003,50001,,,,,,,,,Laboratorio de Resbaladicidad SL,,N-T,,1,0,0,£160.00,,GST,,0,1,0,0,0,0,0,160,140,140,140,140,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
WL038,WammaLab Pendulum Foot Weight,B,S,I,11201,43003,50001,,,,,,,,,Laboratorio de Resbaladicidad SL,,N-T,,1,0,0,£80.00,,GST,,0,1,0,0,0,0,0,80,80,80,80,80,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
WL039,WammaLab Pendulum Foot,B,S,I,11201,43003,50001,,,,,,,,,Laboratorio de Resbaladicidad SL,,N-T,,1,0,0,£430.00,,GST,,0,1,0,0,0,0,0,430,430,430,430,430,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
WL040,WammaLab Pendulum Slider Washe,B,S,I,11201,43003,50001,,,,,,,,,Laboratorio de Resbaladicidad SL,,N-T,,1,0,0,£2.00,,GST,,0,1,0,0,0,0,0,2,0.15,0.15,0.15,0.15,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
WL041,WammaLab Pend Slider Humpb Pin,B,S,I,11201,43003,50001,,,,,,,,,Laboratorio de Resbaladicidad SL,,N-T,,1,0,0,£3.00,,GST,,0,1,0,0,0,0,0,3,0.65,0.65,0.65,0.65,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
WL042,WammaLab Pendulum Slider Sprin,B,S,I,11201,43003,50001,,,,,,,,,Laboratorio de Resbaladicidad SL,,N-T,,1,0,0,£10.00,,GST,,0,1,0,0,0,0,0,10,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
WL043,WammaLab Pendulum Packing Stra,B,S,I,11201,43003,50001,,,,,,,,,Laboratorio de Resbaladicidad SL,,N-T,,1,0,0,£15.00,,GST,,0,1,0,0,0,0,0,15,15,15,15,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
WL044,WammaLab Pen Slder Msure Tool ,B,S,I,11201,43003,50001,,,,,,,,,Laboratorio de Resbaladicidad SL,,N-T,,1,0,0,£95.00,,GST,,0,1,0,0,0,0,0,95,35,35,35,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£50.38,,
WL045,(Spare) WammaLab Pendulum,B,S,I,11201,43003,50001,,,,,,,,,Laboratorio de Resbaladicidad SL,,N-T,,1,0,0,£0.00,,GST,,0,1,0,0,0,0,0,0,35,35,35,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
WL046,WammaLab Pendulum C Spaner,B,S,I,11201,43003,50001,,,,,,,,,Laboratorio de Resbaladicidad SL,,N-T,,1,0,0,£70.00,,GST,,0,1,0,0,0,0,0,70,70,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
WL047,WammaLab Pend Case Brckt (Top),B,S,I,11201,43003,50001,,,,,,,,,Laboratorio de Resbaladicidad SL,,N-T,,1,0,0,£20.00,,GST,,0,1,0,0,0,0,0,20,15,15,15,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
WL048,WammaLab Pend Case Brckt (Bot),B,S,I,11201,43003,50001,,,,,,,,,Laboratorio de Resbaladicidad SL,,N-T,,1,0,0,£20.00,,GST,,0,1,0,0,0,0,0,20,15,15,15,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
WL049,WammaLab Pendulum Sample Holde,B,S,I,11201,43003,50001,,,,,,,,,Laboratorio de Resbaladicidad SL,,N-T,,1,0,0,£850.00,,GST,,0,1,0,0,0,0,0,850,820,820,820,820,820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£450.69,,
WL050,WammaLab Pendulum Flight case,B,S,I,11201,43003,50001,,,,,,,,,Laboratorio de Resbaladicidad SL,,N-T,,1,0,0,"£1,800.00",,GST,,0,1,0,0,0,0,0,1800,1800,1800,1800,1800,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£16.92,,
WSX009,Wessex Tortus Charger Unit,B,S,I,11201,43003,50001,,,,,,,,,QM Systems Ltd,,N-T,,1,0,0,£295.00,,GST,,0,1,0,0,0,0,0,295,210,210,210,210,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£125.20,,
WSX010,Wessex Tortus Battery Pack,B,S,I,11201,43003,50001,,,,,,,,,QM Systems Ltd,,N-T,,1,0,0,£225.00,,GST,,0,1,0,0,0,0,0,225,225,225,225,225,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
WS007,Wessex Tortus Drive Motor Brac,B,S,I,11201,43003,50001,,,,,,,,,QM Systems Ltd,,N-T,,1,0,0,£42.00,,GST,,0,1,0,0,0,0,0,42,42,42,42,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
WS008,Wessex Tortus Drive Motor Gear,B,S,I,11201,43003,50001,,,,,,,,,QM Systems Ltd,,N-T,,1,0,0,£155.00,,GST,,0,1,0,0,0,0,0,155,155,155,155,155,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
WSX008,Wessex Tortus Drive Motor,B,S,I,11201,43003,50001,,,,,,,,,QM Systems Ltd,,N-T,,1,0,0,£355.00,,GST,,0,1,0,0,0,0,0,355,305,305,305,305,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
WS010,Wessex Tortus 2 Printer,B,S,I,11201,43003,50001,,,,,,,,,QM Systems Ltd,,N-T,,1,0,0,£80.00,,GST,,0,1,0,0,0,0,0,80,80,80,80,80,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
WS011,Wessex Tortus Paper Rolls,B,S,I,11201,43003,50001,,,,,,,,,QM Systems Ltd,,N-T,,1,0,0,£6.00,,GST,,0,1,0,0,0,0,0,6,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
WS012,Wessex Tortus Paper Roll Spind,B,S,I,11201,43003,50001,,,,,,,,,QM Systems Ltd,,N-T,,1,0,0,£55.00,,GST,,0,1,0,0,0,0,0,55,55,55,55,55,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
WSX005,Wessex Tortus Slider Foot,B,S,I,11201,43003,50001,,,,,,,,,QM Systems Ltd,,N-T,,1,0,0,£180.00,1,GST,,0,1,0,0,0,0,0,180,95,95,95,95,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
WSX004,Wessex Tortus Slider Post,B,S,I,11201,43003,50001,,,,,,,,,QM Systems Ltd,,N-T,,1,0,0,£115.00,,GST,,0,1,0,0,0,0,0,115,90,90,90,90,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
WS015,Wessex Tortus Linear Ball Bear,B,S,I,11201,43003,50001,,,,,,,,,QM Systems Ltd,,N-T,,1,0,0,£50.00,,GST,,0,1,0,0,0,0,0,50,50,50,50,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
WS016,Wessex Tortus 2 Optek IR Senso,B,S,I,11201,43003,50001,,,,,,,,,QM Systems Ltd,,N-T,,1,0,0,£3.50,,GST,,0,1,0,0,0,0,0,3.5,3.5,3.5,3.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,£0.00,,
WS017,Wessex Tortus 3 Battery Connec,B,S,I,11201,43003,50001,,,,,,,,,QM Systems Ltd,,N-T,,1,0,0,£4.50,,GST,,0,1,0,0,0,0,0,4.5,4.5,4.5,4.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
WS018,Wessex Tortus USB Stick,B,S,I,11201,43003,50001,,,,,,,,,QM Systems Ltd,,N-T,,1,0,0,£55.00,,GST,,0,1,0,0,0,0,0,55,55,55,55,55,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
WS019,Wes Tor 3 Lexar USB Stick 2.0,B,S,I,11201,43003,50001,,,,,,,,,QM Systems Ltd,,N-T,,1,0,0,£9.50,,GST,,0,1,0,0,0,0,0,9.5,9.5,9.5,9.5,9.5,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
WS020,Wessex Tortus 2 Sensor,B,S,I,11201,43003,50001,,,,,,,,,QM Systems Ltd,,N-T,,1,0,0,£50.00,,GST,,0,1,0,0,0,0,0,50,50,50,50,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,£0.00,,
WSX007,Wessex Tortus USB Board,B,S,I,11201,43003,50001,,,,,,,,,QM Systems Ltd,,N-T,,1,0,0,£255.00,,GST,,0,1,0,0,0,0,0,255,250,250,250,250,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
WS022,Wessex Tortus 2 Fuse 2.5amp,B,S,I,11201,43003,50001,,,,,,,,,QM Systems Ltd,,N-T,,1,0,0,£2.00,,GST,,0,1,0,0,0,0,0,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,£0.00,,
WS023,Wessex Tortus 2 Fuse 6.5amp,B,S,I,11201,43003,50001,,,,,,,,,QM Systems Ltd,,N-T,,1,0,0,£2.00,,GST,,0,1,0,0,0,0,0,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,£0.00,,
WS024,Tort Slider Conditioning Jig,B,S,I,11201,43003,50001,,,,,,,,,QM Systems Ltd,,N-T,,1,0,0,£45.00,,GST,,0,1,0,0,0,0,0,45,45,45,45,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
WSX003,Wessex Tortus Load Cell (Reco),B,S,I,11201,43003,50001,,,,,,,,,QM Systems Ltd,,N-T,,1,0,0,"£1,595.00",,GST,,0,1,0,0,0,0,0,1595,1530,1530,1530,1530,1530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
WS026,Wessex Tortus 3 Flight Case,B,S,I,11201,43003,50001,,,,,,,,,QM Systems Ltd,,N-T,,1,0,0,£840.00,,GST,,0,1,0,0,0,0,0,840,840,840,840,840,840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
WS027,Pendulum Pointer Arm-MK1,B,S,I,11201,43003,50001,,,,,,,,,QM Systems Ltd,,N-T,,1,0,0,£15.00,,GST,,0,1,0,0,0,0,0,15,15,15,15,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,£0.00,,
WS028,Pendulum Pointer Arm-MK2,B,S,I,11201,43003,50001,,,,,,,,,QM Systems Ltd,,N-T,,1,0,0,£185.00,,GST,,0,1,0,0,0,0,0,185,185,185,185,185,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,£0.00,,
WS029,TBC,B,S,I,11201,43003,50001,,,,,,,,,QM Systems Ltd,,N-T,,1,0,0,£5.50,,GST,,0,1,0,0,0,0,0,5.5,5.5,5.5,5.5,5.5,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
WS030,Pendulum Pointer Tip - Small,B,S,I,11201,43003,50001,,,,,,,,,QM Systems Ltd,,N-T,,1,0,0,£5.00,,GST,,0,1,0,0,0,0,0,5,5.5,5.5,5.5,5.5,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,£0.00,,
WS031,Pendulum Carry Handle Screw Co,B,S,I,11201,43003,50001,,,,,,,,,QM Systems Ltd,,N-T,,1,0,0,£5.00,,GST,,0,1,0,0,0,0,0,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
WS032,Pend Pointer Counterwright Rin,B,S,I,11201,43003,50001,,,,,,,,,QM Systems Ltd,,N-T,,1,0,0,£200.00,,GST,,0,1,0,0,0,0,0,200,200,200,200,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,£0.00,,
WS033,Wessex Tortus Carry Bag,B,S,I,11201,43003,50001,,,,,,,,,QM Systems Ltd,,N-T,,1,0,0,£475.00,,GST,,0,1,0,0,0,0,0,475,475,475,475,475,475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
WS034,Wessex Tortus Carry Bag Strap,B,S,I,11201,43003,50001,,,,,,,,,QM Systems Ltd,,N-T,,1,0,0,£85.00,,GST,,0,1,0,0,0,0,0,85,85,85,85,85,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
F001,Mun Pen  Rear Foot Nut,B,S,I,11201,43003,50001,,,,,,,,,Munro Instruments Limited,,N-T,,1,0,0,£4.00,,GST,,0,1,0,0,0,0,0,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
F002,Mun Pen Slider Lifting Arm Nut,B,S,I,11201,43003,50001,,,,,,,,,Munro Instruments Limited,,N-T,,1,0,0,£4.00,,GST,,0,1,0,0,0,0,0,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
F003,Mun Pen Slider Washer,B,S,I,11201,43003,50001,,,,,,,,,Munro Instruments Limited,,N-T,,1,0,0,£1.50,,GST,,0,1,0,0,0,0,0,1.5,1.2,1.2,1.2,1.2,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
F004,Mun Pen Height Adj Rack Grub S,B,S,I,11201,43003,50001,,,,,,,,,Munro Instruments Limited,,N-T,,1,0,0,£1.20,,GST,,0,1,0,0,0,0,0,1.2,1.2,1.2,1.2,1.2,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
F005,M Pen Nylon Nut/Screw Combo-La,B,S,I,11201,43003,50001,,,,,,,,,Munro Instruments Limited,,N-T,,1,0,0,£6.00,,GST,,0,1,0,0,0,0,0,6,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
F006,M Pen Nylon Nut/Screw Combo Sm,B,S,I,11201,43003,50001,,,,,,,,,Munro Instruments Limited,,N-T,,1,0,0,£6.00,,GST,,0,1,0,0,0,0,0,6,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
F007,M Pendulum Adaptos Dowel F6,B,S,I,11201,43003,50001,,,,,,,,,Munro Instruments Limited,,N-T,,1,0,0,£20.00,,GST,,0,1,0,0,0,0,0,20,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
F008,M P Point Bearing Sub-Asse Bol,B,S,I,11201,43003,50001,,,,,,,,,Munro Instruments Limited,,N-T,,,0,0,£0.15,,GST,,0,1,0,0,0,0,0,0.15,0.15,0.15,0.15,0.15,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
F009,M P Foot Under Plate Screws,B,S,I,11201,43003,50001,,,,,,,,,Munro Instruments Limited,,N-T,,1,0,0,£1.05,,GST,,0,1,0,0,0,0,0,1.05,1.05,1.05,1.05,1.05,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
F010,M P Slider Lifting Arm Cover S,B,S,I,11201,43003,50001,,,,,,,,,Munro Instruments Limited,,N-T,,1,0,0,£1.50,,GST,,0,1,0,0,0,0,0,1.5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
F011,M Pen Frame Locking Bolt,B,S,I,11201,43003,50001,,,,,,,,,Munro Instruments Limited,,N-T,,1,0,0,£1.50,,GST,,0,1,0,0,0,0,0,1.5,1.5,1.5,1.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
F012,M Pen Frame Locking Nut,B,S,I,11201,43003,50001,,,,,,,,,Munro Instruments Limited,,N-T,,1,0,0,£1.50,,GST,,0,1,0,0,0,0,0,1.5,1.5,1.5,1.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
F013,M P Cup Head Screw 16mm,B,S,I,11201,43003,50001,,,,,,,,,Munro Instruments Limited,,N-T,,1,0,0,£1.50,,GST,,0,1,0,0,0,0,0,1.5,1.5,1.5,1.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
F014,M P Cup Head Screw 20mm,B,S,I,11201,43003,50001,,,,,,,,,Munro Instruments Limited,,N-T,,1,0,0,£1.50,,GST,,0,1,0,0,0,0,0,1.5,1.5,1.5,1.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
F015,M P Cup Head Screw 25mm,B,S,I,11201,43003,50001,,,,,,,,,Munro Instruments Limited,,N-T,,1,0,0,£1.50,,GST,,0,1,0,0,0,0,0,1.5,1.5,1.5,1.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
F016,M P Cup Head Screw 30mm,B,S,I,11201,43003,50001,,,,,,,,,Munro Instruments Limited,,N-T,,1,0,0,£1.50,,GST,,0,1,0,0,0,0,0,1.5,1.5,1.5,1.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
F017,WL Pen Sock Head Gr Sc M4x6mm,B,S,I,11201,43003,50001,,,,,,,,,Laboratorio de Resbaladicidad SL,,N-T,,1,0,0,£0.35,,GST,,0,1,0,0,0,0,0,0.35,0.35,0.35,0.35,0.35,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
F018,WL Pen Sock Head Gr Sc M5x10mm,B,S,I,11201,43003,50001,,,,,,,,,Laboratorio de Resbaladicidad SL,,N-T,,1,0,0,£1.85,,GST,,0,1,0,0,0,0,0,1.85,1.85,1.85,1.85,1.85,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
F019,WL Pendulum 6BA Bolt,B,S,I,11201,43003,50001,,,,,,,,,Laboratorio de Resbaladicidad SL,,N-T,,1,0,0,£0.70,,GST,,0,1,0,0,0,0,0,0.7,0.7,0.7,0.7,0.7,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
F020,WL Pen Nylon Screw M6x25mm,B,S,I,11201,43003,50001,,,,,,,,,Laboratorio de Resbaladicidad SL,,N-T,,1,0,0,£1.50,,GST,,0,1,0,0,0,0,0,1.5,1.5,1.5,1.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
F021,WL Pen Soc Head Scr M4x10mm SS,B,S,I,11201,43003,50001,,,,,,,,,Laboratorio de Resbaladicidad SL,,N-T,,1,0,0,£4.20,,GST,,0,1,0,0,0,0,0,4.2,4.2,4.2,4.2,4.2,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
F022,WL Pen Soc Head Scr M4x5mm SS,B,S,I,11201,43003,50001,,,,,,,,,Laboratorio de Resbaladicidad SL,,N-T,,1,0,0,£4.20,,GST,,0,1,0,0,0,0,0,4.2,4.2,4.2,4.2,4.2,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
F023,WL Pen Soc Head Scr M6x15mm,B,S,I,11201,43003,50001,,,,,,,,,Laboratorio de Resbaladicidad SL,,N-T,,1,0,0,£4.20,,GST,,0,1,0,0,0,0,0,4.2,4.2,4.2,4.2,4.2,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
F024,WL Pen Soc Head Scr M6x30mm,B,S,I,11201,43003,50001,,,,,,,,,Laboratorio de Resbaladicidad SL,,N-T,,1,0,0,£4.20,,GST,,0,1,0,0,0,0,0,4.2,4.2,4.2,4.2,4.2,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
F025,WL Pen Nut M10x30mm,B,S,I,11201,43003,50001,,,,,,,,,Laboratorio de Resbaladicidad SL,,N-T,,1,0,0,£0.70,,GST,,0,1,0,0,0,0,0,0.7,0.7,0.7,0.7,0.7,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
F026,WL Pen Flat Washer M10x20mm,B,S,I,11201,43003,50001,,,,,,,,,Laboratorio de Resbaladicidad SL,,N-T,,1,0,0,£0.20,,GST,,0,1,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
F027,WL Pen Rear Frame Foot Stud Bo,B,S,I,11201,43003,50001,,,,,,,,,Laboratorio de Resbaladicidad SL,,N-T,,1,0,0,£1.50,,GST,,0,1,0,0,0,0,0,1.5,1.5,1.5,1.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
F028,WL Pen Locking Nut M8,B,S,I,11201,43003,50001,,,,,,,,,Laboratorio de Resbaladicidad SL,,N-T,,1,0,0,£5.50,,GST,,0,1,0,0,0,0,0,5.5,5.5,5.5,5.5,5.5,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
