{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Co./Last Name,First Name,Addr 1 - Line 1,Addr 1 - Line 2,Addr 1 - Line 3,Addr 1 - Line 4,Inclusive,Invoice No.,Date,Customer PO,Ship Via,Delivery Status,Item Number,Quantity,Description,Price,Discount,Total,Job,Comment,Journal Memo,Salesperson Last Name,Salesperson First Name,Shipping Date,Referral Source,Tax Code,Tax Amount,Freight Amount,Freight Tax Code,Freight Tax Amount,Sale Status,Currency Code,Exchange Rate,Terms - Payment is Due,           - Discount Days,           - Balance Due Days,           - % Discount,           - % Monthly Charge,Amount Paid,Payment Method,Payment Notes,Name on Card,Card Number,Authorisation Code,BSB,Account Number,Drawer/Account Name,Cheque Number,Category,Location ID,Card ID,Record ID
Stats Australia,,Stats Australia,Unit 1/16 Production Road,Canning Vale  WA  6155,Australia,,69509,15/09/2022,,,A,WL021,1,WammaLab Pendulum Pointer,$150.0000,0%,$150.00,9005,,Sale; Stats Australia,,,,,GST,$15.00,$.00,GST,$.00,I,,,3,1,31,0,0,$390.50,,,,,,,,,,,Location1,*None,5945
Stats Australia,,Stats Australia,Unit 1/16 Production Road,Canning Vale  WA  6155,Australia,,69509,15/09/2022,,,A,WL018,1, WammaLab Pointer Ring,$160.0000,0%,$160.00,9005,,Sale; Stats Australia,,,,,GST,$16.00,$.00,GST,$.00,I,,,3,1,31,0,0,$390.50,,,,,,,,,,,Location1,*None,5945
Stats Australia,,Stats Australia,Unit 1/16 Production Road,Canning Vale  WA  6155,Australia,,69509,15/09/2022,,,A,SF003,1,Shipping Fee S2,$45.0000,0%,$45.00,9005,,Sale; Stats Australia,,,,,GST,$4.50,$.00,GST,$.00,I,,,3,1,31,0,0,$390.50,,,,,,,,,,,,*None,5945
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Beaumont Tiles,,Beaumont Tiles,225 Marion Road,Marleston  SA  5033,,,69512,16/09/2022,Inv 62 Stripe,,A,TC001,2,Slider 96 (4S) Rubber Sliders,$105.0000,0%,$210.00,,,Sale; Beaumont Tiles,,,,,GST,$21.00,$.00,GST,$.00,I,,,3,1,31,0,0,$231.00,Stripe,,,,,,,,,,Location1,Marleston SA,5521
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slip Doctors QLD,,Slip Doctors QLD,PO Box 1236,Paradise Point  QLD  4216,,,69514,16/09/2022,,,A,IC001,1,Calibration Pendulum (unaccredited service),"$1,175.0000",0%,"$1,175.00",9005,,Sale; Slip Doctors QLD,,,,,GST,$117.50,$.00,GST,$.00,I,,,3,1,31,0,0,"$1,633.50",,,,,,,,,,,,*None,4585
Slip Doctors QLD,,Slip Doctors QLD,PO Box 1236,Paradise Point  QLD  4216,,,69514,16/09/2022,,,A,WL021,1,WammaLab Pendulum Pointer,$150.0000,0%,$150.00,9005,,Sale; Slip Doctors QLD,,,,,GST,$15.00,$.00,GST,$.00,I,,,3,1,31,0,0,"$1,633.50",,,,,,,,,,,Location1,*None,4585
Slip Doctors QLD,,Slip Doctors QLD,PO Box 1236,Paradise Point  QLD  4216,,,69514,16/09/2022,,,A,WL018,1, WammaLab Pointer Ring,$160.0000,0%,$160.00,9005,,Sale; Slip Doctors QLD,,,,,GST,$16.00,$.00,GST,$.00,I,,,3,1,31,0,0,"$1,633.50",,,,,,,,,,,Location1,*None,4585
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Precision Slip Testing Pty Ltd,,Precision Slip Testing Pty Ltd,33 Macintosh Street,Mascot  NSW  2020,,,69536,19/09/2022,,,A,WL001,1,WammaLab Pendulum,"$10,975.0000",0%,"$10,975.00",9005,,Sale; Precision Slip Testing Pty Ltd,,,,,GST,"$1,097.50",$.00,GST,$.00,I,,,3,1,31,0,0,"$23,485.00",BANK TRANSFER,,,,,,,,,,Location1,*None,5907
Precision Slip Testing Pty Ltd,,Precision Slip Testing Pty Ltd,33 Macintosh Street,Mascot  NSW  2020,,,69536,19/09/2022,,,A,WL002,1,WammaLab Pendulum (Used),"$8,500.0000",0%,"$8,500.00",9005,,Sale; Precision Slip Testing Pty Ltd,,,,,GST,$850.00,$.00,GST,$.00,I,,,3,1,31,0,0,"$23,485.00",BANK TRANSFER,,,,,,,,,,Location1,*None,5907
Precision Slip Testing Pty Ltd,,Precision Slip Testing Pty Ltd,33 Macintosh Street,Mascot  NSW  2020,,,69536,19/09/2022,,,A,B003,1,WL Pendulum Verification Kit,"$1,250.0000",0%,"$1,250.00",9005,,Sale; Precision Slip Testing Pty Ltd,,,,,GST,$125.00,$.00,GST,$.00,I,,,3,1,31,0,0,"$23,485.00",BANK TRANSFER,,,,,,,,,,Location1,*None,5907
Precision Slip Testing Pty Ltd,,Precision Slip Testing Pty Ltd,33 Macintosh Street,Mascot  NSW  2020,,,69536,19/09/2022,,,A,B005,1,Wessex Tortus Verif Kit,$325.0000,0%,$325.00,9005,,Sale; Precision Slip Testing Pty Ltd,,,,,GST,$32.50,$.00,GST,$.00,I,,,3,1,31,0,0,"$23,485.00",BANK TRANSFER,,,,,,,,,,Location1,*None,5907
Precision Slip Testing Pty Ltd,,Precision Slip Testing Pty Ltd,33 Macintosh Street,Mascot  NSW  2020,,,69536,19/09/2022,,,A,B007,2,Pendulum Conditoning Board,$105.0000,100%,$.00,9005,,Sale; Precision Slip Testing Pty Ltd,,,,,GST,$.00,$.00,GST,$.00,I,,,3,1,31,0,0,"$23,485.00",BANK TRANSFER,,,,,,,,,,Location1,*None,5907
Precision Slip Testing Pty Ltd,,Precision Slip Testing Pty Ltd,33 Macintosh Street,Mascot  NSW  2020,,,69536,19/09/2022,,,A,SF007,2,Shipping Fee S6,$150.0000,0%,$300.00,9005,,Sale; Precision Slip Testing Pty Ltd,,,,,GST,$30.00,$.00,GST,$.00,I,,,3,1,31,0,0,"$23,485.00",BANK TRANSFER,,,,,,,,,,,*None,5907
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QED Environmental Services,,QED Environmental Services,3 Loftus Street,Level 1,West Leederville  WA  6007,,69549,20/09/2022,,,P,TC001,2,Slider 96 (4S) Rubber Sliders,$105.0000,0%,$210.00,9005,,Sale; QED Environmental Services,,,,,GST,$21.00,$.00,GST,$.00,I,,,3,1,31,0,0,$258.50,,,,,,,,,,,Location1,*None,4086
QED Environmental Services,,QED Environmental Services,3 Loftus Street,Level 1,West Leederville  WA  6007,,69549,20/09/2022,,,P,SF002,1,Shipping Fee S1,$25.0000,0%,$25.00,9005,,Sale; QED Environmental Services,,,,,GST,$2.50,$.00,GST,$.00,I,,,3,1,31,0,0,$258.50,,,,,,,,,,,,*None,4086
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sliptest Australia Pty Ltd,,Sliptest Australia Pty Ltd,11 Fuschia Way,Gaven   QLD  4211,Australia,,69562,26/09/2022,,,A,M028,1,Pendulum Carry Handle,$120.0000,0%,$120.00,,,Sale; Sliptest Australia Pty Ltd,,,,,GST,$12.00,$.00,GST,$.00,I,,,3,1,31,0,0,$132.00,BANK TRANSFER,,,,,,,,,,Location1,*None,5073
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Frontline Support Pty Ltd,,Frontline Support Pty Ltd,103 Muller Road,Hampstead Gardens  SA  5086,Australia,,69563,26/09/2022,Inv 63 Stripe,,A,M036,1,Slider Distance Measuring Tool,$55.0000,0%,$55.00,,,Sale; Frontline Support Pty Ltd,,,,,GST,$5.50,$225.00,GST,$22.50,I,,,3,1,31,0,0,$715.00,Stripe,,,,,,,,,,Location1,*None,4076
Frontline Support Pty Ltd,,Frontline Support Pty Ltd,103 Muller Road,Hampstead Gardens  SA  5086,Australia,,69563,26/09/2022,Inv 63 Stripe,,A,TC001,2,Slider 96 (4S) Rubber Sliders,$105.0000,0%,$210.00,,,Sale; Frontline Support Pty Ltd,,,,,GST,$21.00,$225.00,GST,$22.50,I,,,3,1,31,0,0,$715.00,Stripe,,,,,,,,,,Location1,*None,4076
Frontline Support Pty Ltd,,Frontline Support Pty Ltd,103 Muller Road,Hampstead Gardens  SA  5086,Australia,,69563,26/09/2022,Inv 63 Stripe,,A,TC004,1,Slider Backing Plate,$45.0000,0%,$45.00,,,Sale; Frontline Support Pty Ltd,,,,,GST,$4.50,$225.00,GST,$22.50,I,,,3,1,31,0,0,$715.00,Stripe,,,,,,,,,,Location1,*None,4076
Frontline Support Pty Ltd,,Frontline Support Pty Ltd,103 Muller Road,Hampstead Gardens  SA  5086,Australia,,69563,26/09/2022,Inv 63 Stripe,,A,TC003,1,Tortus Slider (Pack of 6),$115.0000,0%,$115.00,,,Sale; Frontline Support Pty Ltd,,,,,GST,$11.50,$225.00,GST,$22.50,I,,,3,1,31,0,0,$715.00,Stripe,,,,,,,,,,Location1,*None,4076
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rockstar Sealing Systems,,Rockstar Sealing Systems,3 Spray Avenue,Mordialloc  VIC  3195,Australia,,69565,26/09/2022,,,A,WL021,1,WammaLab Pendulum Pointer,$150.0000,0%,$150.00,,,Sale; Rockstar Sealing Systems,,,,,GST,$15.00,$.00,GST,$.00,I,,,3,1,31,0,0,$390.50,,,,,,,,,,,Location1,*None,4578
Rockstar Sealing Systems,,Rockstar Sealing Systems,3 Spray Avenue,Mordialloc  VIC  3195,Australia,,69565,26/09/2022,,,A,WL018,1,WammaLab Pointer Ring,$160.0000,0%,$160.00,,,Sale; Rockstar Sealing Systems,,,,,GST,$16.00,$.00,GST,$.00,I,,,3,1,31,0,0,$390.50,,,,,,,,,,,Location1,*None,4578
Rockstar Sealing Systems,,Rockstar Sealing Systems,3 Spray Avenue,Mordialloc  VIC  3195,Australia,,69565,26/09/2022,,,A,SF003,1,Shipping Fee S2,$45.0000,0%,$45.00,,,Sale; Rockstar Sealing Systems,,,,,GST,$4.50,$.00,GST,$.00,I,,,3,1,31,0,0,$390.50,,,,,,,,,,,,*None,4578
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Interface Aust Pty Ltd,,Interface Aust Pty Ltd,34 Airds Road,Minto  NSW  2566,Australia,,69566,26/09/2022,Inv 64 Stripe,,A,TC001,1,Slider 96 (4S) Rubber Sliders,$105.0000,0%,$105.00,,,Sale; Interface Aust Pty Ltd,,,,,GST,$10.50,$125.00,GST,$12.50,I,,,3,1,31,0,0,$330.00,Stripe,,,,,,,,,,Location1,*None,4393
Interface Aust Pty Ltd,,Interface Aust Pty Ltd,34 Airds Road,Minto  NSW  2566,Australia,,69566,26/09/2022,Inv 64 Stripe,,A,TC006,1,Verif- 3M Pink Lap Film (P 10 ,$50.0000,0%,$50.00,,,Sale; Interface Aust Pty Ltd,,,,,GST,$5.00,$125.00,GST,$12.50,I,,,3,1,31,0,0,$330.00,Stripe,,,,,,,,,,Location1,*None,4393
Interface Aust Pty Ltd,,Interface Aust Pty Ltd,34 Airds Road,Minto  NSW  2566,Australia,,69566,26/09/2022,Inv 64 Stripe,,A,TC005,1,Verif -P400 Paper(Pack of 10),$20.0000,0%,$20.00,,,Sale; Interface Aust Pty Ltd,,,,,GST,$2.00,$125.00,GST,$12.50,I,,,3,1,31,0,0,$330.00,Stripe,,,,,,,,,,Location1,*None,4393
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Interface Aust Pty Ltd,,Interface Aust Pty Ltd,34 Airds Road,Minto  NSW  2566,Australia,,69567,27/09/2022,,,A,TC001,3,Slider 96 (4S) Rubber Sliders,$105.0000,0%,$315.00,,,Sale; Interface Aust Pty Ltd- $10o in freight is not charged to the client as the initial order in the webstore was mistakenly charged $125  when it should be just $25,,,,,GST,$31.50,-$100.00,GST,-$10.00,I,,,3,1,31,0,0,$313.50,,,,,,,,,,,Location1,*None,4393
Interface Aust Pty Ltd,,Interface Aust Pty Ltd,34 Airds Road,Minto  NSW  2566,Australia,,69567,27/09/2022,,,A,TC006,1,Verif- 3M Pink Lap Film (P 10 ,$50.0000,0%,$50.00,,,Sale; Interface Aust Pty Ltd- $10o in freight is not charged to the client as the initial order in the webstore was mistakenly charged $125  when it should be just $25,,,,,GST,$5.00,-$100.00,GST,-$10.00,I,,,3,1,31,0,0,$313.50,,,,,,,,,,,Location1,*None,4393
Interface Aust Pty Ltd,,Interface Aust Pty Ltd,34 Airds Road,Minto  NSW  2566,Australia,,69567,27/09/2022,,,A,TC005,1,Verif -P400 Paper(Pack of 10),$20.0000,0%,$20.00,,,Sale; Interface Aust Pty Ltd- $10o in freight is not charged to the client as the initial order in the webstore was mistakenly charged $125  when it should be just $25,,,,,GST,$2.00,-$100.00,GST,-$10.00,I,,,3,1,31,0,0,$313.50,,,,,,,,,,,Location1,*None,4393
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Coating Management Solutions,,Coating Management Solutions,1/24 Tattersall Road,Kings Park  NSW  2148,Australia,,69624,03/10/2022,,,A,WL001,1,WammaLab Pendulum,"$10,975.0000",0%,"$10,975.00",9005,,Sale; Coating Management Solutions,,,,,GST,"$1,097.50",$.00,GST,$.00,I,,,3,1,31,0,0,"$15,642.00",,,,,,,,,,,Location1,CMS Consultants,5958
Coating Management Solutions,,Coating Management Solutions,1/24 Tattersall Road,Kings Park  NSW  2148,Australia,,69624,03/10/2022,,,A,IT001,1,Int Train- Pendulum (AS 4663),"$1,995.0000",0%,"$1,995.00",9005,,Sale; Coating Management Solutions,,,,,GST,$199.50,$.00,GST,$.00,I,,,3,1,31,0,0,"$15,642.00",,,,,,,,,,,,CMS Consultants,5958
Coating Management Solutions,,Coating Management Solutions,1/24 Tattersall Road,Kings Park  NSW  2148,Australia,,69624,03/10/2022,,,A,B002,1,Pendulum Onsite Testing Pack,"$1,250.0000",0%,"$1,250.00",9005,,Sale; Coating Management Solutions,,,,,GST,$125.00,$.00,GST,$.00,I,,,3,1,31,0,0,"$15,642.00",,,,,,,,,,,Location1,CMS Consultants,5958
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raven Products Pty Ltd,,Raven,PO Box 67,Lonsdale   SA  5160,Australia,,69641,05/10/2022,,,A,TC001,3,Slider 96 (4S) Rubber Sliders,$105.0000,0%,$315.00,9005,,Sale; Raven,,,,,GST,$31.50,$.00,GST,$.00,I,,,3,1,31,0,0,$720.50,,,,,,,,,,,Location1,*None,5966
Raven Products Pty Ltd,,Raven,PO Box 67,Lonsdale   SA  5160,Australia,,69641,05/10/2022,,,A,TC002,3,Slider 55 (TRL) Rubber Slider,$105.0000,0%,$315.00,9005,,Sale; Raven,,,,,GST,$31.50,$.00,GST,$.00,I,,,3,1,31,0,0,$720.50,,,,,,,,,,,Location1,*None,5966
Raven Products Pty Ltd,,Raven,PO Box 67,Lonsdale   SA  5160,Australia,,69641,05/10/2022,,,A,SF002,1,Shipping Fee S1,$25.0000,0%,$25.00,9005,,Sale; Raven,,,,,GST,$2.50,$.00,GST,$.00,I,,,3,1,31,0,0,$720.50,,,,,,,,,,,,*None,5966
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zerofal Ltd,,Zerofal Ltd,111 Parramatta Road,Concord  NSW  2137,Australia,,69646,06/10/2022,,,A,TC001,4,Slider 96 (4S) Rubber Sliders,$105.0000,0%,$420.00,9005,,Sale; Zerofal Ltd,,,,,GST,$42.00,$.00,GST,$.00,I,,,3,1,31,0,0,$489.50,,,,,,,,,,,Location1,Brendan Sheedy,4165
Zerofal Ltd,,Zerofal Ltd,111 Parramatta Road,Concord  NSW  2137,Australia,,69646,06/10/2022,,,A,SF002,1,Shipping Fee S1,$25.0000,0%,$25.00,9005,,Sale; Zerofal Ltd,,,,,GST,$2.50,$.00,GST,$.00,I,,,3,1,31,0,0,$489.50,,,,,,,,,,,,Brendan Sheedy,4165
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australian Slip Testing Pty Ltd,,Australian Slip Testing,90 Frasers Road,Ashgrove  QLD  4060,,,69651,06/10/2022,,,A,TC001,1,Slider 96 (4S) Rubber Sliders,$105.0000,0%,$105.00,9005,,Sale; Australian Slip Testing,,,,,GST,$10.50,$.00,GST,$.00,I,,,3,1,31,0,0,$792.00,,,,,,,,,,,Location1,*None,5758
Australian Slip Testing Pty Ltd,,Australian Slip Testing,90 Frasers Road,Ashgrove  QLD  4060,,,69651,06/10/2022,,,A,TC003,1,Tortus Slider (Pack of 6),$115.0000,0%,$115.00,9005,,Sale; Australian Slip Testing,,,,,GST,$11.50,$.00,GST,$.00,I,,,3,1,31,0,0,$792.00,,,,,,,,,,,Location1,*None,5758
Australian Slip Testing Pty Ltd,,Australian Slip Testing,90 Frasers Road,Ashgrove  QLD  4060,,,69651,06/10/2022,,,A,TC004,1,Slider Backing Plate,$35.0000,0%,$35.00,9005,,Sale; Australian Slip Testing,,,,,GST,$3.50,$.00,GST,$.00,I,,,3,1,31,0,0,$792.00,,,,,,,,,,,Location1,*None,5758
Australian Slip Testing Pty Ltd,,Australian Slip Testing,90 Frasers Road,Ashgrove  QLD  4060,,,69651,06/10/2022,,,A,TC006,1,Verif- 3M Pink Lap Film (P 10 ,$50.0000,0%,$50.00,9005,,Sale; Australian Slip Testing,,,,,GST,$5.00,$.00,GST,$.00,I,,,3,1,31,0,0,$792.00,,,,,,,,,,,Location1,*None,5758
Australian Slip Testing Pty Ltd,,Australian Slip Testing,90 Frasers Road,Ashgrove  QLD  4060,,,69651,06/10/2022,,,A,GA029,1,Trolley Storage Box,$320.0000,0%,$320.00,9005,,Sale; Australian Slip Testing,,,,,GST,$32.00,$.00,GST,$.00,I,,,3,1,31,0,0,$792.00,,,,,,,,,,,Location1,*None,5758
Australian Slip Testing Pty Ltd,,Australian Slip Testing,90 Frasers Road,Ashgrove  QLD  4060,,,69651,06/10/2022,,,A,B007,1,Pendulum Conditoning Board,$95.0000,0%,$95.00,9005,,Sale; Australian Slip Testing,,,,,GST,$9.50,$.00,GST,$.00,I,,,3,1,31,0,0,$792.00,,,,,,,,,,,Location1,*None,5758
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QED Environmental Services,,QED Environmental Services,3 Loftus Street,Level 1,West Leederville  WA  6007,X,69703,12/10/2022,,,A,TC001,6,Slider 96 (4S) Rubber Sliders,$105.0000,0%,$630.00,9005,,Sale; QED Environmental Services,,,,,GST,$63.00,$.00,GST,$.00,I,,,3,1,31,0,0,$720.50,,,,,,,,,,,Location1,*None,4086
QED Environmental Services,,QED Environmental Services,3 Loftus Street,Level 1,West Leederville  WA  6007,X,69703,12/10/2022,,,A,SF002,1,Shipping Fee S1,$25.0000,0%,$25.00,9005,,Sale; QED Environmental Services,,,,,GST,$2.50,$.00,GST,$.00,I,,,3,1,31,0,0,$720.50,,,,,,,,,,,,*None,4086
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Soundhealth Pty Ltd,,Soundhealth Pty Ltd,PO Box 282,Blaxland  NSW  2774,Australia,,69707,13/10/2022,,,A,TC001,2,Slider 96 (4S) Rubber Sliders,$105.0000,0%,$210.00,9005,,Sale; Soundhealth Pty Ltd,,,,,GST,$21.00,$.00,GST,$.00,I,,,3,1,31,0,0,$297.00,,,,,,,,,,,Location1,*None,5539
Soundhealth Pty Ltd,,Soundhealth Pty Ltd,PO Box 282,Blaxland  NSW  2774,Australia,,69707,13/10/2022,,,A,TC004,1,Slider Backing Plate,$35.0000,0%,$35.00,9005,,Sale; Soundhealth Pty Ltd,,,,,GST,$3.50,$.00,GST,$.00,I,,,3,1,31,0,0,$297.00,,,,,,,,,,,Location1,*None,5539
Soundhealth Pty Ltd,,Soundhealth Pty Ltd,PO Box 282,Blaxland  NSW  2774,Australia,,69707,13/10/2022,,,A,SF002,1,Shipping Fee S1,$25.0000,0%,$25.00,9005,,Sale; Soundhealth Pty Ltd,,,,,GST,$2.50,$.00,GST,$.00,I,,,3,1,31,0,0,$297.00,,,,,,,,,,,,*None,5539
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SlipGuard Pty Ltd,,Slipguard,106 Harborne Street Wembley,Perth  WA  6014,,,69743,18/10/2022,,,A,WL042,2,Pendulum Slider Spring,$30.0000,0%,$60.00,9005,,Sale; Slipguard,,,,,GST,$6.00,$.00,GST,$.00,I,,,3,1,31,0,0,$93.50,,,,,,,,,,,Location1,Martin Ferrier,5853
SlipGuard Pty Ltd,,Slipguard,106 Harborne Street Wembley,Perth  WA  6014,,,69743,18/10/2022,,,A,SF002,1,Shipping Fee S1,$25.0000,0%,$25.00,9005,,Sale; Slipguard,,,,,GST,$2.50,$.00,GST,$.00,I,,,3,1,31,0,0,$93.50,,,,,,,,,,,,Martin Ferrier,5853
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Coating Management Solutions,,Coating Management Solutions,1/24 Tattersall Road,Kings Park  NSW  2148,Australia,,69780,19/10/2022,,,A,TT007,1,Training Travel Fee T6,"$1,750.0000",0%,"$1,750.00",9005,,Sale; Coating Management Solutions,,,,,GST,$175.00,$.00,GST,$.00,I,,,3,1,31,0,0,"$2,172.50",,,,,,,,,,,,CMS Consultants,5958
Coating Management Solutions,,Coating Management Solutions,1/24 Tattersall Road,Kings Park  NSW  2148,Australia,,69780,19/10/2022,,,A,SF010,1,Shipping Fee S9,$225.0000,0%,$225.00,9005,,Sale; Coating Management Solutions,,,,,GST,$22.50,$.00,GST,$.00,I,,,3,1,31,0,0,"$2,172.50",,,,,,,,,,,,CMS Consultants,5958
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slip Control Australia Pty Ltd,,Slip Control Australia Pty Ltd,15 Talbot Street,Lower Templestowe  VIC  3107,Australia,,69792,21/10/2022,Inv 72 Stripe,,A,TC003,1,Tortus Slider (Pack of 6),$115.0000,0%,$115.00,,,Sale; Slip Control Australia Pty Ltd. The webstore did not charge GST on shipping cost,,,,,GST,$11.50,$.00,GST,$.00,I,,,3,1,31,0,0,$151.50,Stripe,,,,,,,,,,Location1,*None,4905
Slip Control Australia Pty Ltd,,Slip Control Australia Pty Ltd,15 Talbot Street,Lower Templestowe  VIC  3107,Australia,,69792,21/10/2022,Inv 72 Stripe,,A,SF002,1,Shipping Fee S1,$25.0000,0%,$25.00,,,Sale; Slip Control Australia Pty Ltd. The webstore did not charge GST on shipping cost,,,,,N-T,$.00,$.00,GST,$.00,I,,,3,1,31,0,0,$151.50,Stripe,,,,,,,,,,,*None,4905
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Daniels Associates,,Daniels Associates,Unit 16,7 Revelation Close ,Tighes Hill  NSW  2297,,69798,21/10/2022,Inv 73 Stripe,,A,WS030,2,Pendulum Pointer Tip - Small,$5.0000,0%,$10.00,,,Sale; Daniels Associates,,,,,GST,$1.00,$.00,GST,$.00,I,,,3,1,31,0,0,$806.72,Stripe,,,,,,,,,,Location1,*None,4652
Daniels Associates,,Daniels Associates,Unit 16,7 Revelation Close ,Tighes Hill  NSW  2297,,69798,21/10/2022,Inv 73 Stripe,,A,WL041,1,Pend Slider Humpback Pin,$.6500,0%,$.65,,,Sale; Daniels Associates,,,,,GST,$.07,$.00,GST,$.00,I,,,3,1,31,0,0,$806.72,Stripe,,,,,,,,,,Location1,*None,4652
Daniels Associates,,Daniels Associates,Unit 16,7 Revelation Close ,Tighes Hill  NSW  2297,,69798,21/10/2022,Inv 73 Stripe,,A,TC006,1,Verif- 3M Pink Lap Film (P 10 ,$50.0000,0%,$50.00,,,Sale; Daniels Associates,,,,,GST,$5.00,$.00,GST,$.00,I,,,3,1,31,0,0,$806.72,Stripe,,,,,,,,,,Location1,*None,4652
Daniels Associates,,Daniels Associates,Unit 16,7 Revelation Close ,Tighes Hill  NSW  2297,,69798,21/10/2022,Inv 73 Stripe,,A,TC001,4,Slider 96 (4S) Rubber Sliders,$105.0000,0%,$420.00,,,Sale; Daniels Associates,,,,,GST,$42.00,$.00,GST,$.00,I,,,3,1,31,0,0,$806.72,Stripe,,,,,,,,,,Location1,*None,4652
Daniels Associates,,Daniels Associates,Unit 16,7 Revelation Close ,Tighes Hill  NSW  2297,,69798,21/10/2022,Inv 73 Stripe,,A,TC002,2,Slider 55 (TRL) Rubber Slider,$105.0000,0%,$210.00,,,Sale; Daniels Associates,,,,,GST,$21.00,$.00,GST,$.00,I,,,3,1,31,0,0,$806.72,Stripe,,,,,,,,,,Location1,*None,4652
Daniels Associates,,Daniels Associates,Unit 16,7 Revelation Close ,Tighes Hill  NSW  2297,,69798,21/10/2022,Inv 73 Stripe,,A,TC005,1,Verif -P400 Paper(Pack of 10),$20.0000,0%,$20.00,,,Sale; Daniels Associates,,,,,GST,$2.00,$.00,GST,$.00,I,,,3,1,31,0,0,$806.72,Stripe,,,,,,,,,,Location1,*None,4652
Daniels Associates,,Daniels Associates,Unit 16,7 Revelation Close ,Tighes Hill  NSW  2297,,69798,21/10/2022,Inv 73 Stripe,,A,SF002,1,Shipping Fee S1,$25.0000,0%,$25.00,,,Sale; Daniels Associates,,,,,N-T,$.00,$.00,GST,$.00,I,,,3,1,31,0,0,$806.72,Stripe,,,,,,,,,,,*None,4652
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SlipAware,,SlipAware,30 Wester Crescent,Quinns Rocks  WA  6030,,,69856,29/10/2022,Invoice #74 Stripe,,A,TC001,1,Slider 96 (4S) Rubber Sliders,$105.0000,0%,$105.00,,,Sale; SlipAware,,,,,GST,$10.50,$25.00,N-T,$.00,I,,,3,1,31,0,0,$140.50,Stripe,,,,,,,,,,Location1,*None,5245
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brisbane City Council,,Brisbane City Council,GPO Box 2567,Brisbane  QLD  4001,Australia,,69913,04/11/2022,4400322275,,A,TC001,2,Slider 96 (4S) Rubber Sliders,$105.0000,0%,$210.00,,,Sale; Brisbane City Council,,,,,GST,$21.00,$.00,GST,$.00,I,,,3,1,31,0,0,$258.50,BANK TRANSFER,,,,,,,,,,Location1,*None,3776
Brisbane City Council,,Brisbane City Council,GPO Box 2567,Brisbane  QLD  4001,Australia,,69913,04/11/2022,4400322275,,A,SF002,1,Shipping Fee S1,$25.0000,0%,$25.00,,,Sale; Brisbane City Council,,,,,GST,$2.50,$.00,GST,$.00,I,,,3,1,31,0,0,$258.50,BANK TRANSFER,,,,,,,,,,,*None,3776
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SlipLab,,SlipLab,13 Dardanelles Street,Mortdale  NSW  2223,,,69944,08/11/2022,Inv 75 Stripe,,A,TC001,8,Slider 96 (4S) Rubber Sliders,$105.0000,0%,$840.00,,,Sale; SlipLab,,,,,GST,$84.00,$.00,GST,$.00,I,,,3,1,31,0,0,"$1,298.00",Stripe,,,,,,,,,,Location1,*None,5545
