ContactName,AccountNumber,POAddressLine1,POAddressLine2,POAddressLine3,POAddressLine4,POCity,PORegion,POPostalCode,POCountry,PhoneNumber,MobileNumber,FaxNumber,EmailAddress,Website,SAAttentionTo,SAAddressLine1,SAAddressLine2,SAAddressLine3,SAAddressLine4,SACity,SARegion,SAPostalCode,SACountry,Discount,TaxNumber,BankAccountNumber,BankAccountName,SalesAccount,DueDateSalesDay,DueDateSalesTerm
Fantastic Services,,PO Box 6021,,,,Rouse Hill Town Centre,NSW,2155,,,02 9634 5600 Faye,,accounts@fantasticservices.com.au,,,,,,,,,,,0,,,,,7.0,2.0
Fardoulys Constructions,,ABN: 84 927 018 185,PO Box 267,,,COORPAROO,QLD,4151,,047 3397 0511,0417 707 699 Russell,,accountspayable@fardoulys.com.au,PO REQUIRED,,,,,,,,,,0,,,,,7.0,2.0
Faux Finishes,,25 Edgar Street,Bowen Hills,,,Brisbane,QLD,4006,,07 3216 0876,0418 887 158Rob,,rob@fauxfinishes.net.au,,,,,,,,,,,0,,,,,7.0,2.0
Vicinity Centres PM Pty Ltd,613-3,C/- Lavington,351 Griffith Road,,,Lavington,NSW,2641,,02 60254 977,0438 480 831,,lavington.accounts@vicinity.com.au,,,,,,,,,,,0,,,,,7.0,2.0
Whitsunday Trust,1291-4,C/-Vicinity Centres,Chadstone Shopping Centre,1341 Dandenong Road,,Chadstone,VIC,3148,,07 4946 1505,0409 757 205,4948 3099,whitsunday.accounts@vicinity.com.au,,,,,,,,,,,0,,,,,7.0,2.0
Fig Tree Investments (NQ) Pty Ltd ATF The FTI,,Unit Trust,C/o Knight Frank Townsville,380 Flinders Street,,Townsville,QLD,4810,,07 4750 3010,0411 116 247,,Townsville.AmsAcc@au.knightfrank.com,,,,,,,,,,,0,,,,,7.0,2.0
Bourse P/L & Baradel P/L,,C/- First Asset Management,PO Box 7129,,,East Brisbane,Qld,4169,,07 3391 9500,0414 888 659,,accounts@firstassetmanagement.com.au,,,,,,,,,,,0,,,,,7.0,2.0
Gearon Services Pty Ltd,,as Trustee for The Gearon Services,C/- Fitzroys Pty Ltd,GPO Box 4399,,Melbourne,VIC,3001,,03 9275 7764,,,supplieraccounts@fitzroys.com.au,,,,,,,,,,,0,,,,,7.0,2.0
Fizz Cleaning Service,,PO Box 784,,,,Spring Hill,Qld,4004,,07 38322165,,,admin@fizzcleaning.com.au,,,,,,,,,,,0,,,,,7.0,2.0
Focus Apartments Chermside CTS 409333,,392 Hamilton Road,,,,Chermside,QLD,4032,,07 3359 8883,0455 505 032,,invoices@stratadynamics.com.au,,,,,,,,,,,0,,,,,7.0,2.0
Foodworks,,37-59 Bryants Road,,,,Loganholme,Qld,4129,,07 3801 5511,,,fwkaccs@bigpond.net.au,,,,,,,,,,,0,,,,,7.0,2.0
Fortius Funds Management Pty Ltd,,ATF The City Retail Trust,C/C Lend Lease Property Management (Australia) Pty Limited,MidCity Shopping Centre,Suite 4  Level 9,SYDNEY,NSW,2000,,02 9210 4208,0457 520 102,02 9236 6969,RLpoinvoicesAU@lendlease.com,,,,,,,,,,,0,,,,,7.0,2.0
Fresh World Fruit Markets,,The General Manager,6 Woodgrove Avenue,,,Harrington Grove,NSW,2567,Australia,02 9744 2602,,02 9745 4593,admin@freshworld.net.au,,,,,,,,,,,0,,,,,7.0,2.0
GPT Funds Management Limited (ACN 115 026 545),,as responsible entity for the GPT Wholesale Office Fund No.1 and GPT Funds Management 2 Pty Limited (ACN 115 026 536) as trustee for the Southbank Trust,C/- Jones Lang Lasalle (VIC) Pty Ltd,,,,,,,03 8606 4707,0422 008 408,,koklim.ng@ap.jll.com,,,,,,,,,,,0,,,,,7.0,2.0
Fulham Gardens,,C/- Savills (SA) Pty Ltd,PO Box 3677,,,RUNDLE MALL,SA,5000,,08 8237 5003,0423 228 891,,jsinclair@savills.com.au,,,,,,,,,,,0,,,,Apr-00,7.0,2.0
Fullmarr Hotels NQ Pty Ltd,,"Suite 1-2, Level 6",499 St Kilda Road,,,Melbourne,VIC,3004,Australia,0400 498 888,,,sbpm@bigpond.net.au,,,,,,,,,,,0,,,,,7.0,2.0
Garbutt Central,,C/- Knight Frank,PO Box 1109,,,Townsville,Qld,4810,,07 4750 3012,0417 622 738,07 47212471,Townsville.AmsAcc@au.knightfrank.com,,,,,,,,,,,0,,,,,7.0,2.0
Glad Commercial Cleaning Qld,,Unit 2/8 Springlands Dve,,,,Slacks Creek,Qld,4127,,,,,bianca.yardley@gladgroup.com.au,,,,,,,,,,,0,,,,,7.0,2.0
Glad Retail Cleaning NSW,,PO Box 2275,,,,ROCKDALE,NSW,2216,,02 9335 9455,,02 95670236,bianca.yardley@gladgroup.com.au,,,,,,,,,,,0,,,,,7.0,2.0
Glass Outlet,,Building 9A,153 Vincents Road,,,Virginia,QLD,4014,,0423 119 357 Flori,07 3267 7968,,flori.v@glassoutlet.com.au,,,,,,,,,,,0,,,,,7.0,2.0
Global Shop Services Pty Ltd,,9/17 Rothcote Court,,,,Burleigh Heads,QLD,4220,,1300 103 755,0412 530 113 Gary,,accounts@globalshopservices.com,PO Required,,,,,,,,,,0,,,,,7.0,2.0
Gowing Bros Ltd,,PO Box 1986,,,,PORT MACQUARIE,NSW,2444,,02 65842988,,02 65842983,accounts@gowings.com,,,,,,,,,,,0,,,,,7.0,2.0
Gowing Bros Ltd,,PO Box 2042,,,,Coffs Harbour,NSW,2450,,02 8669 4313,Sally,,accounts@gowings.com,,,,,,,,,,,0,,,,,7.0,2.0
Perpetual Trustee of the AP AUFE Sub-trust,,ABN 81 204 215 379,C/- Jones Lang LaSalle (VIC) Pty Ltd,Level 15,28 Freshwater Place,Southbank,VIC,3006,,0422 008 408,,,koklim.ng@ap.jll.com,,,,,,,,,,,0,,,,,7.0,2.0
Graham Solicitors & Conveyancing,,PO Box 1100,,,,Lismore,NSW,2480,,02 6621  8144,,,office@grahamslaw.com.au,,,,,,,,,,,0,,,,,7.0,2.0
Greenacres Joint Venture,,C/- Savills (SA) Pty Ltd,PO Box 3677,Rundle Mall,,ADELAIDE,SA,5000,,08 8237 5022 Theo,,,sniclas@savills.com.au,Also manage Metro SC,,,,,,,,,,0,,,,,7.0,2.0
Greenacres Joint Venture,902-13,C/- Savills Sa Pty Ltd,,,,,,,,0412 335 764,08 8237 5022,08 8231 5011,Upload;to;SNAP,,,,,,,,,,,0,,,,Apr-00,7.0,2.0
Greenbank Services Club,,ABN: 64 442 003 715,PO Box 700,,,Browns Plains,QLD,4118,,07 3380 0217,0408 798 714,07 3800 3080,accounts@greenbankrsl.com.au,,,,,,,,,,,0,,,,,7.0,2.0
Growthbuilt,,Level 9,100 William Street,,,Sydney,NSW,2000,,02 9212 7811,0414 587 849Justin,,accounts@growthbuilt.com.au,,,,,,,,,,,0,,,,,7.0,2.0
Growthpoint Properties,,C/- JLL,GPO Box 1407,,,Brisbane,Qld,4001,,07 3846 4846,0448 617 766,,pamadmin.qld@ap.jll.com,,,,,,,,,,,0,,,,,7.0,2.0
Growthpoint Properties Australia Limited,,C/O JLL,GPO Box 721,,,Canberra,ACT,2601,,02 9220 8777,0432 765 041,,Belinda.Lewis@ap.jll.com,,,,,,,,,,,0,,,,,7.0,2.0
Growthpoint Properties Australia Limited,,C/-Jones Lang LaSalle,PO Box 317,,,North Sydney,NSW,2059,,0419 427 234,02 9438 5551,,Paminvoices.Sydney@ap.jll.com,,,,,,,,,,,0,,,,,7.0,2.0
CIQ Facility Management Pty Ltd,,T/as Facility Operations,GPO Box 2533,,,BRISBANE,QLD,4001,,07 3234 4650,,,accounts@facilityoperations.com,,,,,,,,,,,0,,,,,7.0,2.0
Gympie Central,,Cnr Bruce Hwy & Excelsior Rd,,,,Gympie,Qld,4570,,07 5482 9840,,,accounts@federationcentres.com.au,,,,,,,,,,,0,,,,,7.0,2.0
Habitat Development Group Pty Ltd,,PO Box 7390,,,,Sippy Downs,QLD,4556,,0434 211 190Mark,0487 880 800 Cade,,accounts@habdev.com,PO NUMBER REQUIRED,,,,,,,,,,0,,,,,7.0,2.0
Hansen Yuncken Pty Ltd,HansenNSW,ABN: 38 063 384 056,Suite 12,125 Bull Street,,Newcastle West,NSW,2302,,0436 804 637Patrick,08 8229 7347Acc,,nswinvoices@hansenyuncken.com.au,nswaccounts@hansenyuncken.com.au,PO REQUIRED,,,,,,,,,0,,,,,7.0,2.0
Harbour Rocks Hotel,,34-52 Harrington Street,,,,Sydney,NSW,2000,,02 8298 9999,Nikola,,H8758-gl@accor.com,,,,,,,,,,,0,,,,,7.0,2.0
Harbourside Village,,7 Honiara Way,,,,Mindarie,WA,6030,,08 9407 8188,,,melodie.mather@lendlease.com,,,,,,,,,,,0,,,,,7.0,2.0
Harris HMC Interiors,,52 Henderson Street,,,,North Melbourne,VIC,3051,,03 9328 8900,,,,,,,,,,,,,,0,,,,,7.0,2.0
Hellenic Property Investments P/L,,C/- Savills Qld,GPO Box 2607,,,Brisbane,Qld,4000,,07 3002 8862,0421 488 262,,nwatkinson@savills.com.au,,,,,,,,,,,0,,,,,7.0,2.0
Henry Kendall Gardens,,150 Maidens Brush Road,,,,Wyoming,NSW,2250,,02 4323 2722 Stacey,,,bernard.vankoersveld@lendlease.com,,,,,,,,,,,0,,,,,7.0,2.0
High Park Shopping Centre,,PO Box 1245,,,,Ingham,Qld,4850,,07 4776 1433,,07 4476 0580,katrinapm@ozemail.com.au,,,,,,,,,,,0,,,,,7.0,2.0
Highvale Retirement Village,,42-60 Capital Ave,,,,GLEN WAVERLEY,VIC,3150,Australia,03 9881 2801,,,PDF;COPY,D365.RLinvoices@lendlease,,,,,,,,,,0,,,,,7.0,2.0
Hinchinbrook Central,,PO Box 1245,,,,Ingham,QLD,4850,,0402 805 911,07 4776 1433,07 4776 0580,kgusmero@bigpond.net.au,,,,,,,,,,,0,,,,,7.0,2.0
Homemakers Centre,,PO. Box 1245,,,,Ingham,QLD,4850,,0402 805 911,,,Katrinapm@ozemail.com.au,,,,,,,,,,,0,,,,,7.0,2.0
Homestay Village,,267 Wharf Street,,,,Queens Park,WA,6107,,08 9258 4701,0477 755 416,,julie.davis@lendlease.com,,,,,,,,,,,0,,,,,7.0,2.0
Honeywell Building Solutions,,2 Richardson Place,,,,NORTH RYDE,NSW,2113,,02 9353 7000,0409 920 081Spiro,,spiro.melas@honeywell.com,,,,,,,,,,,0,,,,,7.0,2.0
Honeywell Australia,,Attention:  Accounts Payable,PO Box 701,,,NORTH RYDE,NSW,2113,,02 9353 7159 Jen,08 8923 9026,08 8923 9199,carl.muirl@honeywell.com,carl.muirl@honeywell.com,,,,,,,,,,0,,,,,7.0,2.0
Hotel Lindrum Melbourne,,26 Flinders St,,,,Melbourne,Vic,3000,,03 0668 1695,,,H8757-GL@accor.com,,,,,,,,,,,0,,,,,7.0,2.0
Hunter Valley Investments Pty Ltd,,Cessnock City Centre,C/- Raine and Horne Commercial Retail Services,PO Box 314,,Penrith,NSW,2571,,02 9820 7889,02 6653 3214 Acc,,dmaher@rhcretail.com.au,,,,,,,,,,,0,,,,,7.0,2.0
Hutchinson Builders,,Locked Bag 3002,,,,TOOWONG DC,QLD,4066,,3335 5000 Sarah,A/c's paid in BNE,,AP@hutchinsonbuilders.com.au,,,,,,,,,,,0,,,,,7.0,2.0
Hutchinson Builders,ALL INVOICES,Locked Bag 3002,,,,TOOWONG DC,QLD,4066,,3335 5000 Sarah,Accounts paid Bne,PDF ONLY,ap@hutchinsonbuilders.com.au,PO Required,,,,,,,,,,0,,,,,7.0,2.0
Hyperclean Services,,PO Box 436,,,,Cannon Hill,QLD,4170,,1800 700 674,0401 267 929,,accounts@hyperclean.com.au,,,,,,,,,,,0,,,,,7.0,2.0
Solomon Oxman Cooper,737-2,C/- Rook Partners Asset Management,Nowra Mall,"Suite 5A, Level 1",1 Somerset Avenue,Narellan,NSW,2567,,,,,lstevens@rookpartners.com,,,,,,,,,,,0,,,,,7.0,2.0
I.S.P.T. PTY LIMITED,625-CBRE,C/O CBRE Pty Ltd,Level 21 363 George Street,,,SYDNEY,NSW,2000,,02 9806 9550,0411 427 983,,ISPT.Admin@cbre.com.au,,,,,,,,,,,0,,,,,7.0,2.0
Ibis Budget Coffs Harbour,,C/- Graham Butler,1A Mclean Street,,,Coffs Harbour,2450,NSW,,07 3309 3368,0438 407 300,,Trevor.McCarren@accor.com,graham.butler@accor.com,,,,,,,,,,0,,,,,7.0,2.0
Ibis Hotel Darling Harbour,720-11,70 Murray St,,,,Pyrmont,NSW,2000,,02 9288 7149,0416 266 496,,Yuna.Kim@accor.com,The above email for statements of account only,,,,,,,,,,0,,,,,7.0,2.0
Ichor Constructions,,PO Box 7410,,,,ALEXANDRIA,NSW,2015,,,02 8372 0700,,tas_costi@ichor.com.au,,,,,,,,,,,0,,,,,7.0,2.0
IPS Cleaning Australia Pty Ltd,,ABN 83 055 015 748,"Suite F, Level 1",82 Waterloo Road,,Macquarie Park,NSW,2113,,0499 118 174,0401 657 344 Savi,,accounts@ipsl.com.au,,,,,,,,,,,0,,,,,7.0,2.0
Intrec Management (QLD)  Pty Ltd,,ABN 99 629 008 199,8 Gardner Close,,,Milton,QLD,4064,,1300 791 632,0456 964 207 Dean,,qldinvoices@intrec.com.au,PO Required,,,,,,,,,,0,,,,,7.0,2.0
IPS Cleaning Australia Pty Ltd,,PO Box 1847,,,,Macquarie Centre,NSW,2113,,02 9432 8000,0401 657 344,,accounts@ipsl.com.au,,,,,,,,,,,0,,,,,7.0,2.0
Ipswich City Council,,PO Box 191,,,,Ipswich,QLD,4305,,07 3810 6666 Kathy,,,invoices@ipswich.qld.gov.au,PO needed,,,,,,,,,,0,,,,,7.0,2.0
IREF Prop Holdings Pty Ltd,,C/O JLL,PO Box 2500 QVB Post Office,,,Sydney,NSW,1230,,0419 427 234,02 9438 5551,,Paminvoices.Sydney@ap.jll.com,,,,,,,,,,,0,,,,,7.0,2.0
Growthpoint,,C/- Jones Lang Lasalle,PO Box 721,,,Canberra,ACT,2601,,02 6274 9810,0419 755 679,,rob.blencowe@ap.jll.com,,,,,,,,,,,0,,,,,7.0,2.0
ISPT Retail Property Trust,,C/- Jones Lang LaSalle (NSW) Pty L,March Street,,,Richmond,NSW,2753,,02 4588 6722,,02 4588 6733,joe.pinterovic@ap.jll.com,,,,,,,,,,,0,,,,,7.0,2.0
ISPT Retail Property Trust,Sylvania,C/O CBRE Pty Ltd,Level 21 363 George Street,,,Sydney,NSW,2000,,0406 686 663,,,PDF,,,,,,,,,,,0,,,,,7.0,2.0
ISS Facility Services Australia Limited,,Commercial Cleaning Accounts Payable,Level 1,7 Terrace Place,,MURARRIE,QLD,4172,,(07) 3908 7080,,(07) 3908 7091,cln.qldhelpdesk@au.issworld.com,,,,,,,,,,,0,,,,,7.0,2.0
Jen Management (QLD) Pty Ltd,,Q Super Centre,C/- Centre Management,Cnr Bermuda St & Markeri St,,Mermaid Waters,QLD,4218,,07 5575 3336,,,sclerke@jen.com.au,,,,,,,,,,,0,,,,,7.0,2.0
Jilip Eleven Pty Ltd,,C/- CBRE (C) Pty Ltd,QLD Rents Trust,Locked Bag 2003,,Archerfield,Qld,4108,,07 5457 5757,,,reasap.pacific@cbre.com,,,,,,,,,,,0,,,,,7.0,2.0
JMac Constructions Pty Ltd,,PO Box 482,,,,Morningside,QLD,4170,,07 3902 9100,,,accounts@jmacconstructions.com.au,** PO REQUIRED **PDF ONLY,,,,,,,,,,0,,,,,7.0,2.0
The Trustee for Al Saints Anglican Church JP,1437-9,"Cranley, IJ Bruce & DW Bletchly",C/- CBRE (C) Pty Ltd,QLD Rents Trust,Locked Bag 2003,Archerfield,Qld,4108,,07 5457 5757,,,reasap.pacific@cbre.com,,,,,,,,,,,0,,,,,7.0,2.0
John Raynor Architecture,,PO Box 1354,,,,Wahroonga,NSW,2076,,02 9849 6680,0415 104 830,,john@johnraynorarchitecture.com.au,,,,,,,,,,,0,,,,,7.0,2.0
Katherine Cromie,,The Forrest Place Syndicate (Primewest Management),C/- Jones lang LaSalle,L 29,Central Park,Georges Terrace,WA,6000,,08 9202 1244,0411 888 802,,Katherine.Cromie@ap.jll.com,accountspayable.wa@ap.jll.com,,,,,,,,,,0,,,,,7.0,2.0
Centuria Property Funds Limited,35 Robina,ATF Centuria Metropolitan Property Trust,"Level 41, Chifley Tower",2 Chifley Square,,Sydney,NSW,2000,,0488 315 801,,,dean.richardson@centuria.com.au,,,,,,,,,,,0,,,,,7.0,2.0
Joondanna Investments Pty Ltd,812,PO Box 27,,,,Karama,NT,812,,08 8981 6711,0404 485 244,08 8981 8038,cathy@joon.net.au,,,,,,,,,,,0,,,,,7.0,2.0
Josand Pty Ltd,,PO Box 373,,,,Burpengary,QLD,4505,,0403 771 010,,,duggan422@ozemail.com.au,,,,,,,,,,,0,,,,,7.0,2.0
Juniper Property Holdings No. 25 Pty Ltd,1437-34,C/- CBRE (C) Pty Ltd,QLD Rents Trust,Level 3,1 Eagle Street,Brisbane,QLD,4000,,,,,PDF;COPY,reasap.pacific@cbre.com,,,,,,,,,,0,,,,,7.0,2.0
Juniper Property Holdings No.15 Pty Ltd,,C/- CBRE (C) Pty Ltd,QLD Rents Trust,Locked Bag 2003,,Archerfield,QLD,4108,,5581 2000,5538 8682,VENDOR ID 243924,reasap.pacific@cbre.com,greg.kirby@cbre.com.au,,,,,,,,,,0,,,,,7.0,2.0
Kador Group Holdings PL,,C/- Knight Frank Australia Pty Ltd,GPO Box 146,,,Brisbane,Qld,4001,,0478 489 153,,,glen.dixon@au.knightfrank.com,,,,,,,,,,,0,,,,,7.0,2.0
Karellas Group,,"Level 1, Suite 1",287-305 Military Road,,,Cremorne,NSW,2092,,02 9953 2996,0410 489 491,,rita.z@karellasgroup.com.au,,,,,,,,,,,0,,,,,7.0,2.0
Kelvin Grove Village Centre,,C/- Retpro Associates Pty Ltd (Kelvin Grove),"Spencer Outlet Centre, Centre Management","Level 1, 201 Spencer Street",,DOCKLANDS,VIC,3008,,03 8689 7580,0448 164 589,,,,,,,,,,,,,0,,,,,7.0,2.0
Kempsey Central,,PO Box 1986,,,,PORT MACQUARIE,NSW,2444,,02 6584 2988,0432 448 127,02 6584 2983,mussher@gowings.com,,,,,,,,,,,0,,,,Apr-00,7.0,2.0
Kempsey Central,,PO Box 1986,,,,Port Macquarie,NSW,2444,,,,,,,,,,,,,,,,0,,,,,7.0,2.0
Kent Street Real Estate Holdings Pty Ltd,,C/O JLL,AM International Singapore,"WDIR 182, One Raffles Link",,Singapore,,39393,,0400 343 962,02 9220 8660,,Paminvoices.Sydney@ap.jll.com,,,,,,,,,,,0,,,,,7.0,2.0
Kentwick Pty Ltd,,C/-CBRE (C) Pty Ltd,QLD Rents Trust,Locked Bag 2003,,Archerfield,Qld,4108,,07 5457 5757,,,reasap.pacific@cbre.com,,,,,,,,,,,0,,,,,7.0,2.0
Kincraig Joint Ventures,1290-16,c/- Savills Sa Pty Ltd,,,,,,,,07 5441 5656,0420 439 150,,michelle.lees@savills.com.au,,,,,,,,,,,0,,,,,7.0,2.0
Kingaroy Mall Pty Ltd,1405-5,ABN 50 056 291 377,C/- McConaghy Retail Pty Ltd,GPO Box 5267,,Brisbane,QLD,4001,,07 4162 5745,,,PDF;ONLY,,,,,,,,,,,0,,,,,7.0,2.0
Kitcove P/L & Igko Investments P/L Partnership,,Kingsmede Property Mgmt Services,Level 25,25 Bligh Street,,SYDNEY,NSW,2000,,07 3246 8888,0421 961 810,,accounts@kingsmede.com.au,,,,,,,,,,,0,,,,,7.0,2.0
Australian Unity Investments Pty Limited,,C/- Knight Frank,PO Box 248,,,Civic Square,ACT,2608,,0420 502 424,,,Canberra.Accounts@au.knightfrank.com,,,,,,,,,,,0,,,,,7.0,2.0
Kwinana Holdings P/L,,C/- CBRE (C) Pty Ltd,QLD Rents Trust,Locked Bag 2003,,Archerfield,Qld,4108,,07 5457 5757,,,reasap.pacific@cbre.com,,,,,,,,,,,0,,,,,7.0,2.0
L W Aynsley,,Homeworld Helensvale,C/- Macpro Properties,PO Box 2444,,Ascot,Qld,4007,,07 5502 7444,,,accounts@homeworldhelensvale.com.au,,,,,,,,,,,0,,,,,7.0,2.0
LACPF NO.1 Trustee Pty Ltd,,C/- Narang Mall Centre Management,Cnr Gilston Road & New Street,,,Nerang,Qld,4211,,07 5527 3799,0400 420 887,,l.davis@nm.qic.com,,,,,,,,,,,0,,,,,7.0,2.0
LACPF NO.2 Nominees Py Ltd,,as Trustee for LACPF No.2 Trust,C/- LaSalle Investment Management Australia Pty Ltd,Level 10,Waterfront Place,BRISBANE,QLD,4001,,07 3284 1766,0408 747 395,,stephen.woods@lasalle.com,,,,,,,,,,,0,,,,,7.0,2.0
Laing O'Rourke Australia,,4 Knowles Place,,,,Canberra,ACT,2601,,0418 969 612 Annie,,,anneogrady@laingorourke.com.au,PO Required,,,,,,,,,,0,,,,Apr-00,7.0,2.0
Lakeside Retirement Village,,14 Lewington Gardens,,,,Bibra Lake,WA,6163,,08 9417 2988,0477 771 349,,RLpoinvoicesAU@lendlease.com,,,,,,,,,,,0,,,,,7.0,2.0
Landel Pty Ltd,,ABN 010 889 193,PO Box 7315,,,GARBUTT,QLD,4814,,4753 5500,0448 003 977,,adamm@lancinigroup.com.au,,,,,,,,,,,0,,,,,7.0,2.0
LaSalle Australia Core Plus Fund,,Forest Lake Shopping Centre,PO Box 4531,,,Forest Lake,QLD,4078,,07 3278 8999,0400 420 887,,Alan.McInnes@lasalle.com,,,,,,,,,,,0,,,,,7.0,2.0
Lasalle Australia Core Plus Fund,,C/O 284 Anzac Ave,,,,Kippa-ring,Qld,4500,,32841766,0422 600 693 Neisha,38895479,Anita.dudderidge@lasalle.com,,,,,,,,,,,0,,,,,7.0,2.0
LaSalle Australia Core Plus Fund,,C/O JLL,GPO Box 1407,,,Brisbane,QLD,4001,,0413 901 467,,,Robert.Watson@ap.jll.com,,,,,,,,,,,0,,,,,7.0,2.0
LACPF No 4 Nominees Pty Ltd,,C/- LaSalle Investment Management,Pakenham Place,67-79 Main Street,,PAKENHAM,VIC,3810,,03 5940 1304,0402 075 997,,garry.hinkley@lasalle.com,,,,,,,,,,,0,,,,,7.0,2.0
Leedwell Property,,Level 2 Aston House,15 Leigh Street,,,Adelaide,SA,5000,,08 8212 8880,0414 292 022,08 8212 8881,Asset.management@leedwell.com.au,,,,,,,,,,,0,,,,,7.0,2.0
Lend Lease,,1 Asling Street,,,,BRIGHTON,VIC,3186,,03 595 8110,0432 156 506,,RLpoinvoicesAU@lendlease.com,,,,,,,,,,,0,,,,,7.0,2.0
Lend Lease,,16-32 Mona Vale Road,,,,Mona Vale,NSW,2103,Australia,02 9479 5800,,,PDF;ONLY,D365.RLinvoices@lendlease.com,,,,,,,,,,0,,,,,7.0,2.0
Lighthouse Safety,,PO Box 739,,,,MAIN BEACH,QLD,4217,,0422 669 631,,,patrick@lighthousesafety.com.au,,,,,,,,,,,0,,,,,7.0,2.0
Lismore Shopping Square,,Cnr Brewster & Uralba Sts,,,,LISMORE,NSW,2480,,02 6621 7461,,,enquiries@lismoreshoppingsquare.com,,,,,,,,,,,0,,,,,7.0,2.0
Little Bay Apartments,,12-40 Pine Avenue,,,,Little Bay,NSW,2036,,02 8197 6333,0407 316 656,,linda.pickett@lendlease.com,,,,,,,,,,,0,,,,,7.0,2.0
LJ Hooker Casino,,PO Box 446,,,,CASINO,NSW,2470,,02 6662 7222,,,scott@ljhookercasino.com.au,,,,,,,,,,,0,,,,,7.0,2.0
Lochdana Pty Ltd ATF,,Lochdana Property Trust,C/- CBRE,PO Box 1522,,Sunshine Plaza,Qld,4558,,07 5457 5757,,07 5457 5700,reasap.pacific@cbre.com,,,,,,,,,,,0,,,,,7.0,2.0
Longbow Asset Management Pty Ltd,,ATF the Octagon U,,,,Parramatta,NSW,2124,,02 9635 4456,0459 039 516,,AccountsPayable.au@cushwake.com,,,,,,,,,,,0,,,,,7.0,2.0
Lovett Tower,,Cromwell Property Fund,GPO Box 1093,,,BRISBANE,QLD,4001,,02 6230 4674,0437 753 744,,accounts@cromwell.com.au,,,,,,,,,,,0,,,,,7.0,2.0
LRM Products Pty Ltd,,4/2 Link Drive,,,,Yatala,QLD,4207,Australia,07 3807 2545,0419 642 446,,nick@lrmproducts.com.au,,,,,,,,,,,0,,,,,7.0,2.0
Lynden Investments Group Pty Ltd,,PO Box 7367,,,,East Brisbane,QLD,4167,,07 3257 2216,0419 924 231,,keith.eddy@ap.jll.com,,,,,,,,,,,0,,,,,7.0,2.0
M-Gon P/L,,C/- Cornetts Supermarkets,PO Box 394,,,NORTH LAKES,QLD,4509,,,,,accounts@cornetts.com.au,,,,,,,,,,,0,,,,,7.0,2.0
Morgan & Griffin P/L,,ATF The Domain Discretionary Trust,GPO Box 1296,,,Brisbane,QLD,4001,,07 3220 3066,,,jackie@morgangriffin.com.au,,,,,,,,,,,0,,,,,7.0,2.0
M & G Management Services,VIC & NSW,PO Box 16057,Collins Street West,,,MELBOURNE,VIC,8007,,03 9614 6040,,03 9621 2854,kwilde@morgangriffin.com.au,,,,,,,,,,,0,,,,,7.0,2.0
Mainbrace Constructions (NSW) Pty Ltd,,PO Box 1620,,,,CROWS NEST,NSW,1585,,07 4068 9201,0402 892 846,02 9901 0668,,,,,,,,,,,,0,,,,,7.0,2.0
Mainbrace Constructions (QLD) Pty Ltd,,30 Murray Street,,,,Bowen Hills,QLD,4006,,07 3270 1400,07 3270 1423 Ben,,bcroyden@mainbace.com.au,,,,,,,,,,,0,,,,,7.0,2.0
Mainbrace Constructios QLD Pty Ltd,Bowen Hills,Level 1/30 Commercial Road,,,,Teneriffe,QLD,4005,,07 3270 1404 Ryan,07 3270 1423 Ben,,rhardy@mainbrace.com.au,bcroyden@mainbrace.com.au,,,,,,,,,,0,,,,,7.0,2.0
Manor Apartments,,289 Queen Street,,,,Brisbane,Qld,4000,,07 3319 4700,,,info@manorapartments.com.au,,,,,,,,,,,0,,,,,7.0,2.0
Marketplace Leichhardt,697-07,C/o- JLL Centre Management,100/122-138 Flood St,,,Leichhardt,NSW,2040,,0418 404 566,,,marketing@marketplaceleichhardt.com.au,,,,,,,,,,,0,,,,,7.0,2.0
Martha's Point Retirement Village,,165 Osborne Drive,Bunurong Country,,,Mount Martha,VIC,3934,,03 5977 0389,0427 502 358,,fiona.abbott@lendlease.com,,,,,,,,,,,0,,,,,7.0,2.0
MRP TOPL Properties Pty Ltd ATF,1405-2,TOPL Property Trust,ABN 50 547 408 655,C/- McConaghy Retail Pty Ltd,GPO Box 5267,Brisbane,QLD,4001,,07 4636 1896,428401450,07 4635 4126,PDF;COPY;ONLY,payables@mcconaghyproperties.com.au,,,,,,,,,,0,,,,,7.0,2.0
McConaghy Shopping Centre RCS,1451-2,C/- Centre Management,Rose City Shoppingworld,81 Palmerin Street,,Warwick,QLD,4370,,07 4667 0142,0431 626 875,,lauren.smith@mcconaghygroup.com,,,,,,,,,,,0,,,,,7.0,2.0
McConaghy Shopping Centres,Grafton,Grafton Shoppingworld,Cnr Fitzroy and Duke Street,,,Grafton,NSW,2460,,02 6642 7770,,,payables@mcconaghygroup.com,,,,,,,,,,,0,,,,,7.0,2.0
McConaghy Shopping Centres,1451-4,Centre Management Office,Gracemere Shoppingworld,1-11 O'Shannesy Street,,GRACEMERE,QLD,4702,,07 4933 2385,,,payables@mcconaghygroup.com,,,,,,,,,,,0,,,,,7.0,2.0
McConaghy Shopping Centres,1451-3,Centre Management Office,Biloela Shopping Centre,Gladstone Rd,,Biloela,Qld,4715,,07 4992 2599,,,leesa.hollingworth@mcconaghygroup.com,ABN 91 108 357 535,,,,,,,,,,0,,,,,7.0,2.0
