*ContactName,EmailAddress,POAddressLine1,POAddressLine2,POAddressLine3,POAddressLine4,POCity,PORegion,POPostalCode,POCountry,*InvoiceNumber,Reference,*InvoiceDate,*DueDate,Total,InventoryItemCode,*Description,*Quantity,*UnitAmount,Discount,*AccountCode,*TaxType,TaxAmount,TrackingName1,TrackingOption1,TrackingName2,TrackingOption2,Currency,BrandingTheme,Exchange Rate
 Commercial Coatings and Maintenance Pty Ltd,,,,,,,,,,70358.0,Inv 1 Stripe,03/01/2023,03/01/2023,$50.00,TC006,Verif- 3M Pink Lap Film (P 10 ,1.0,50.0000,0%,43003.0,GST on Income,5.00,,,,,,,
 Commercial Coatings and Maintenance Pty Ltd,,,,,,,,,,70358.0,Inv 1 Stripe,03/01/2023,03/01/2023,$105.00,TC002,Slider 55 (TRL) Rubber Slider,1.0,105.0000,0%,43003.0,GST on Income,10.50,,,,,,,
 Commercial Coatings and Maintenance Pty Ltd,,,,,,,,,,70358.0,Inv 1 Stripe,03/01/2023,03/01/2023,$105.00,TC001,Slider 96 (4S) Rubber Sliders,1.0,105.0000,0%,43003.0,GST on Income,10.50,,,,,,,
 Commercial Coatings and Maintenance Pty Ltd,,,,,,,,,,70358.0,Inv 1 Stripe,03/01/2023,03/01/2023,$90.00,TC004,Slider Backing Plate,2.0,45.0000,0%,43003.0,GST on Income,9.00,,,,,,,
 Commercial Coatings and Maintenance Pty Ltd,,,,,,,,,,70358.0,Inv 1 Stripe,03/01/2023,03/01/2023,$25.00,SF002,Shipping Fee S1,1.0,25.0000,0%,43003.0,GST on Income,2.50,,,,,,,
 Zerofal Ltd,,,,,,,,,,70367.0,Invoice 3 Stripe,05/01/2023,05/01/2023,$315.00,TC001,Slider 96 (4S) Rubber Sliders,3.0,105.0000,0%,43003.0,GST on Income,31.50,,,,,,,
 Zerofal Ltd,,,,,,,,,,70367.0,Invoice 3 Stripe,05/01/2023,05/01/2023,$25.00,SF002,Shipping Fee S1,1.0,25.0000,0%,43003.0,GST on Income,2.50,,,,,,,
 Griptek Anti-Slip Solutions Pty Ltd,,,,,,,,,,70394.0,Inv 9 Stripe,09/01/2023,09/01/2023,"$10,975.00",WL001,WammaLab Pendulum,1.0,"10,975.0000",0%,43003.0,GST on Income,"1,097.50",,,,,,,
 Griptek Anti-Slip Solutions Pty Ltd,,,,,,,,,,70394.0,Inv 9 Stripe,09/01/2023,09/01/2023,$325.00,SF014,Shipping Fee S13,1.0,325.0000,0%,43003.0,GST on Income,32.50,,,,,,,
 STMW Slip Testing Services,,,,,,,,,,70404.0,,10/01/2023,10/01/2023,$50.00,TC006,Verif- 3M Pink Lap Film (P 10 ,1.0,50.0000,0%,43003.0,GST on Income,5.00,,,,,,,
 STMW Slip Testing Services,,,,,,,,,,70404.0,,10/01/2023,10/01/2023,$25.00,SF002,Shipping Fee S1,1.0,25.0000,0%,43003.0,GST on Income,2.50,,,,,,,
 Sliptest Australia Pty Ltd,,,,,,,,,,70408.0,Inv 11 Stripe,10/01/2023,10/01/2023,$600.00,IC004,Calibration-Tortus,1.0,600.0000,0%,43003.0,GST on Income,60.00,,,,,,,
 Sliptest Australia Pty Ltd,,,,,,,,,,70443.0,Inv 12 Stripe,13/01/2023,13/01/2023,$600.00,IC004,Calibration-Tortus,1.0,600.0000,0%,43003.0,GST on Income,60.00,,,,,,,
 SlipLab,,,,,,,,,,70463.0,Invoice #13 Stripe,17/01/2023,17/01/2023,$210.00,TC002,Slider 55 (TRL) Rubber Slider,2.0,105.0000,0%,43003.0,GST on Income,21.00,,,,,,,
 SlipLab,,,,,,,,,,70463.0,Invoice #13 Stripe,17/01/2023,17/01/2023,$90.00,TC004,Slider Backing Plate,2.0,45.0000,0%,43003.0,GST on Income,9.00,,,,,,,
 SlipLab,,,,,,,,,,70463.0,Invoice #13 Stripe,17/01/2023,17/01/2023,$115.00,TC002,Slider 55 (TRL) Rubber Slider,1.0,115.0000,0%,43003.0,GST on Income,11.50,,,,,,,
 SlipLab,,,,,,,,,,70463.0,Invoice #13 Stripe,17/01/2023,17/01/2023,$25.00,SF002,Shipping Fee S1,1.0,25.0000,0%,43003.0,GST on Income,2.50,,,,,,,
 Slipstop Australia,,,,,,,,,,70543.0,Invoice #14 Stripe,25/01/2023,25/01/2023,$105.00,TC001,Slider 96 (4S) Rubber Sliders,1.0,105.0000,0%,43003.0,GST on Income,10.50,,,,,,,
 Slipstop Australia,,,,,,,,,,70543.0,Invoice #14 Stripe,25/01/2023,25/01/2023,$20.00,TC005,Verif -P400 Paper(Pack of 10),1.0,20.0000,0%,43003.0,GST on Income,2.00,,,,,,,
 Slipstop Australia,,,,,,,,,,70543.0,Invoice #14 Stripe,25/01/2023,25/01/2023,$50.00,TC006,Verif- 3M Pink Lap Film (P 10 ,1.0,50.0000,0%,43003.0,GST on Income,5.00,,,,,,,
 Slipstop Australia,,,,,,,,,,70543.0,Invoice #14 Stripe,25/01/2023,25/01/2023,$25.00,SF002,Shipping Fee S1,1.0,25.0000,0%,43003.0,GST on Income,2.50,,,,,,,
 Slipstop Adelaide ,,,,,,,,,,70608.0,Inv 15 Sripe,07/02/2023,07/02/2023,$50.00,TC006,Verif- 3M Pink Lap Film (P 10 ,1.0,50.0000,0%,43003.0,GST on Income,5.00,,,,,,,
 Slipstop Adelaide ,,,,,,,,,,70608.0,Inv 15 Sripe,07/02/2023,07/02/2023,$20.00,TC005,Verif -P400 Paper(Pack of 10),1.0,20.0000,0%,43003.0,GST on Income,2.00,,,,,,,
 Slipstop Adelaide ,,,,,,,,,,70608.0,Inv 15 Sripe,07/02/2023,07/02/2023,$25.00,SF002,Shipping Fee S1,1.0,25.0000,0%,43003.0,GST on Income,2.50,,,,,,,
 QED Environmental Services,,,,,,,,,,70620.0,Invoice 16 Stripe,08/02/2023,08/02/2023,$115.00,TC003,Tortus Slider (Pack of 6),1.0,115.0000,0%,43003.0,GST on Income,11.50,,,,,,,
 QED Environmental Services,,,,,,,,,,70620.0,Invoice 16 Stripe,08/02/2023,08/02/2023,$115.00,,Freight Charge,1.0,25.0,0,,GST,0,,,,,,,
 Slipstop Adelaide ,,,,,,,,,,70650.0,,09/02/2023,09/02/2023,$150.00,WL021,WammaLab Pendulum Pointer,1.0,150.0000,0%,43003.0,GST on Income,15.00,Job,9005-Equipment Sale- AU,,,,,
 Slipstop Adelaide ,,,,,,,,,,70650.0,,09/02/2023,09/02/2023,$160.00,WL018,WammaLab Pointer Ring,1.0,160.0000,0%,43003.0,GST on Income,16.00,Job,9005-Equipment Sale- AU,,,,,
 Slipstop Adelaide ,,,,,,,,,,70650.0,,09/02/2023,09/02/2023,$45.00,SF003,Shipping Fee S2,1.0,45.0000,0%,43003.0,GST on Income,4.50,Job,9005-Equipment Sale- AU,,,,,
 Environmental Innovations Company Pty Ltd,,,,,,,,,,70695.0,Inv #17 in Strtipe,15/02/2023,15/02/2023,$210.00,TC001,Slider 96 (4S) Rubber Sliders,2.0,105.0000,0%,43003.0,GST on Income,21.00,,,,,,,
 Environmental Innovations Company Pty Ltd,,,,,,,,,,70695.0,Inv #17 in Strtipe,15/02/2023,15/02/2023,$105.00,TC002,Slider 55 (TRL) Rubber Slider,1.0,105.0000,0%,43003.0,GST on Income,10.50,,,,,,,
 Environmental Innovations Company Pty Ltd,,,,,,,,,,70695.0,Inv #17 in Strtipe,15/02/2023,15/02/2023,$25.00,SF002,Shipping Fee S1,1.0,25.0000,0%,43003.0,GST on Income,2.50,,,,,,,
 Sliptest Australia Pty Ltd,,,,,,,,,,70721.0,Inv 18 Stripe,16/02/2023,16/02/2023,$600.00,IC004,Calibration-Tortus,1.0,600.0000,0%,43003.0,GST on Income,60.00,,,,,,,
 Sliptest Australia Pty Ltd,,,,,,,,,,70721.0,Inv 18 Stripe,16/02/2023,16/02/2023,-$600.00,IC004,Calibration-Tortus,-1.0,600.0000,0%,43003.0,GST on Income,-60.00,,,,,,,
 Slip Assessment Services,,,,,,,,,,70739.0,INV#00019-2023,20/02/2023,20/02/2023,$115.00,TC003,Tortus Slider (Pack of 6),1.0,115.0000,0%,43003.0,GST on Income,11.50,,,,,,,
 Slip Assessment Services,,,,,,,,,,70739.0,INV#00019-2023,20/02/2023,20/02/2023,$115.00,,Freight Charge,1.0,25.0,0,,GST,0,,,,,,,
 Bundaberg Regional Council,,,,,,,,,,70743.0,,20/02/2023,20/02/2023,"$7,750.00",WL002,Wessex Pendulum (Used),1.0,"7,750.0000",0%,43003.0,GST on Income,775.00,Job,9005-Equipment Sale- AU,,,,,
 Bundaberg Regional Council,,,,,,,,,,70743.0,,20/02/2023,20/02/2023,$115.00,TC002,Slider 55 (TRL) Rubber Slider,1.0,115.0000,0%,43003.0,GST on Income,11.50,Job,9005-Equipment Sale- AU,,,,,
 Bundaberg Regional Council,,,,,,,,,,70743.0,,20/02/2023,20/02/2023,$35.00,TC004,Slider Backing Plate,1.0,35.0000,0%,43003.0,GST on Income,3.50,Job,9005-Equipment Sale- AU,,,,,
 Bundaberg Regional Council,,,,,,,,,,70743.0,,20/02/2023,20/02/2023,$20.00,TC005,Verif -P400 Paper(Pack of 10),1.0,20.0000,0%,43003.0,GST on Income,2.00,Job,9005-Equipment Sale- AU,,,,,
 Bundaberg Regional Council,,,,,,,,,,70743.0,,20/02/2023,20/02/2023,$50.00,TC006,Verif- 3M Pink Lap Film (P 10 ,1.0,50.0000,0%,43003.0,GST on Income,5.00,Job,9005-Equipment Sale- AU,,,,,
 Bundaberg Regional Council,,,,,,,,,,70743.0,,20/02/2023,20/02/2023,$325.00,SF014,Shipping Fee S13,1.0,325.0000,0%,43003.0,GST on Income,32.50,Job,9005-Equipment Sale- AU,,,,,
 DuluxGroup,,,,,,,,,,70796.0,Invoice 20 Stripe,23/02/2023,23/02/2023,"$1,995.00",IT001,Int Train- Pendulum (AS 4663),1.0,"1,995.0000",0%,43003.0,GST on Income,199.50,,,,,,,
 InterSafe,,,,,,,,,,70803.0,Inv 21 Stripe,24/02/2023,24/02/2023,$210.00,TC001,Slider 96 (4S) Rubber Sliders,2.0,105.0000,0%,43003.0,GST on Income,21.00,,,,,,,
 InterSafe,,,,,,,,,,70803.0,Inv 21 Stripe,24/02/2023,24/02/2023,$105.00,TC002,Slider 55 (TRL) Rubber Slider,1.0,105.0000,0%,43003.0,GST on Income,10.50,,,,,,,
 Frontline Support Pty Ltd,,,,,,,,,,70840.0,Inv 22 Stripe,02/03/2023,02/03/2023,"$1,175.00",IC001,Calibration Pendulum,1.0,"1,175.0000",0%,43003.0,GST on Income,117.50,,,,,,,
 Frontline Support Pty Ltd,,,,,,,,,,70840.0,Inv 22 Stripe,02/03/2023,02/03/2023,$600.00,IC004,Calibration-Tortus,1.0,600.0000,0%,43003.0,GST on Income,60.00,,,,,,,
 Zerofal Ltd,,,,,,,,,,70841.0,Inv 23 Stripe,02/03/2023,02/03/2023,$600.00,IC004,Calibration-Tortus,1.0,600.0000,0%,43003.0,GST on Income,60.00,,,,,,,
 Zerofal Ltd,,,,,,,,,,70852.0,,03/03/2023,03/03/2023,"$1,530.00",WSX003,Load Cell Assembly (Reconditio,1.0,"1,530.0000",0%,43003.0,GST on Income,153.00,,,,,,,
 Zerofal Ltd,,,,,,,,,,70872.0,INv 24 Stripe,06/03/2023,06/03/2023,"$1,530.00",WSX003,Load Cell Assembly (Reconditio,1.0,"1,530.0000",0%,43003.0,GST on Income,153.00,,,,,,,
 Zerofal Ltd,,,,,,,,,,70872.0,INv 24 Stripe,06/03/2023,06/03/2023,"-$1,530.00",WSX003,Load Cell Assembly (Reconditio,-1.0,"1,530.0000",0%,43003.0,GST on Income,-153.00,,,,,,,
 CBS Building Group,,,,,,,,,,70873.0,Inv 25 Stripe,06/03/2023,06/03/2023,"$1,175.00",IC001,Calibration Pendulum,1.0,"1,175.0000",0%,43003.0,GST on Income,117.50,,,,,,,
 Unimat Pty Ltd,,,,,,,,,,70878.0,Inv 26 Stripe,07/03/2023,07/03/2023,"$8,500.00",WL002,WammaLab Pendulum (Used),1.0,"8,500.0000",0%,43003.0,GST on Income,850.00,,,,,,,
 Unimat Pty Ltd,,,,,,,,,,70878.0,Inv 26 Stripe,07/03/2023,07/03/2023,"$2,100.00",TC001,Slider 96 (4S) Rubber Sliders,20.0,105.0000,0%,43003.0,GST on Income,210.00,,,,,,,
 Unimat Pty Ltd,,,,,,,,,,70878.0,Inv 26 Stripe,07/03/2023,07/03/2023,$325.00,SF014,Shipping Fee S13,1.0,325.0000,0%,43003.0,GST on Income,32.50,,,,,,,
 CBS Building Group,,,,,,,,,,70893.0,Inv 27 Stripe,09/03/2023,09/03/2023,"$1,175.00",IC001,Calibration Pendulum,1.0,"1,175.0000",0%,43003.0,GST on Income,117.50,,,,,,,
 CBS Building Group,,,,,,,,,,70893.0,Inv 27 Stripe,09/03/2023,09/03/2023,$.00,IC001,Calibration Pendulum,0.0,"1,175.0000",0%,43003.0,GST on Income,.00,,,,,,,
 Brisbane City Council,,,,,,,,,,70902.0,4400322275,10/03/2023,10/03/2023,$690.00,TC002,Slider 55 (TRL) Rubber Slider,6.0,115.0000,0%,43003.0,GST on Income,69.00,Job,9005-Equipment Sale- AU,,,,,
 Brisbane City Council,,,,,,,,,,70902.0,4400322275,10/03/2023,10/03/2023,$25.00,SF002,Shipping Fee S1,1.0,25.0000,0%,43003.0,GST on Income,2.50,Job,9005-Equipment Sale- AU,,,,,
 StoneCare Co,,,,,,,,,,70924.0,Inv 28 Stripe,13/03/2023,13/03/2023,$50.00,TC006,Verif- 3M Pink Lap Film (P 10 ,1.0,50.0000,0%,43003.0,GST on Income,5.00,,,,,,,
 StoneCare Co,,,,,,,,,,70924.0,Inv 28 Stripe,13/03/2023,13/03/2023,$20.00,TC005,Verif -P400 Paper(Pack of 10),1.0,20.0000,0%,43003.0,GST on Income,2.00,,,,,,,
 StoneCare Co,,,,,,,,,,70924.0,Inv 28 Stripe,13/03/2023,13/03/2023,$25.00,SF002,Shipping Fee S1,1.0,25.0000,0%,43003.0,GST on Income,2.50,,,,,,,
 Concrete & Flooring Solutions Pty Ltd,,,,,,,,,,70927.0,Inv 29 Stripe,14/03/2023,14/03/2023,$420.00,TC001,Slider 96 (4S) Rubber Sliders,4.0,105.0000,0%,43003.0,GST on Income,42.00,,,,,,,
 Zerofal Ltd,,,,,,,,,,70943.0,Inv 30 Stripe,16/03/2023,16/03/2023,$315.00,TC001,Slider 96 (4S) Rubber Sliders,3.0,105.0000,0%,43003.0,GST on Income,31.50,,,,,,,
 Zerofal Ltd,,,,,,,,,,70943.0,Inv 30 Stripe,16/03/2023,16/03/2023,$25.00,SF002,Shipping Fee S1,1.0,25.0000,0%,43003.0,GST on Income,2.50,,,,,,,
 QED Environmental Services,,,,,,,,,,70951.0,Inv 31 Stripe,17/03/2023,17/03/2023,$20.00,TC005,Verif -P400 Paper(Pack of 10),1.0,20.0000,0%,43003.0,GST on Income,2.00,,,,,,,
 QED Environmental Services,,,,,,,,,,70951.0,Inv 31 Stripe,17/03/2023,17/03/2023,$630.00,TC001,Slider 96 (4S) Rubber Sliders,6.0,105.0000,0%,43003.0,GST on Income,63.00,,,,,,,
 QED Environmental Services,,,,,,,,,,70951.0,Inv 31 Stripe,17/03/2023,17/03/2023,$25.00,SF002,Shipping Fee S1,1.0,25.0000,0%,43003.0,GST on Income,2.50,,,,,,,
 Eigen Stones,,,,,,,,,,70959.0,Inv 32 Stripe,18/03/2023,18/03/2023,"$10,975.00",WL001,WammaLab Pendulum,1.0,"10,975.0000",0%,43003.0,GST on Income,"1,097.50",,,,,,,
 Eigen Stones,,,,,,,,,,70959.0,Inv 32 Stripe,18/03/2023,18/03/2023,"$1,995.00",IT001,Int Train- Pendulum (AS 4663),1.0,"1,995.0000",0%,43003.0,GST on Income,199.50,,,,,,,
 Eigen Stones,,,,,,,,,,70959.0,Inv 32 Stripe,18/03/2023,18/03/2023,$325.00,SF014,Shipping Fee S13,1.0,325.0000,0%,43003.0,GST on Income,32.50,,,,,,,
 Eigen Stones,,,,,,,,,,70973.0,,20/03/2023,20/03/2023,"$1,750.00",TT007,Training Travel Fee T6,1.0,"1,750.0000",0%,43003.0,GST on Income,175.00,Job,9005-Equipment Sale- AU,,,,,
 Showtile Pty Ltd,,,,,,,,,,70984.0,,21/03/2023,21/03/2023,"$1,995.00",IT001,Int Train- Pendulum (AS 4663),1.0,"1,995.0000",0%,43003.0,GST on Income,199.50,Job,9005-Equipment Sale- AU,,,,,
 Showtile Pty Ltd,,,,,,,,,,70984.0,,21/03/2023,21/03/2023,"$1,750.00",TT007,Training Travel Fee T6,1.0,"1,750.0000",0%,43003.0,GST on Income,175.00,Job,9005-Equipment Sale- AU,,,,,
 Showtile Pty Ltd,,,,,,,,,,70984.0,,21/03/2023,21/03/2023,"$1,175.00",IC001,Calibration Pendulum,1.0,"1,175.0000",0%,43003.0,GST on Income,117.50,Job,9005-Equipment Sale- AU,,,,,
 Sliptest Australia Pty Ltd,,,,,,,,,,70989.0,Inv 34 Stripe,22/03/2023,22/03/2023,$50.00,TC006,Verif- 3M Pink Lap Film (P 10 ,1.0,50.0000,0%,43003.0,GST on Income,5.00,,,,,,,
 Sliptest Australia Pty Ltd,,,,,,,,,,70989.0,Inv 34 Stripe,22/03/2023,22/03/2023,$20.00,TC005,Verif -P400 Paper(Pack of 10),1.0,20.0000,0%,43003.0,GST on Income,2.00,,,,,,,
 Sliptest Australia Pty Ltd,,,,,,,,,,70989.0,Inv 34 Stripe,22/03/2023,22/03/2023,$25.00,SF002,Shipping Fee S1,1.0,25.0000,0%,43003.0,GST on Income,2.50,,,,,,,
 Stoneseal Australia,,,,,,,,,,70970.0,Inv 33Stipe,20/03/2023,20/03/2023,$210.00,TC001,Slider 96 (4S) Rubber Sliders,2.0,105.0000,0%,43003.0,GST on Income,21.00,,,,,,,
 Stoneseal Australia,,,,,,,,,,70970.0,Inv 33Stipe,20/03/2023,20/03/2023,$25.00,SF002,Shipping Fee S1,1.0,25.0000,0%,43003.0,GST on Income,2.50,,,,,,,
 All Slip Solutions,,,,,,,,,,70995.0,Stripe-00035-2023,23/03/2023,23/03/2023,$105.00,TC002,Slider 55 (TRL) Rubber Slider,1.0,105.0000,0%,43003.0,GST on Income,10.50,,,,,,,
 All Slip Solutions,,,,,,,,,,70995.0,Stripe-00035-2023,23/03/2023,23/03/2023,$105.00,,Freight Charge,1.0,25.0,0,,GST,0,,,,,,,
 All Slip Solutions,,,,,,,,,,70995.0,Stripe-00035-2023,23/03/2023,23/03/2023,$105.00,TC001,Slider 96 (4S) Rubber Sliders,1.0,105.0000,0%,43003.0,GST on Income,10.50,,,,,,,
 Australian Slip Testing Pty Ltd,,,,,,,,,,71000.0,,25/03/2023,25/03/2023,$650.00,WL049,WammaLab Pendulum Sample Holder,1.0,650.0000,0%,43003.0,GST on Income,65.00,Job,9005-Equipment Sale- AU,,,,,
 All Slip Solutions,,,,,,,,,,71005.0,Stripe-INV#00036-2023,27/03/2023,27/03/2023,$45.00,WL010,Levelling Feet Assembly,1.0,45.0000,0%,43003.0,GST on Income,4.50,,,,,,,
 All Slip Solutions,,,,,,,,,,71005.0,Stripe-INV#00036-2023,27/03/2023,27/03/2023,$45.00,,Freight Charge,1.0,25.0,0,,GST,0,,,,,,,
 Slip Test Specialists,,,,,,,,,,71008.0,Strip Inv#00037-2023,27/03/2023,27/03/2023,$600.00,IC004,Calibration-Tortus,1.0,600.0000,0%,43003.0,GST on Income,60.00,,,,,,,
 SlipLab,,,,,,,,,,71050.0,Inv 38 Stripe,31/03/2023,31/03/2023,$840.00,TC001,Slider 96 (4S) Rubber Sliders,8.0,105.0000,0%,43003.0,GST on Income,84.00,,,,,,,
 SlipLab,,,,,,,,,,71050.0,Inv 38 Stripe,31/03/2023,31/03/2023,$25.00,SF002,Shipping Fee S1,1.0,25.0000,0%,43003.0,GST on Income,2.50,,,,,,,
 QED Environmental Services,,,,,,,,,,71051.0,Inv 39 Stripe,31/03/2023,31/03/2023,"$1,050.00",TC002,Slider 55 (TRL) Rubber Slider,10.0,105.0000,0%,43003.0,GST on Income,105.00,,,,,,,
 QED Environmental Services,,,,,,,,,,71051.0,Inv 39 Stripe,31/03/2023,31/03/2023,$25.00,SF002,Shipping Fee S1,1.0,25.0000,0%,43003.0,GST on Income,2.50,,,,,,,
 Slip Test Specialists,,,,,,,,,,71073.0,Inv 40 Stripe,04/04/2023,04/04/2023,"$1,530.00",WSX003,Load Cell Assembly (Reconditio,1.0,"1,530.0000",0%,43003.0,GST on Income,153.00,,,,,,,
 Slip Test Specialists,,,,,,,,,,71073.0,Inv 40 Stripe,04/04/2023,04/04/2023,$25.00,SF002,Shipping Fee S1,1.0,25.0000,0%,43003.0,GST on Income,2.50,,,,,,,
 Sliptest Victoria Pty Ltd,,,,,,,,,,71094.0,Inv 41 Stripe,05/04/2023,05/04/2023,$45.00,WL010,Levelling Feet Assembly,1.0,45.0000,0%,43003.0,GST on Income,4.50,,,,,,,
 Sliptest Victoria Pty Ltd,,,,,,,,,,71094.0,Inv 41 Stripe,05/04/2023,05/04/2023,$7.50,WL008,Levelling Feet Screw Knob,1.0,7.5000,0%,43003.0,GST on Income,.75,,,,,,,
 Sliptest Victoria Pty Ltd,,,,,,,,,,71094.0,Inv 41 Stripe,05/04/2023,05/04/2023,$35.00,WL044,Slider Dist Meas Tool (Plate),1.0,35.0000,0%,43003.0,GST on Income,3.50,,,,,,,
 Sliptest Victoria Pty Ltd,,,,,,,,,,71094.0,Inv 41 Stripe,05/04/2023,05/04/2023,$25.00,SF002,Shipping Fee S1,1.0,25.0000,0%,43003.0,GST on Income,2.50,,,,,,,
 Griptek Anti-Slip Solutions  Pty Ltd,,,,,,,,,,71181.0,Strip INV-00042-2023,26/04/2023,26/04/2023,$210.00,TC001,Slider 96 (4S) Rubber Sliders,2.0,105.0000,0%,43003.0,GST on Income,21.00,,,,,,,
 Griptek Anti-Slip Solutions  Pty Ltd,,,,,,,,,,71181.0,Strip INV-00042-2023,26/04/2023,26/04/2023,$210.00,,Freight Charge,1.0,25.0,0,,GST,0,,,,,,,
 Ceramic Consultants,,,,,,,,,,71214.0,Inv 43 Stripe,27/04/2023,27/04/2023,$360.00,TC004,Slider Backing Plate,8.0,45.0000,0%,43003.0,GST on Income,36.00,,,,,,,
 Ceramic Consultants,,,,,,,,,,71214.0,Inv 43 Stripe,27/04/2023,27/04/2023,$525.00,TC001,Slider 96 (4S) Rubber Sliders,5.0,105.0000,0%,43003.0,GST on Income,52.50,,,,,,,
 Ceramic Consultants,,,,,,,,,,71214.0,Inv 43 Stripe,27/04/2023,27/04/2023,$25.00,SF002,Shipping Fee S1,1.0,25.0000,0%,43003.0,GST on Income,2.50,,,,,,,
 Zerofal Ltd,,,,,,,,,,71237.0,Inv 44 Stripe,02/05/2023,02/05/2023,$315.00,TC001,Slider 96 (4S) Rubber Sliders,3.0,105.0000,0%,43003.0,GST on Income,31.50,,,,,,,
 Zerofal Ltd,,,,,,,,,,71237.0,Inv 44 Stripe,02/05/2023,02/05/2023,$25.00,SF002,Shipping Fee S1,1.0,25.0000,0%,43003.0,GST on Income,2.50,,,,,,,
 Secure Slip Testing,,,,,,,,,,71296.0,Inv 45 Stripe,04/05/2023,04/05/2023,$210.00,TC001,Slider 96 (4S) Rubber Sliders,2.0,105.0000,0%,43003.0,GST on Income,21.00,,,,,,,
 Secure Slip Testing,,,,,,,,,,71296.0,Inv 45 Stripe,04/05/2023,04/05/2023,$50.00,TC006,Verif- 3M Pink Lap Film (P 10 ,1.0,50.0000,0%,43003.0,GST on Income,5.00,,,,,,,
 Secure Slip Testing,,,,,,,,,,71296.0,Inv 45 Stripe,04/05/2023,04/05/2023,$20.00,TC005,Verif -P400 Paper(Pack of 10),1.0,20.0000,0%,43003.0,GST on Income,2.00,,,,,,,
 Secure Slip Testing,,,,,,,,,,71296.0,Inv 45 Stripe,04/05/2023,04/05/2023,$25.00,SF002,Shipping Fee S1,1.0,25.0000,0%,43003.0,GST on Income,2.50,,,,,,,
 QED Environmental Services,,,,,,,,,,71303.0,INV 46 Stripe,04/05/2023,04/05/2023,$525.00,TC001,Slider 96 (4S) Rubber Sliders,5.0,105.0000,0%,43003.0,GST on Income,52.50,,,,,,,
 QED Environmental Services,,,,,,,,,,71303.0,INV 46 Stripe,04/05/2023,04/05/2023,$25.00,SF002,Shipping Fee S1,1.0,25.0000,0%,43003.0,GST on Income,2.50,,,,,,,
 The Coatings Consultancy,,,,,,,,,,71308.0,Inv 47 Stripe,05/05/2023,05/05/2023,$210.00,TC001,Slider 96 (4S) Rubber Sliders,2.0,105.0000,0%,43003.0,GST on Income,21.00,,,,,,,
 The Coatings Consultancy,,,,,,,,,,71308.0,Inv 47 Stripe,05/05/2023,05/05/2023,$105.00,TC002,Slider 55 (TRL) Rubber Slider,1.0,105.0000,0%,43003.0,GST on Income,10.50,,,,,,,
 The Coatings Consultancy,,,,,,,,,,71308.0,Inv 47 Stripe,05/05/2023,05/05/2023,$25.00,SF002,Shipping Fee S1,1.0,25.0000,0%,43003.0,GST on Income,2.50,,,,,,,
 Zerofal Ltd,,,,,,,,,,71357.0,Inv 48 Stripe,12/05/2023,12/05/2023,$315.00,TC001,Slider 96 (4S) Rubber Sliders,3.0,105.0000,0%,43003.0,GST on Income,31.50,,,,,,,
 Zerofal Ltd,,,,,,,,,,71357.0,Inv 48 Stripe,12/05/2023,12/05/2023,$25.00,SF002,Shipping Fee S1,1.0,25.0000,0%,43003.0,GST on Income,2.50,,,,,,,
 Japan Ceramics,,,,,,,,,,71395.0,Inv 49 Stripe,18/05/2023,18/05/2023,$105.00,TC001,Slider 96 (4S) Rubber Sliders,1.0,105.0000,0%,43003.0,GST on Income,10.50,,,,,,,
 Japan Ceramics,,,,,,,,,,71395.0,Inv 49 Stripe,18/05/2023,18/05/2023,$45.00,TC004,Slider Backing Plate,1.0,45.0000,0%,43003.0,GST on Income,4.50,,,,,,,
 Japan Ceramics,,,,,,,,,,71395.0,Inv 49 Stripe,18/05/2023,18/05/2023,$25.00,SF002,Shipping Fee S1,1.0,25.0000,0%,43003.0,GST on Income,2.50,,,,,,,
 Zerofal Ltd,,,,,,,,,,71453.0,Inv 50 Stripe,23/05/2023,23/05/2023,$115.00,TC003,Tortus Slider (Pack of 6),1.0,115.0000,0%,43003.0,GST on Income,11.50,,,,,,,
 Zerofal Ltd,,,,,,,,,,71453.0,Inv 50 Stripe,23/05/2023,23/05/2023,$25.00,SF002,Shipping Fee S1,1.0,25.0000,0%,43003.0,GST on Income,2.50,,,,,,,
 Concrete & Flooring Solutions Pty Ltd,,,,,,,,,,71470.0,Inv 51 Stripe,25/05/2023,25/05/2023,"$1,175.00",IC001,Calibration Pendulum,1.0,"1,175.0000",0%,43003.0,GST on Income,117.50,,,,,,,
 Coating Management Solutions,,,,,,,,,,71472.0,Inv 52 Stripe,25/05/2023,25/05/2023,$105.00,TC001,Slider 96 (4S) Rubber Sliders,1.0,105.0000,0%,43003.0,GST on Income,10.50,,,,,,,
 Coating Management Solutions,,,,,,,,,,71472.0,Inv 52 Stripe,25/05/2023,25/05/2023,$25.00,SF002,Shipping Fee S1,1.0,25.0000,0%,43003.0,GST on Income,2.50,,,,,,,
 Frontline Support Pty Ltd,,,,,,,,,,71507.0,Inv 53 Stripe,29/05/2023,29/05/2023,$210.00,TC001,Slider 96 (4S) Rubber Sliders,2.0,105.0000,0%,43003.0,GST on Income,21.00,,,,,,,
 Frontline Support Pty Ltd,,,,,,,,,,71507.0,Inv 53 Stripe,29/05/2023,29/05/2023,$115.00,TC003,Tortus Slider (Pack of 6),1.0,115.0000,0%,43003.0,GST on Income,11.50,,,,,,,
