Date,Amount,Description,Payee,Reference,Transaction type,Account Code,Tax,Bank,ITEM CODE,Currency rate,Tname,Toption,Tname 1,Toption1,Line Amount Type,Tax Amount,Currency Name
21/07/2022,7.13,Stripe fess invoice #53 All Slipo Solutins,Stripe,tfr-1139,SPEND,60036.0,BAS Excluded,11115.0,,,,,,,Exclusive,0.0,
21/07/2022,2.51,Stripen fees inoice #52 Slip Assessment,Stripe,tfr-1140,SPEND,60036.0,BAS Excluded,11115.0,,,,,,,Exclusive,0.0,
25/07/2022,925.0,ISTS rent,ISTS rent,tfr-1145,SPEND,61102.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
25/07/2022,0.0,ISTS rent,ISTS rent,tfr-1145,SPEND,61102.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
25/07/2022,636.36,Walton Global Pty Ltd- RENT,Walton Global Pty Ltd,tfr-1146,SPEND,62601.0,GST on Expenses,11111.0,,,,,,,Exclusive,63.64,
25/07/2022,625.0,Walton Global Rent Syd Apartment,Walton Global Rent Syd Apartment,tfr-1147,SPEND,62706.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
27/07/2022,6905.4,DHL Express  (Australia) Pty Ltd- Customs WammaLab invoice #003568,DHL Express  (Australia) Pty Ltd,tfr-1152,SPEND,61707.0,GST on Expenses,11112.0,,,,,,,Exclusive,690.54,
27/07/2022,-6905.4,DHL Express  (Australia) Pty Ltd- Customs WammaLab invoice #003568,DHL Express  (Australia) Pty Ltd,tfr-1152,SPEND,61707.0,BAS Excluded,11112.0,,,,,,,Exclusive,0.0,
27/07/2022,88.0,DHL Express  (Australia) Pty Ltd- Customs WammaLab invoice #003568,DHL Express  (Australia) Pty Ltd,tfr-1152,SPEND,61707.0,BAS Excluded,11112.0,,,,,,,Exclusive,0.0,
27/07/2022,25.7,DHL Express  (Australia) Pty Ltd- Customs WammaLab invoice #003568,DHL Express  (Australia) Pty Ltd,tfr-1152,SPEND,61707.0,BAS Excluded,11112.0,,,,,,,Exclusive,0.0,
27/07/2022,2.51,Stripe,Stripe,tfr-1155,SPEND,60036.0,BAS Excluded,11115.0,,,,,,,Exclusive,0.0,
27/07/2022,885.19,BOQ Finance 049DVY,BOQ Finance 049DVY,tfr-1157,SPEND,21301.0,BAS Excluded,19001.0,,,,,,,Exclusive,0.0,
28/07/2022,14.09,Caswashing 215XRP ,Princess Car Wash Bundaberg,TFR-1159,SPEND,62005.0,GST on Expenses,21002.0,,,,,,,Exclusive,1.41,
29/07/2022,5000.0,Aust Tax Office,Aust Tax Office,tfr-1161,SPEND,21103.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
30/07/2022,36.95,Cleaning products for Sydney apartment,Woolworths Wolli Creek,tfr-1163,SPEND,62715.0,GST on Expenses,21002.0,,,,,,,Exclusive,3.7,
31/07/2022,2132.76,Credit card expenses July 2022,Mick and Technicians,TFR-1164,SPEND,62002.0,GST on Expenses,21002.0,,,,,,,Exclusive,213.28,
31/07/2022,865.91,Credit card expenses July 2022,Mick and Technicians,TFR-1164,SPEND,62002.0,GST on Expenses,21002.0,,,,,,,Exclusive,86.59,
31/07/2022,170.63,Credit card expenses July 2022,Mick and Technicians,TFR-1164,SPEND,61801.0,GST Free Expenses,21002.0,,,,,,,Exclusive,0.0,
31/07/2022,1002.6,Credit card expenses July 2022,Mick and Technicians,TFR-1164,SPEND,62104.0,BAS Excluded,21002.0,,,,,,,Exclusive,0.0,
31/07/2022,120.27,Credit card expenses July 2022,Mick and Technicians,TFR-1164,SPEND,62106.0,BAS Excluded,21002.0,,,,,,,Exclusive,0.0,
31/07/2022,34.0,Credit card expenses July 2022,Mick and Technicians,TFR-1164,SPEND,60018.0,GST on Expenses,21002.0,,,,,,,Exclusive,3.4,
31/07/2022,345.0,Credit card expenses July 2022,Mick and Technicians,TFR-1164,SPEND,60101.0,GST on Expenses,21002.0,,,,,,,Exclusive,34.5,
31/07/2022,890.2,Credit card expenses July 2022,Mick and Technicians,TFR-1164,SPEND,61004.0,GST on Expenses,21002.0,,,,,,,Exclusive,89.02,
31/07/2022,1154.85,Credit card expenses July 2022,Mick and Technicians,TFR-1164,SPEND,61301.0,GST on Expenses,21002.0,,,,,,,Exclusive,115.49,
31/07/2022,164.64,Credit card expenses July 2022,Mick and Technicians,TFR-1164,SPEND,61301.0,GST on Expenses,21002.0,,,,,,,Exclusive,16.46,
31/07/2022,114.05,Credit card expenses July 2022,Mick and Technicians,TFR-1164,SPEND,61304.0,GST on Expenses,21002.0,,,,,,,Exclusive,11.4,
31/07/2022,12243.09,Credit card expenses July 2022,Mick and Technicians,TFR-1164,SPEND,61501.0,GST on Expenses,21002.0,,,,,,,Exclusive,1224.31,
31/07/2022,272.73,Credit card expenses July 2022,Mick and Technicians,TFR-1164,SPEND,61502.0,GST on Expenses,21002.0,,,,,,,Exclusive,27.27,
31/07/2022,14.55,Credit card expenses July 2022,Mick and Technicians,TFR-1164,SPEND,61503.0,GST on Expenses,21002.0,,,,,,,Exclusive,1.45,
31/07/2022,3054.29,Credit card expenses July 2022,Mick and Technicians,TFR-1164,SPEND,61503.0,GST on Expenses,21002.0,,,,,,,Exclusive,305.43,
31/07/2022,4265.28,Credit card expenses July 2022,Mick and Technicians,TFR-1164,SPEND,61504.0,GST on Expenses,21002.0,,,,,,,Exclusive,426.53,
31/07/2022,633.94,Credit card expenses July 2022,Mick and Technicians,TFR-1164,SPEND,61505.0,GST on Expenses,21002.0,,,,,,,Exclusive,63.4,
31/07/2022,308.21,Credit card expenses July 2022,Mick and Technicians,TFR-1164,SPEND,62112.0,BAS Excluded,21002.0,,,,,,,Exclusive,0.0,
31/07/2022,34.17,Credit card expenses July 2022,Mick and Technicians,TFR-1164,SPEND,61705.0,GST on Expenses,21002.0,,,,,,,Exclusive,3.41,
31/07/2022,118.18,Credit card expenses July 2022,Mick and Technicians,TFR-1164,SPEND,61711.0,GST on Expenses,21002.0,,,,,,,Exclusive,11.82,
01/08/2022,7936.25,Superannuation July 2022,Quick Super,tfr-1167,SPEND,21201.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
01/08/2022,2500.0,Aust Tax Office,Aust Tax Office,tfr-1168,SPEND,21103.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
01/08/2022,925.0,ISTS rent,ISTS rent,tfr-1171,SPEND,61102.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
01/08/2022,0.0,ISTS rent,ISTS rent,tfr-1171,SPEND,61102.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
01/08/2022,636.36,Walton Global Pty Ltd- RENT,Walton Global Pty Ltd,tfr-1172,SPEND,62601.0,GST on Expenses,11111.0,,,,,,,Exclusive,63.64,
01/08/2022,625.0,Walton Global Rent Syd Apartment,Walton Global Rent Syd Apartment,tfr-1173,SPEND,62706.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
02/08/2022,1000.0,Aust Tax Office,Aust Tax Office,tfr-1176,SPEND,21103.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
02/08/2022,633.85,ANZ Bank- Interest charged on purchases,ANZ Bank,tfr-1177,SPEND,60001.0,GST Free Expenses,21002.0,,,,,,,Exclusive,0.0,
05/08/2022,9000.0,Aust Tax Office,Aust Tax Office,tfr-1184,SPEND,21103.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
06/08/2022,16.64,Car washing 728WLM,Hoppys,tfr-1187,SPEND,62005.0,GST on Expenses,21002.0,,,,,,,Exclusive,1.66,
06/08/2022,22.73,Ca washing in Sydney 861BK7,Shamuel Pty Ltd,tfr-1188,SPEND,62005.0,GST on Expenses,21002.0,,,,,,,Exclusive,2.27,
08/08/2022,925.0,ISTS rent,ISTS rent,tfr-1191,SPEND,61102.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
08/08/2022,0.0,ISTS rent,ISTS rent,tfr-1191,SPEND,61102.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
08/08/2022,636.36,Walton Global Pty Ltd- RENT,Walton Global Pty Ltd,tfr-1192,SPEND,62601.0,GST on Expenses,11111.0,,,,,,,Exclusive,63.64,
08/08/2022,625.0,Walton Global Rent Syd Apartment,Walton Global Rent Syd Apartment,tfr-1193,SPEND,62706.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
10/08/2022,57.86,Stripe,Stripe,tfr-1196,SPEND,60036.0,BAS Excluded,11115.0,,,,,,,Exclusive,0.0,
10/08/2022,302.05,Payment to Tork Signs to put the signs on the Sydney Apartment,Tork Signs ( Firegrill Sydney),tfr-1197,SPEND,62714.0,GST on Expenses,21002.0,,,,,,,Exclusive,30.21,
11/08/2022,100.0,Reimbursement to Zerofal for GES webstore over charge of shipping costs,No Name,tfr-1198,SPEND,60027.0,BAS Excluded,11112.0,,,,,,,Exclusive,0.0,
12/08/2022,10.0,ANZ Bank accounting servicing fee,ANZ Bank,tfr-1199,SPEND,60001.0,GST Free Expenses,11111.0,,,,,,,Exclusive,0.0,
12/08/2022,4.63,Paypal,Paypal,tfr-1203,SPEND,60003.0,BAS Excluded,11115.0,,,,,,,Exclusive,0.0,
13/08/2022,22.73,Car washing 861BK7,Shamuel Pty Mascot,tfr-1204,SPEND,62005.0,GST on Expenses,21002.0,,,,,,,Exclusive,2.27,
15/08/2022,1000.0,Aust Tax Office,Aust Tax Office,tfr-1207,SPEND,21103.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
15/08/2022,925.0,ISTS rent,ISTS rent,tfr-1210,SPEND,61102.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
15/08/2022,0.0,ISTS rent,ISTS rent,tfr-1210,SPEND,61102.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
15/08/2022,636.36,Walton Global Pty Ltd- RENT,Walton Global Pty Ltd,tfr-1211,SPEND,62601.0,GST on Expenses,11111.0,,,,,,,Exclusive,63.64,
15/08/2022,625.0,Walton Global Rent Syd Apartment,Walton Global Rent Syd Apartment,tfr-1212,SPEND,62706.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
16/08/2022,16.36,Car washing in Sydney 861BK7,Ampol Tempe,tfr-1216,SPEND,62005.0,GST on Expenses,21002.0,,,,,,,Exclusive,1.64,
17/08/2022,15.0,ANZ Bank accounting servicing fee for international transfer to pay invoice #69173 Shen Zhen Bonad Instrument Co Ltd,ANZ Bank,tfr-1219,SPEND,60001.0,GST Free Expenses,11112.0,,,,,,,Exclusive,0.0,
18/08/2022,2000.0,Aust Tax Office,Aust Tax Office,tfr-1222,SPEND,21103.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
18/08/2022,10.0,ANZ Bank accounting servicing fee,ANZ Bank,tfr-1224,SPEND,60001.0,GST Free Expenses,11112.0,,,,,,,Exclusive,0.0,
18/08/2022,22.92,Stripe- Money debited from Stripe as a result of reimbursement Slip Test Australia. Calibration did not proceed. Stripe notified that the balance in their end was negative.,Stripe,tfr-1225,SPEND,60036.0,BAS Excluded,11112.0,,,,,,,Exclusive,0.0,
22/08/2022,625.0,Walton Global Rent Syd Apartment,Walton Global Rent Syd Apartment,tfr-1232,SPEND,62706.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
22/08/2022,636.36,Walton Global Pty Ltd- RENT,Walton Global Pty Ltd,tfr-1233,SPEND,62601.0,GST on Expenses,11111.0,,,,,,,Exclusive,63.64,
22/08/2022,925.0,ISTS rent,ISTS rent,tfr-1234,SPEND,61102.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
22/08/2022,0.0,ISTS rent,ISTS rent,tfr-1234,SPEND,61102.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
23/08/2022,58.16,Stripe,Stripe,tfr-1237,SPEND,60036.0,BAS Excluded,11115.0,,,,,,,Exclusive,0.0,
24/08/2022,10.79,Stripe,Stripe,tfr-1241,SPEND,60036.0,BAS Excluded,11115.0,,,,,,,Exclusive,0.0,
24/08/2022,45.87,Food provided to the attendees at the training pendulum in New Zealand ,Mug and Bowl,tfr-1242,SPEND,62128.0,BAS Excluded,21002.0,,,,,,,Exclusive,0.0,
25/08/2022,1000.0,Aust Tax Office,Aust Tax Office,tfr-1245,SPEND,21103.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
26/08/2022,1000.0,Aust Tax Office,Aust Tax Office,tfr-1249,SPEND,21103.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
27/08/2022,885.19,BOQ Finance 049DVY,BOQ Finance 049DVY,tfr-1250,SPEND,21301.0,BAS Excluded,19001.0,,,,,,,Exclusive,0.0,
29/08/2022,925.0,ISTS rent,ISTS rent,tfr-1254,SPEND,61102.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
29/08/2022,0.0,ISTS rent,ISTS rent,tfr-1254,SPEND,61102.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
29/08/2022,636.36,Walton Global Pty Ltd- RENT,Walton Global Pty Ltd,tfr-1255,SPEND,62601.0,GST on Expenses,11111.0,,,,,,,Exclusive,63.64,
29/08/2022,625.0,Walton Global Rent Syd Apartment,Walton Global Rent Syd Apartment,tfr-1256,SPEND,62706.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
30/08/2022,5.4,Stripe,Stripe,tfr-1258,SPEND,60036.0,BAS Excluded,11115.0,,,,,,,Exclusive,0.0,
31/08/2022,8397.71,Superannuation August 2022,Quick Super,tfr-1260,SPEND,21201.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
31/08/2022,5000.0,Aust Tax Office,Aust Tax Office,tfr-1262,SPEND,21103.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
31/08/2022,5000.0,Aust Tax Office,Aust Tax Office,tfr-1263,SPEND,21103.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
31/08/2022,0.0,Credit card expenses August 31 2022,Technicians and Mick Walton,tfr-1266,SPEND,60001.0,GST Free Expenses,21002.0,,,,,,,Exclusive,0.0,
31/08/2022,2457.88,Credit card expenses August 31 2022,Technicians and Mick Walton,tfr-1266,SPEND,62002.0,GST on Expenses,21002.0,,,,,,,Exclusive,245.79,
31/08/2022,1171.02,Credit card expenses August 31 2022,Technicians and Mick Walton,tfr-1266,SPEND,62002.0,GST on Expenses,21002.0,,,,,,,Exclusive,117.1,
31/08/2022,199.09,Credit card expenses August 31 2022,Technicians and Mick Walton,tfr-1266,SPEND,62104.0,BAS Excluded,21002.0,,,,,,,Exclusive,0.0,
31/08/2022,34.0,Credit card expenses August 31 2022,Technicians and Mick Walton,tfr-1266,SPEND,60018.0,GST on Expenses,21002.0,,,,,,,Exclusive,3.4,
31/08/2022,142.05,Credit card expenses August 31 2022,Technicians and Mick Walton,tfr-1266,SPEND,60101.0,GST on Expenses,21002.0,,,,,,,Exclusive,14.21,
31/08/2022,850.01,Credit card expenses August 31 2022,Technicians and Mick Walton,tfr-1266,SPEND,61004.0,GST on Expenses,21002.0,,,,,,,Exclusive,85.01,
31/08/2022,83.76,Credit card expenses August 31 2022,Technicians and Mick Walton,tfr-1266,SPEND,61301.0,GST on Expenses,21002.0,,,,,,,Exclusive,8.38,
31/08/2022,83.64,Credit card expenses August 31 2022,Technicians and Mick Walton,tfr-1266,SPEND,61301.0,GST on Expenses,21002.0,,,,,,,Exclusive,8.36,
31/08/2022,329.57,Credit card expenses August 31 2022,Technicians and Mick Walton,tfr-1266,SPEND,61304.0,GST on Expenses,21002.0,,,,,,,Exclusive,32.95,
31/08/2022,8060.54,Credit card expenses August 31 2022,Technicians and Mick Walton,tfr-1266,SPEND,61501.0,GST on Expenses,21002.0,,,,,,,Exclusive,806.05,
31/08/2022,227.27,Credit card expenses August 31 2022,Technicians and Mick Walton,tfr-1266,SPEND,61502.0,GST on Expenses,21002.0,,,,,,,Exclusive,22.73,
31/08/2022,3.63,Credit card expenses August 31 2022,Technicians and Mick Walton,tfr-1266,SPEND,61503.0,GST on Expenses,21002.0,,,,,,,Exclusive,0.37,
31/08/2022,3231.34,Credit card expenses August 31 2022,Technicians and Mick Walton,tfr-1266,SPEND,61504.0,GST on Expenses,21002.0,,,,,,,Exclusive,323.13,
31/08/2022,474.72,Credit card expenses August 31 2022,Technicians and Mick Walton,tfr-1266,SPEND,61505.0,GST on Expenses,21002.0,,,,,,,Exclusive,47.47,
31/08/2022,854.85,Credit card expenses August 31 2022,Technicians and Mick Walton,tfr-1266,SPEND,61506.0,GST on Expenses,21002.0,,,,,,,Exclusive,85.48,
31/08/2022,77.54,Credit card expenses August 31 2022,Technicians and Mick Walton,tfr-1266,SPEND,61705.0,GST on Expenses,21002.0,,,,,,,Exclusive,7.75,
01/09/2022,1000.0,Aust Tax Office,Aust Tax Office,tfr-1270,SPEND,21103.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
01/09/2022,2.71,Stripe,Stripe,tfr-1271,SPEND,60036.0,BAS Excluded,11115.0,,,,,,,Exclusive,0.0,
02/09/2022,5000.0,Aust Tax Office,Aust Tax Office,tfr-1272,SPEND,21103.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
04/09/2022,12.75,ANZ Visa New credit card 9489- Interest charged on purchases,ANZ Visa New credit card 9489,TFR-1274,SPEND,60001.0,GST Free Expenses,21002.0,,,,,,,Exclusive,0.0,
05/09/2022,925.0,ISTS rent,ISTS rent,tfr-1278,SPEND,61102.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
05/09/2022,0.0,ISTS rent,ISTS rent,tfr-1278,SPEND,61102.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
05/09/2022,636.36,Walton Global Pty Ltd- RENT,Walton Global Pty Ltd,tfr-1279,SPEND,62601.0,GST on Expenses,11111.0,,,,,,,Exclusive,63.64,
05/09/2022,625.0,Walton Global Rent Syd Apartment,Walton Global Rent Syd Apartment,tfr-1280,SPEND,62706.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
06/09/2022,1000.0,Aust Tax Office,Aust Tax Office,tfr-1284,SPEND,21103.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
07/09/2022,33.67,Inflight internet transfer made in US dollars$21.99,Inflight Internet Emirates,tfr-1290,SPEND,61501.0,BAS Excluded,21002.0,,,,,,,Exclusive,0.0,
08/09/2022,13.64,Car washing in Sydney 861BK7,Ampol Tempe,tfr-1294,SPEND,62005.0,GST on Expenses,21002.0,,,,,,,Exclusive,1.36,
08/09/2022,348.59,rENTAL CAR IN uae,AVIS UAE,TFR-1295,SPEND,62807.0,BAS Excluded,21002.0,,,,,,,Exclusive,0.0,
08/09/2022,611.18,Accommodation in Dubai,Grand Hyatt Dubai,tfr-1296,SPEND,62806.0,BAS Excluded,21002.0,,,,,,,Exclusive,0.0,
09/09/2022,44.09,Mibile phone in Dubai,Du-WAFI Mall-F09DB13 Dubai,tfr-1298,SPEND,62805.0,BAS Excluded,21002.0,,,,,,,Exclusive,0.0,
10/09/2022,45.77,Parking for hire car in Dubai,Grand Hyatt,tfr-1299,SPEND,62809.0,BAS Excluded,21002.0,,,,,,,Exclusive,0.0,
10/09/2022,37.44,Uber in Dubai,Uber in Dubai,tfr-1300,SPEND,62507.0,BAS Excluded,21002.0,,,,,,,Exclusive,0.0,
10/09/2022,1046.11,Accommodation in Dubai,Andaz Dubai,tfr-1301,SPEND,62806.0,BAS Excluded,21002.0,,,,,,,Exclusive,0.0,
12/09/2022,925.0,ISTS rent,ISTS rent,tfr-1304,SPEND,61102.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
12/09/2022,0.0,ISTS rent,ISTS rent,tfr-1304,SPEND,61102.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
12/09/2022,636.36,Walton Global Pty Ltd- RENT,Walton Global Pty Ltd,tfr-1305,SPEND,62601.0,GST on Expenses,11111.0,,,,,,,Exclusive,63.64,
12/09/2022,625.0,Walton Global Rent Syd Apartment,Walton Global Rent Syd Apartment,tfr-1306,SPEND,62706.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
13/09/2022,10.0,ANZ Bank accounting servicing fee,ANZ Bank,tfr-1307,SPEND,60001.0,GST Free Expenses,11111.0,,,,,,,Exclusive,0.0,
13/09/2022,5354.3,DHL Express  (Australia) Pty Ltd,DHL Express  (Australia) Pty Ltd,tfr-1313,SPEND,61707.0,GST on Expenses,11112.0,,,,,,,Exclusive,535.43,
13/09/2022,-5354.3,DHL Express  (Australia) Pty Ltd,DHL Express  (Australia) Pty Ltd,tfr-1313,SPEND,61707.0,BAS Excluded,11112.0,,,,,,,Exclusive,0.0,
13/09/2022,88.0,DHL Express  (Australia) Pty Ltd,DHL Express  (Australia) Pty Ltd,tfr-1313,SPEND,61707.0,BAS Excluded,11112.0,,,,,,,Exclusive,0.0,
13/09/2022,22.0,DHL Express  (Australia) Pty Ltd,DHL Express  (Australia) Pty Ltd,tfr-1313,SPEND,61707.0,BAS Excluded,11112.0,,,,,,,Exclusive,0.0,
14/09/2022,15.27,Inflight internet transfer made in US dollars$9.99,Emirates,tfr-1314,SPEND,61501.0,BAS Excluded,21002.0,,,,,,,Exclusive,0.0,
16/09/2022,15000.0,Aust Tax Office,Aust Tax Office,tfr-1321,SPEND,21103.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
16/09/2022,5000.0,Aust Tax Office,Aust Tax Office,tfr-1322,SPEND,21103.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
16/09/2022,2000.0,Aust Tax Office,Aust Tax Office,tfr-1323,SPEND,21103.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
16/09/2022,10.0,ANZ Bank accounting servicing fee,ANZ Bank,tfr-1327,SPEND,60001.0,GST Free Expenses,11112.0,,,,,,,Exclusive,0.0,
19/09/2022,925.0,ISTS rent,ISTS rent,tfr-1331,SPEND,61102.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
19/09/2022,0.0,ISTS rent,ISTS rent,tfr-1331,SPEND,61102.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
19/09/2022,636.36,Walton Global Pty Ltd- RENT,Walton Global Pty Ltd,tfr-1332,SPEND,62601.0,GST on Expenses,11111.0,,,,,,,Exclusive,63.64,
19/09/2022,625.0,Walton Global Rent Syd Apartment,Walton Global Rent Syd Apartment,tfr-1333,SPEND,62706.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
19/09/2022,5000.0,Aust Tax Office,Aust Tax Office,tfr-1334,SPEND,21103.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
19/09/2022,4.33,Stripe,Stripe,tfr-1336,SPEND,60036.0,BAS Excluded,11115.0,,,,,,,Exclusive,0.0,
20/09/2022,30000.0,Aust Tax Office,Aust Tax Office,tfr-1337,SPEND,21103.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
20/09/2022,5.29,Rental car in UAE,AVIS UAE,TFR-1341,SPEND,62807.0,BAS Excluded,21002.0,,,,,,,Exclusive,0.0,
23/09/2022,1000.0,Aust Tax Office,Aust Tax Office,tfr-1348,SPEND,21103.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
26/09/2022,925.0,ISTS rent,ISTS rent,tfr-1350,SPEND,61102.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
26/09/2022,0.0,ISTS rent,ISTS rent,tfr-1350,SPEND,61102.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
26/09/2022,636.36,Walton Global Pty Ltd- RENT,Walton Global Pty Ltd,tfr-1351,SPEND,62601.0,GST on Expenses,11111.0,,,,,,,Exclusive,63.64,
26/09/2022,625.0,Walton Global Rent Syd Apartment,Walton Global Rent Syd Apartment,tfr-1352,SPEND,62706.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
26/09/2022,15000.0,Return loan input BOQ account #23024596,No Name,tfr-1353,SPEND,21501.0,BAS Excluded,11112.0,,,,,,,Exclusive,0.0,
26/09/2022,200.0,Reimbursement shipping Frontline Support as the webstore incorrectly charged $225 instead of $25,Frontline Support,tfr-1354,SPEND,43007.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
27/09/2022,885.19,BMW (Finance),BMW (Finance),tfr-1357,SPEND,21301.0,BAS Excluded,19001.0,,,,,,,Exclusive,0.0,
28/09/2022,1000.0,Aust Tax Office,Aust Tax Office,tfr-1360,SPEND,21103.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
28/09/2022,12.8,Stripe,Stripe,tfr-1361,SPEND,60036.0,BAS Excluded,11115.0,,,,,,,Exclusive,0.0,
28/09/2022,6.08,Stripe,Stripe,tfr-1362,SPEND,60036.0,BAS Excluded,11115.0,,,,,,,Exclusive,0.0,
28/09/2022,22.73,Car washing 861BK7`,Shamuel,tfr-1363,SPEND,62005.0,GST on Expenses,21002.0,,,,,,,Exclusive,2.27,
28/09/2022,7.27,Car vacuum 861BK7,B1 Shiying No 1 Pty Ltd,tfr-1364,SPEND,62005.0,GST on Expenses,21002.0,,,,,,,Exclusive,0.73,
30/09/2022,8009.44,Superannuation September 2022,Quick Super,tfr-1369,SPEND,21201.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
30/09/2022,18.45,Car washing 049DV7,Hoppys Hand Wash Cafe,tfr-1373,SPEND,62005.0,GST on Expenses,21002.0,,,,,,,Exclusive,1.85,
30/09/2022,997.31,Credit Card expenses September 2022,Mick and Technicians,tfr-1374,SPEND,62002.0,GST on Expenses,21002.0,,,,,,,Exclusive,99.73,
30/09/2022,1179.39,Credit Card expenses September 2022,Mick and Technicians,tfr-1374,SPEND,62002.0,GST on Expenses,21002.0,,,,,,,Exclusive,117.94,
30/09/2022,102.69,Credit Card expenses September 2022,Mick and Technicians,tfr-1374,SPEND,61801.0,GST Free Expenses,21002.0,,,,,,,Exclusive,0.0,
30/09/2022,218.8,Credit Card expenses September 2022,Mick and Technicians,tfr-1374,SPEND,62104.0,BAS Excluded,21002.0,,,,,,,Exclusive,0.0,
30/09/2022,73.33,Credit Card expenses September 2022,Mick and Technicians,tfr-1374,SPEND,62105.0,BAS Excluded,21002.0,,,,,,,Exclusive,0.0,
30/09/2022,48.9,Credit Card expenses September 2022,Mick and Technicians,tfr-1374,SPEND,60018.0,GST on Expenses,21002.0,,,,,,,Exclusive,4.89,
30/09/2022,70.04,Credit Card expenses September 2022,Mick and Technicians,tfr-1374,SPEND,60101.0,GST on Expenses,21002.0,,,,,,,Exclusive,7.01,
30/09/2022,1166.48,Credit Card expenses September 2022,Mick and Technicians,tfr-1374,SPEND,61004.0,GST on Expenses,21002.0,,,,,,,Exclusive,116.65,
30/09/2022,374.75,Credit Card expenses September 2022,Mick and Technicians,tfr-1374,SPEND,61301.0,GST on Expenses,21002.0,,,,,,,Exclusive,37.48,
30/09/2022,95.09,Credit Card expenses September 2022,Mick and Technicians,tfr-1374,SPEND,61301.0,GST on Expenses,21002.0,,,,,,,Exclusive,9.51,
30/09/2022,200.41,Credit Card expenses September 2022,Mick and Technicians,tfr-1374,SPEND,61304.0,GST on Expenses,21002.0,,,,,,,Exclusive,20.04,
30/09/2022,8383.25,Credit Card expenses September 2022,Mick and Technicians,tfr-1374,SPEND,61501.0,GST on Expenses,21002.0,,,,,,,Exclusive,838.32,
30/09/2022,18.18,Credit Card expenses September 2022,Mick and Technicians,tfr-1374,SPEND,61503.0,GST on Expenses,21002.0,,,,,,,Exclusive,1.82,
30/09/2022,2339.79,Credit Card expenses September 2022,Mick and Technicians,tfr-1374,SPEND,61504.0,GST on Expenses,21002.0,,,,,,,Exclusive,233.98,
