Co./Last Name,First Name,Addr 1 - Line 1,Addr 1 - Line 2,Addr 1 - Line 3,Addr 1 - Line 4,Inclusive,Purchase No.,Date,Supplier Invoice No.,Ship Via,Delivery Status,Description,Account No.,Amount,Job,Comment,Journal Memo,Shipping Date,Tax Code,Tax Amount,Freight Amount,Freight Tax Code,Freight Tax Amount,Purchase Status,Currency Code,Exchange Rate,Terms - Payment is Due,           - Discount Days,           - Balance Due Days,           - % Discount,Amount Paid,Category,Card ID,Record ID
Darton Sleeves,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6999,13/11/2023,61251,,P,Rb30 sleeves,51140,"$11,945.04",,,Purchase; Darton Sleeves,,FRE,$0.00,$0.00,FRE,$0.00,B,,0.65388,5,1,30,0,"$11,945.04",,*None,1521
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fabre Australia,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6559,14/11/2023,400704,,P,RB30 Valves Stock,51111,"$1,350.1",,JOB NO:,Purchase; Fabre Australia,,GST,$135.01,$0.00,GST,$0.00,B,,,5,1,30,0,"$1,485.11",,*None,1009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shadow Light,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6634,14/11/2023,31,,P,lights for giobbi invoice 1611,51130,$689.62,,,Purchase; Shadow Light,,GST,$68.96,$0.00,GST,$0.00,B,,,5,1,30,0,$758.58,,*None,3266
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SEI Carbide Australia,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6635,14/11/2023,768788,,P,tooling,69300,$480.95,,,Purchase; SEI Carbide Australia,,GST,$48.1,$0.00,GST,$0.00,B,,,5,1,30,0,$529.05,,*None,960
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wurth,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6675,14/11/2023,4320737775,,P,verniers,69310,$493.61,,,Purchase; Wurth,,GST,$49.36,$0.00,GST,$0.00,B,,,5,1,30,0,$542.97,,*None,1045
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FedEx,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6747,14/11/2023,3-054-57760,,P,export frieght,61019,"$3,452.34",,,Purchase; FedEx,,FRE,$0.00,$0.00,GST,$0.00,B,,,5,1,30,0,"$3,452.34",,*None,1280
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kudos Motorsport,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6864,14/11/2023,6479,,P,ca18 buckets and rb cam cap studs,51111,"$1,002.68",,Thank you!,Purchase; Kudos Motorsport,,GST,$100.27,$0.00,GST,$0.00,B,,,5,1,30,0,"$1,102.95",,*None,1274
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Northern Machining Service,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6555,15/11/2023,8643,,P,Trinity Car Care Inv 1438,58000,$120,,,Purchase; Northern Machining Service,,GST,$12,$0.00,GST,$0.00,B,,,4,10,10,10,$132,,*None,924
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Surman Metals,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6572,15/11/2023,I280834,,P,Ali Plate,51120,$825,,JOB NO:,Purchase; Surman Metals,,GST,$82.5,$0.00,GST,$0.00,B,,,5,1,30,0,$907.5,,*None,1039
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nason,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6576,15/11/2023,2692586,,P,Shim RB30 Stock,51111,$94.95,,JOB NO:,Purchase; Nason,,GST,$9.5,$0.00,GST,$0.00,B,,,5,1,30,0,$104.45,,*None,1243
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nason,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6577,15/11/2023,2692588,,P,Valve Stem Seal RB30 Stock,51111,$151.77,,JOB NO:,Purchase; Nason,,GST,$15.18,$0.00,GST,$0.00,B,,,5,1,30,0,$166.95,,*None,1243
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNC Cutting Services,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6636,15/11/2023,1001819,,P,honda B & Honda K gaskets,58010,"$2,400",,,Purchase; CNC Cutting Services,,GST,$240,$0.00,GST,$0.00,B,,,5,1,30,0,"$2,640",,*None,1260
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adelaide Cleaning Equipment PTY LTD T/A Spitwater ,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6506,16/11/2023,ADL7147710,,P,Pressure Cleaner,69200,"$1,409.09",,,Purchase; Adelaide Cleaning Equipment PTY LTD T/A Spitwater ,,GST,$140.91,$0.00,GST,$0.00,B,,,5,1,30,0,"$1,550",,*None,3261
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Officeworks,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6507,16/11/2023,Q2 2023/24,,P,Office equip,61060,$99.69,,,Purchase; Officeworks,,GST,$9.97,$0.00,GST,$0.00,B,,,5,1,30,0,$109.66,,*None,952
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fcs cleaning supplies,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6512,16/11/2023,INV-13686,,P,Cleaning Supplies,60120,$18,,Hone Billet Block Wiley,Purchase; Fcs cleaning supplies,,GST,$1.8,$0.00,GST,$0.00,B,,,5,1,30,0,$19.8,,*None,1810
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Fasteners,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6541,16/11/2023,2350064,,P,3/8x23/4 SHCS,51120,$65.8,,JOB NO:,Purchase; United Fasteners,,GST,$6.58,$0.00,GST,$0.00,B,,,5,1,30,0,$72.38,,*None,976
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENT,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6597,16/11/2023,16328,,P,Balacer Hub,51120,$778.5,,,Purchase; DENT,,GST,$77.85,$0.00,GST,$0.00,B,,,5,1,30,0,$856.35,,*None,1141
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bold Web Design,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6637,16/11/2023,INV-2099,,P,care plan nov,68210,$500,,,Purchase; Bold Web Design,,GST,$50,$0.00,GST,$0.00,B,,,5,1,30,0,$550,,*None,2087
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chris Milton Engine Developments,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6681,16/11/2023,268194,,P,Irwin Elec CA18 Inv 1652,51110,$117.9,,,Purchase; Chris Milton,,GST,$11.79,$0.00,GST,$0.00,B,,,5,1,30,0,$129.69,,*None,944
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nason,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6689,16/11/2023,2693308,,P,RB30 VSS Stock,51111,$77.5,,,Purchase; Nason,,GST,$7.75,$0.00,GST,$0.00,B,,,5,1,30,0,$85.25,,*None,1243
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nason,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6690,16/11/2023,2693226,,P,RB30 VSS Stock,51111,$87,,,Purchase; Nason,,GST,$8.7,$0.00,GST,$0.00,B,,,5,1,30,0,$95.7,,*None,1243
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Autopro Parafield,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6505,17/11/2023,699034,,P,Luke Inv 1094,51111,$53.85,,,Purchase; Autopro Parafield,,GST,$5.39,$0.00,GST,$0.00,B,,,5,1,30,0,$59.24,,*None,3133
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
race max,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6614,17/11/2023,11780,,P,springs for RB30 billet Heads,51110,"$1,633.64",,,Purchase; race max,,GST,$163.36,$0.00,GST,$0.00,B,,,5,1,30,0,"$1,797",,*None,1227
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSE,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6713,17/11/2023,194730,,P,Danny Clarke Inv489,51111,"$1,460.36",,,Purchase; OSE,,GST,$146.04,$0.00,GST,$0.00,B,,,5,1,30,0,"$1,606.4",,*None,925
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TNT Express,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6534,18/11/2023, 67743080 wk25,,P,domestic freight wk25,61020,$777.88,,JOB NO:,Purchase; TNT Express,,GST,$77.79,$0.00,GST,$0.00,B,,,5,1,30,0,$855.67,,*None,969
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Neat Gear Boxes,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6494,20/11/2023,INV-0064,,P,gears for pro-fab diff Inv 1290,51111,"$1,794",,,Purchase; Neat Gear Boxes,,GST,$179.4,$0.00,GST,$0.00,B,,,5,1,30,0,"$1,973.4",,*None,3259
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APD,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6519,20/11/2023,230695,,P,"Luke Inv 1094, TCC Inv 1438",51111,"$1,184.95",,JOB NO:,Purchase; APD,,GST,$118.5,$0.00,GST,$0.00,B,,,5,1,30,0,"$1,303.45",,*None,1084
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.E. Tooling,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6678,20/11/2023,SI-00594845,Courier,P,dial bore guage washer,69300,$20.52,,,Purchase; R.E. Tooling,,GST,$2.05,$0.00,GST,$0.00,B,,,5,1,30,0,$22.57,,*None,1198
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Fasteners,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6542,21/11/2023,2351459,,P,Bolt & Nut ,51120,$35.72,,JOB NO:,Purchase; United Fasteners,,GST,$3.57,$0.00,GST,$0.00,B,,,5,1,30,0,$39.29,,*None,976
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nason,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6578,21/11/2023,2695122,,P,Danny Clarke Inv498,51111,$96.91,,JOB NO:,Purchase; Nason,,GST,$9.69,$0.00,GST,$0.00,B,,,5,1,30,0,$106.6,,*None,1243
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nason,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6579,21/11/2023,2695389,,P,Shim Stock,51111,$52.64,,JOB NO:,Purchase; Nason,,GST,$5.26,$0.00,GST,$0.00,B,,,5,1,30,0,$57.9,,*None,1243
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSE,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6583,21/11/2023,194793,,P,Cakee Inv1655,51111,$223.64,,JOB NO:Cakee 1655,Purchase; OSE,,GST,$22.36,$0.00,GST,$0.00,B,,,5,1,30,0,$246,,*None,925
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inventure Partners,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6638,21/11/2023,1003598,,P,bas statements march throught to August and October,60100,"$1,050",,,Purchase; Inventure Partners,,GST,$105,$0.00,GST,$0.00,B,,,5,1,30,0,"$1,155",,*None,1233
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alan Johnson Performance Engineering, Inc",,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6643,21/11/2023,62025,,P,Crank bolt and Mag gear,51111,$402.99,,,"Purchase; Alan Johnson Performance Engineering, Inc",,FRE,$0.00,$0.00,FRE,$0.00,B,,,5,1,30,0,"$2,762.26",,*None,1989
"Alan Johnson Performance Engineering, Inc",,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6643,21/11/2023,62025,,P,Freight,61022,"$2,359.27",,,"Purchase; Alan Johnson Performance Engineering, Inc",,FRE,$0.00,$0.00,FRE,$0.00,B,,,5,1,30,0,"$2,762.26",,*None,1989
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FedEx,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6793,21/11/2023,3-054-70176,,P,Export freight,61019,"$1,286.14",,,Purchase; FedEx,,FRE,$0.00,$0.00,GST,$0.00,B,,,5,1,30,0,"$1,286.14",,*None,1280
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UPS P/L,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6498,22/11/2023,2.00006E+11,,P,gst paid,21340,$875.85,,,Purchase; UPS P/L,,IMP,$875.85,$0.00,GST,$0.00,B,,,5,1,30,0,"$1,959.46",,*None,1044
UPS P/L,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6498,22/11/2023,2.00006E+11,,P,security fee,61010,$11.6,,,Purchase; UPS P/L,,GST,$1.16,$0.00,GST,$0.00,B,,,5,1,30,0,"$1,959.46",,*None,1044
UPS P/L,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6498,22/11/2023,2.00006E+11,,P,Customs entry fee,61011,$195,,,Purchase; UPS P/L,,FRE,$0.00,$0.00,GST,$0.00,B,,,5,1,30,0,"$1,959.46",,*None,1044
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Fasteners,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6543,22/11/2023,2352168,,P,"Dowel V8, 3/8x13/4 SHCS",51120,$34.06,,JOB NO:,Purchase; United Fasteners,,GST,$3.41,$0.00,GST,$0.00,B,,,5,1,30,0,$37.47,,*None,976
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSE,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6585,22/11/2023,194860,,P,Dyno,69200,$147.27,,Pro Fab 1290,Purchase; OSE,,GST,$14.73,$0.00,GST,$0.00,B,,,5,1,30,0,$162,,*None,925
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNC Cutting Services,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6639,22/11/2023,1001836,,P,RB gaskets,58010,$780,,,Purchase; CNC Cutting Services,,GST,$78,$0.00,GST,$0.00,B,,,5,1,30,0,$858,,*None,1260
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kelford Cams,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6644,22/11/2023,65199,,P,Rb26 Buckets,58010,$995.25,,JOB NO:,Purchase; Kelford Cams,,GST,$99.53,$0.00,FRE,$0.00,B,,,5,1,30,0,"$1,094.78",,*None,1755
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Autopro Parafield,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6692,22/11/2023,699525,,P,engine paint,51111,$101.76,,,Purchase; Autopro Parafield,,GST,$10.18,$0.00,GST,$0.00,B,,,5,1,30,0,$111.94,,*None,3133
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APD,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6515,23/11/2023,230812,,P,TCC Inv1438,51111,$88.31,,JOB NO:,Purchase; APD,,GST,$8.83,$0.00,GST,$0.00,B,,,5,1,30,0,$97.14,,*None,1084
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APD,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6520,23/11/2023,230811,,P,Johnny Kapiris Inv 1555,51111,$189.03,,JOB NO:,Purchase; APD,,GST,$18.9,$0.00,GST,$0.00,B,,,5,1,30,0,$207.93,,*None,1084
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Fasteners,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6545,23/11/2023,2352550,,P,M5x10mm CSK,51120,$26.08,,JOB NO:,Purchase; United Fasteners,,GST,$2.61,$0.00,GST,$0.00,B,,,5,1,30,0,$28.69,,*None,976
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Surman Metals,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6573,23/11/2023,I281076,,P,2JZ Blocks,51120,"$5,973",,JOB NO:,Purchase; Surman Metals,,GST,$597.3,$0.00,GST,$0.00,B,,,5,1,30,0,"$6,570.3",,*None,1039
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Surman Metals,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6574,23/11/2023,I281112,,P,Ali Plate,51120,$148.5,,JOB NO:,Purchase; Surman Metals,,GST,$14.85,$0.00,GST,$0.00,B,,,5,1,30,0,$163.35,,*None,1039
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGN Tooling Grinding services,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6641,23/11/2023,24278,,P,Pilot and Tips,69300,$315,,,Purchase; NGN Tooling Grinding services,,GST,$31.5,$0.00,GST,$0.00,B,,,5,1,30,0,$346.5,,*None,1276
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nason,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6580,24/11/2023,2697411,,P,"Tools, Tim Diff Sponsorship Inv521",69200,$231.59,,JOB NO:Cakee 1655,Purchase; Nason,,GST,$23.16,$0.00,GST,$0.00,B,,,5,1,30,0,$254.75,,*None,1243
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
betterbuild industries,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6625,24/11/2023,1667,,P,New mezzanine over machines,61100,"$9,280.91",,,Purchase; betterbuild industries,,GST,$928.09,$0.00,GST,$0.00,B,,,5,1,30,0,"$10,209",,*None,2970
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DHL Express,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6653,24/11/2023,D14740178,,P,Crankshaft for Smiley import fees,21340,$118.21,,,Purchase; DHL Express,,IMP,$118.22,$0.00,GST,$0.00,B,,,5,1,30,0,$450.22,,*None,1236
DHL Express,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6653,24/11/2023,D14740178,,P,duty,61010,$98.79,,,Purchase; DHL Express,,FRE,$0.00,$0.00,GST,$0.00,B,,,5,1,30,0,$450.22,,*None,1236
DHL Express,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6653,24/11/2023,D14740178,,P,govt fee,61010,$93,,,Purchase; DHL Express,,FRE,$0.00,$0.00,GST,$0.00,B,,,5,1,30,0,$450.22,,*None,1236
DHL Express,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6653,24/11/2023,D14740178,,P,disburstment fee,61011,$20,,,Purchase; DHL Express,,GST,$2,$0.00,GST,$0.00,B,,,5,1,30,0,$450.22,,*None,1236
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DHL Express,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6536,25/11/2023,D14743495,,P,gst on import,21340,$118.54,,,Purchase; DHL Express,,IMP,$118.55,$0.00,GST,$0.00,B,,,5,1,30,0,$457.52,,*None,1236
DHL Express,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6536,25/11/2023,D14743495,,P,DHL fee,61020,$20,,,Purchase; DHL Express,,GST,$2,$0.00,GST,$0.00,B,,,5,1,30,0,$457.52,,*None,1236
DHL Express,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6536,25/11/2023,D14743495,,P,duty,61010,$105.43,,,Purchase; DHL Express,,FRE,$0.00,$0.00,GST,$0.00,B,,,5,1,30,0,$457.52,,*None,1236
DHL Express,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6536,25/11/2023,D14743495,,P,customs charges,61010,$93,,,Purchase; DHL Express,,FRE,$0.00,$0.00,GST,$0.00,B,,,5,1,30,0,$457.52,,*None,1236
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TNT Express,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6737,25/11/2023,67793402 wk26,,P,Domestic freight wk 26,61018,$247.82,,,Purchase; TNT Express,,GST,$24.78,$0.00,GST,$0.00,B,,,5,1,30,0,$272.6,,*None,969
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Fasteners,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6546,27/11/2023,2353422,,P,3/8x13/4 SHCS,51120,$41.17,,JOB NO:,Purchase; United Fasteners,,GST,$4.12,$0.00,GST,$0.00,B,,,5,1,30,0,$45.29,,*None,976
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fabre Australia,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6564,27/11/2023,401343,,P,RB30 Tit Ret Suit Behive,51111,$437.4,,JOB NO:,Purchase; Fabre Australia,,GST,$43.74,$0.00,GST,$0.00,B,,,5,1,30,0,$481.14,,*None,1009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APD,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6598,27/11/2023,230869,,P,George Torana,51111,$169.32,,Luke 1094,Purchase; APD,,GST,$16.93,$0.00,GST,$0.00,B,,,5,1,30,0,$186.25,,*None,1084
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.H.E Performance Auto,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6601,27/11/2023,4829,,P,CakeeInv 1655,51110,$137.6,,Inv 1654,Purchase; C.H.E Performance Auto,,GST,$13.76,$0.00,GST,$0.00,B,,,5,1,30,0,$151.36,,*None,1277
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lawrence & Hanson,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6624,27/11/2023,7294203,,P,cable ,61100,$116.05,,,Purchase; Lawrence & Hanson,,GST,$11.61,$0.00,GST,$0.00,B,,,5,1,30,0,$127.66,,*None,3025
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Autopro Parafield,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6691,27/11/2023,699955,,P,v belt,51111,$10.78,,,Purchase; Autopro Parafield,,GST,$1.08,$0.00,GST,$0.00,B,,,5,1,30,0,$11.86,,*None,3133
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.H.E Performance Auto,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6603,28/11/2023,4835,,P,Big Shawn Racing Inv 1636,51110,$405.5,,Inv 1655,Purchase; C.H.E Performance Auto,,GST,$40.55,$0.00,GST,$0.00,B,,,5,1,30,0,$446.05,,*None,1277
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fabre Australia,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6604,28/11/2023,401393,,P,Dent Inv 501,51111,$113.4,,JOB NO:,Purchase; Fabre Australia,,GST,$11.34,$0.00,GST,$0.00,B,,,5,1,30,0,$124.74,,*None,1009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APD,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6599,29/11/2023,230926,,P,Tim Inv 489,51111,$97.72,,Luke 1094,Purchase; APD,,GST,$9.77,$0.00,GST,$0.00,B,,,5,1,30,0,$107.49,,*None,1084
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Penske Australia,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6617,29/11/2023,27,,P,peanut Butter high pressure lube,60120,$208.84,,,Purchase; Penske Australia,,GST,$20.88,$0.00,GST,$0.00,B,,,5,1,30,0,$229.72,,*None,3265
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SEI Carbide Australia,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6619,29/11/2023,769963,,P,tooling,69300,$184.39,,,Purchase; SEI Carbide Australia,,GST,$18.44,$0.00,GST,$0.00,B,,,5,1,30,0,$202.83,,*None,960
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Autopro Parafield,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6620,29/11/2023,700150,,P,holden belt,51111,$19.63,,,Purchase; Autopro Parafield,,GST,$1.96,$0.00,GST,$0.00,B,,,5,1,30,0,$21.59,,*None,3133
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Autopro Parafield,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6621,29/11/2023,700123,,P,ptq holden,51111,$19.63,,,Purchase; Autopro Parafield,,GST,$1.96,$0.00,GST,$0.00,B,,,5,1,30,0,$21.59,,*None,3133
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X Convience,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6912,29/11/2023,82785,,P,fuel for dyno,51130,$87.28,,,Purchase; X Convience,,GST,$8.73,$0.00,GST,$0.00,B,,,5,1,30,0,$0.00,,*None,3197
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Northern Machining Service,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6606,30/11/2023,8654,,P,Big Shawn Racing Inv1636,58000,$290,,,Purchase; Northern Machining Service,,GST,$29,$0.00,GST,$0.00,B,,,4,10,10,10,$319,,*None,924
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Supagas,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6615,30/11/2023,C388434-11-2023,,P,gas for Nov 23,60120,$261.55,,,Purchase; Supagas,,GST,$26.16,$0.00,GST,$0.00,B,,,5,1,30,0,$287.71,,*None,1028
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Toolcraft,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6616,30/11/2023,INV-37700,,P,EDM broken drill,58010,$280,,,Purchase; Toolcraft,,GST,$28,$0.00,GST,$0.00,B,,,5,1,30,0,$308,,*None,1266
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
