*ItemCode,ItemName,PurchasesDescription,PurchasesUnitPrice,PurchasesAccount,PurchasesTaxRate,SalesDescription,SalesUnitPrice,SalesAccount,SalesTaxRate
26-DS-Fitting-920-12-10-BLK,920-12-10-BLK,920-12-10-BLK,£16.96,51130.0,,920-12-10-BLK,23.0,41112.0,GST on Income
26-DS-Fitting-920-12-BLK,920-12-BLK,920-12-BLK,£15.89,51130.0,,920-12-BLK,23.0,41112.0,GST on Income
26-DS-Fitting-101-16-BLK,101-16-BLK,101-16-BLK,£38.50,51130.0,,101-16-BLK,51.0,41112.0,GST on Income
26-DS-Fitting-147-12-BLK,147-12-BLK,147-12-BLK,£48.32,51130.0,,147-12-BLK,63.0,41112.0,GST on Income
26-DS-Fitting-103-12-BLK,103-12-BLK,103-12-BLK,£51.74,51130.0,,103-12-BLK,68.0,41112.0,GST on Income
26-DS-Fitting-145-12-BLK,145-12-BLK,145-12-BLK,£48.14,51130.0,,145-12-BLK,63.0,41112.0,GST on Income
26-DS-Fitting-815-16-12-BLK,815-16-12-BLK,815-16-12-BLK,£25.04,51130.0,,815-16-12-BLK,33.0,41112.0,GST on Income
26-DS-Fitting-102-10-BLK,102-10-BLK,102-10-BLK,£51.74,51130.0,,102-10-BLK,68.0,41112.0,GST on Income
26-DS-Fitting-103-12-10-BLK,103-12-10-BLK,103-12-10-BLK,£53.76,51130.0,,103-12-10-BLK,70.0,41112.0,GST on Income
26-DS-Fitting-920-10-BLK,920-10-BLK,920-10-BLK,£9.53,51130.0,,920-10-BLK,13.0,41112.0,GST on Income
26-DS-Fitting-103-10-BLK,103-10-BLK,103-10-BLK,£38.50,51130.0,,103-10-BLK,51.0,41112.0,GST on Income
26-DS-Hose-120-10,120-10 x 1m,120-10 x 1m,£48.83,51130.0,,120-10 x 1m,64.0,41112.0,GST on Income
26-DS-Hose-120-16,120-16,120-16,£88.03,51130.0,,120-16,115.0,41112.0,GST on Income
26-DSHose-120-12,120-12,120-12,£0.00,51130.0,,120-12,110.0,41112.0,GST on Income
26-DS-Hose-120-12,120-12,120-12,£62.12,51130.0,,120-12,81.0,41112.0,GST on Income
88-Vice-Jaws-431-02,Vice-Jaws-431-02-Set-8-to-20,.,£34.50,69200.0,,.,,,BAS Excluded
24-HonK-Crankshaft,Honda K Crankshaft second hand,Honda K Crankshaft second hand,£0.00,51130.0,,Honda K Crankshaft second hand,0.0,41112.0,GST on Income
48-R&R-cam-bearings,R&R-cam-bearings,Remove & Replace cam bearings,,,,Remove & Replace cam bearings,143.0,41112.0,GST on Income
48-Hone-8cyl,Torque Plate Hone-8cyl,Torque Plate Hone 8cyl,,,,Torque Plate Hone 8cyl,390.0,41112.0,GST on Income
38-Matchport-Intake-Man,Matchport-Intake-Man,Matchport-Intake-ManIFOLD,,,,Matchport-Intake-ManIFOLD,390.0,41112.0,GST on Income
16-V6-FR-HG,V6-BT-Fire Ring-Head-Gasket,V6-BT-Fire Ring-Head-Gasket,,,,V6-BT-Fire Ring-Head-Gasket,480.0,41120.0,GST on Income
56-Oil-Restrictor,Oil-Restrictor,.,£0.00,51120.0,,.,,,BAS Excluded
16-2J-Valve-Guides-Intake,GDE-T2JZ-I,GDE-T2JZ-I,£10.23,51130.0,,GDE-T2JZ-I,13.3,41112.0,GST on Income
16-2J-Valve-Guides-Exhaust,GDE-TJZ-E,GDE-TJZ-E,£10.23,51130.0,,GDE-TJZ-E,13.3,41112.0,GST on Income
16-2J-Valve-Locks,KPR-6T-ST-48,KPR-6T-ST-48,£190.98,51130.0,,KPR-6T-ST-48,262.11,41112.0,GST on Income
26-2J-CR-Brng-STD,8B1663H-STD-Calico,8B1663H-STD-Calico,£184.97,51130.0,,8B1663H-STD-Calico,,,BAS Excluded
26-2J-CR-Brng-0.001,"CB1663H-0.001""-Calico","CB1663H-0.001""-Calico",£29.99,51111.0,,"CB1663H-0.001""-Calico",0.0,41112.0,GST on Income
18-308-YT-Jessel-Rockers,JKPS-SP2612-1545-Jessel-Rocker,.,"£2,310.00",51130.0,,.,3003.0,41112.0,GST on Income
28-SBC-Sump-Moroso,MOR20191-SBC-Sump-Moroso,.,£378.95,51130.0,,.,493.0,41112.0,GST on Income
56-Barra-WS-Ftg-SF832-16-BLK,SF832-16-BLK,.,£38.50,51130.0,,.,,,BAS Excluded
56-Barra-WS-Ftg-SF990-16-D,SF990-16-D,.,£11.98,51130.0,,.,,,BAS Excluded
56-Barra-WS-Ftg-SF990-06-D,SF990-06-D,.,£5.50,51130.0,,.,,,BAS Excluded
28-BBF-460-Cam,"Hyd Roller 230/236@.050""-110",.,£634.00,51130.0,,.,826.0,41112.0,GST on Income
28-BBF-460-Hyd-Rol-Lifter-Set,Hyd-Rol-Lifter-Set-SBF-Tiebar,.,"£1,114.24",51130.0,,.,1449.0,41112.0,GST on Income
28-BBF-460-Oil-Pump-Drv,IS-84-Oil-Pump-Drv,.,£28.70,51130.0,,.,38.0,41112.0,GST on Income
28-BBF-460-Welch-Plug-Kit,BBF-460-Welch-Plug-Kit,.,£15.91,51130.0,,.,21.0,41112.0,GST on Income
18-BBF-460-Valve-SpringDual,Comp-Cam-Vlv-Spg-Dual-115@1.90,.,£234.84,51130.0,,.,265.0,41112.0,GST on Income
18-BBF-460-Moly-Ret-10deg,Moly-Ret-10deg-1.5x1.115x0.690,.,£117.05,51130.0,,.,153.0,41112.0,GST on Income
18-BBF-460-Super-locks,Super-locks-10deg-113/2-Wlash,.,£48.07,51130.0,,.,63.0,41112.0,GST on Income
16-RB26-Cam-Cover-Mount-Kit,KT-HDW-Nis135-13570-05U00,KT-HDW-Nis135-13570-05U00,£43.12,51111.0,,KT-HDW-Nis135-13570-05U00,78.0,41112.0,GST on Income
16-RB26-Cam-Cover-Front,NI-13570-05U00-Cover-Front,NI-13570-05U00-Cover-Front,£192.61,51130.0,,NI-13570-05U00-Cover-Front,251.0,41112.0,GST on Income
16-RB26-Cam-Cover-Grommet,NI-13525-D2800-Grommet-1-Req,NI-13525-D2800-Grommet-1-Req,£8.62,51130.0,,NI-13525-D2800-Grommet-1-Req,12.0,41112.0,GST on Income
16-RB26-Cam-Cover-Grommet-2,NI-13525-16A01-3-Req,NI-13525-16A01-3-Req,£5.25,51130.0,,NI-13525-16A01-3-Req,7.0,41112.0,GST on Income
16-RB26-Cam-Cover-Bolt,NI-08120-8201A-2-Req,NI-08120-8201A-2-Req,£2.98,51111.0,,NI-08120-8201A-2-Req,4.0,41112.0,GST on Income
16-RB-26-Cam-Cover-Bolt-2,NI-08120-61610-Bolt-10-req,NI-08120-61610-Bolt-10-req,£1.45,51130.0,,NI-08120-61610-Bolt-10-req,2.0,41112.0,GST on Income
16-RB26-Cam-Cover-Bolt-2,NI-08120-61610-Bolt-5-Req,NI-08120-61610-Bolt-5-Req,£1.66,51111.0,,NI-08120-61610-Bolt-5-Req,3.0,41112.0,GST on Income
56-Barra-WS-Ftg-SF920-16-BLK,SF920-16-BLK,.,£23.09,51130.0,,.,,,BAS Excluded
26-DS-Remote-OF-Mount-Moroso,23764-Moroso-Remote Oil Filter,23764-Moroso-Remote Oil Filter,£199.76,51130.0,,23764-Moroso-Remote Oil Filter,260.0,41112.0,GST on Income
26-DS-Filter-Suit-ROF-Mount,22460 Filter Oil Moroso,22460 Filter Oil Moroso,£21.07,51130.0,,22460 Filter Oil Moroso,28.0,41112.0,GST on Income
28-SBC-Dipstick-AF64-2110,SBC-AeroFlo-Dipstick-AF64-2110,.,£118.40,51130.0,,.,154.0,41112.0,GST on Income
28-Hol-308-Elec-Waterpump,FB22-125-Frostbite-40GPM-Holde,FB22-125-Frostbite-40GPM-Holden,£675.26,51120.0,,FB22-125-Frostbite-40GPM-Holden,885.0,41110.0,GST on Income
26-RB26-ATI-Super-Damper,ATI917753-Super-Damper,ATI917753-Super-Damper,£598.14,51130.0,,ATI917753-Super-Damper,778.0,41112.0,GST on Income
18-308-pushrods,"Manley 3140 pushrod 3/8""0.080 ",.,£18.59,51130.0,,.,25.0,41112.0,GST on Income
18-308-Howard-Valve-Locks,"11/32-+0.050""-7deg-Forged",.,£23.87,51130.0,,.,32.0,41112.0,GST on Income
82-M6 x 12mm-Skt-Hd-CapScw-Znc,M6 x 12mm-Skt-Hd-CapScw-Znc,.,£0.13,51120.0,,.,,,BAS Excluded
82-Dowel-Pin-M8 x 25mm-Plain,Dowel-Pin-M8 x 25mm-Plain,.,£0.76,51120.0,,.,,,BAS Excluded
16-2J-Valve-Stem-Seals-Exhaust,VS-TS6E-Valve-Stem-Seals-Exhau,VS-TS6E-Valve-Stem-Seals-Exhaust,£2.53,51130.0,,VS-TS6E-Valve-Stem-Seals-Exhaust,3.3,41112.0,GST on Income
16-2J-Valve-Stem-Seals-Intake,VS-TS6I-Valve-Stem-Seals-Intak,VS-TS6I-Valve-Stem-Seals-Intake,£2.53,51130.0,,VS-TS6I-Valve-Stem-Seals-Intake,3.3,41112.0,GST on Income
38-LS-Supply-Fit-VS-Inserts,LS-Supply-Fit-VS-Inserts,.,£396.00,58000.0,,.,515.0,41112.0,GST on Income
82-M6x40mm-Skt-Hd-Capscw-Znc,M6x40mm-Skt-Hd-Capscw-Znc,.,£0.19,51120.0,,.,,,BAS Excluded
16-2J-Spring-Shim,6025-HP-Durabond Spring Shim,6025-HP-Durabond Spring Shim,£45.30,51130.0,,6025-HP-Durabond Spring Shim,,,BAS Excluded
28-BBF-460-Fuel-Pump,Q30-460-QFT-Quickfuel-Mechanic,.,£236.13,51130.0,,.,307.0,41112.0,GST on Income
28-SBC-Cam-Bearings-Std,SBC-Cam-Bearings-Std,SBC-Cam-Bearings-Std,£33.31,51130.0,,SBC-Cam-Bearings-Std,44.0,41112.0,GST on Income
18-CHRYSLER-Valve-Springs,CHRYSLER-Valve-Springs-stock,.,£0.00,51130.0,,.,0.0,41112.0,GST on Income
18-CHRYSLER-Valve-Locks,CHRYSLER-Valve-Locks-stock,.,£0.00,51130.0,,.,0.0,41112.0,GST on Income
"38-Mach-vlve-Guide-to-0.500""-S","Mach-vlve-Guide-to-0.500""-Seal",.,,,,.,0.0,41112.0,GST on Income
"38-Supply-Fit-0.500""-valve-Sea","Supply-Fit-0.500""-valve-Seals-",.,,,,.,0.0,41112.0,GST on Income
48-Chrys-Teflon-Coat-Pistons,Chrys-Teflon-Coat-Pistons,.,£0.00,51130.0,,.,0.0,41112.0,GST on Income
48-Chrys-Check-Main-Tunnel,Chrys-Check-Main-Tunnel,.,£0.00,51130.0,,.,0.0,41112.0,GST on Income
48-Chrys-Fit Restrict-Rockers,Chrys-Fit Restrict-Rockers,.,,,,.,0.0,41112.0,GST on Income
38-Chrys-Reduce-Spring-Press,Chrys-Reduce-Spring-Press,.,,,,.,0.0,41112.0,GST on Income
38-Chrys-Increase-Flow-Short-T,Chrys-Increase-Flow-Short-Turn,.,,,,.,0.0,41112.0,GST on Income
38-Flow-Test,Flow-Test,.,,,,.,0.0,41112.0,GST on Income
28-Chrys-Main-Brg,Chrys-Main-Brg,.,£149.93,51130.0,,.,195.0,41112.0,GST on Income
28-Chrys-Conrod-Brg,Chrys-Conrod-Brg,.,£144.76,51130.0,,.,189.0,41112.0,GST on Income
28-Chrys-Cam-Brg,Chrys-Cam-Brg,EBC4636C5TDB Durabond Cam Bearings Fits Small Block Mopar Coated,£230.00,51130.0,,EBC4636C5TDB Durabond Cam Bearings Fits Small Block Mopar Coated,315.0,41112.0,GST on Income
26-RB26-Ext-OP-4Stage-WAC,00023090-4 stage-pump-UALT,00023090-4 stage-pump-UALT,"£2,850.00",51130.0,,00023090-4 stage-pump-UALT,3705.0,41112.0,GST on Income
28-BBC-Gasket-Set,Felpro Gasket Set,.,£105.47,51130.0,,.,138.0,41112.0,GST on Income
18-BBC-Intake-Man-Gasket,1275 Felpro Intake Gasket,.,£33.08,51130.0,,.,44.0,41112.0,GST on Income
28-Oil-Lucas-Breakin,LU910631 Lucas Break-In Oil 5L,LU910631 Lucas Break-In Oil SAE30 High Zinc 5liters,£82.96,51130.0,,LU910631 Lucas Break-In Oil SAE30 High Zinc 5liters,111.0,41112.0,GST on Income
28-Oil-Lucas-Hot-Rod,Oil-Lucas-Hot-Rod,.,£98.15,51130.0,,.,128.0,41112.0,GST on Income
28-SBC-Oil-Lucas-Hot-Rod,Oil-Lucas-Hot-Rod,.,£98.15,51130.0,,.,128.0,41112.0,GST on Income
38-Toyota-V8-Sply-Fit-VlveSeat,Supply-Fit-Valve-Seats-to-Head,.,£49.50,51130.0,,.,75.0,41112.0,GST on Income
38-Blend-Port-and-Seats,Blend-Port-and-Seats,Blend-Port-and-Seats,,,,Blend-Port-and-Seats,75.0,41112.0,GST on Income
38-Modify-for-shimless-Buckets,Modify-for-shimless-Buckets,.,,,,.,75.0,41112.0,GST on Income
26-DS-Remote-OF-Mount-Z9,HORBILLETOIL-OF-Mount-Z9,HORBILLETOIL-OF-Mount-Z9,£185.00,51130.0,,HORBILLETOIL-OF-Mount-Z9,241.0,41112.0,GST on Income
26-DS-AC-Mount-Kit,DS-AC-Mount-Kit,DS-AC-Mount-Kit,£450.00,51130.0,,DS-AC-Mount-Kit,585.0,41112.0,GST on Income
26-DS-Oil-Tank,Peterson Oil Tank 3 Gal,Peterson Oil Tank 3 Gal,"£1,150.00",51130.0,,Peterson Oil Tank 3 Gal,1495.0,41112.0,GST on Income
26-DS-Oil-Tank-Brackets,Peterson-Oil-Tank-Brackets,Peterson-Oil-Tank-Brackets,£165.00,51130.0,,Peterson-Oil-Tank-Brackets,215.0,41112.0,GST on Income
26-DS-Barnes-Hi-Press-Spring,Barnes-Hi-Press-Spring,Barnes-Hi-Press-Spring,£20.00,51130.0,,Barnes-Hi-Press-Spring,26.0,41112.0,GST on Income
26-DS-Dry-Sump-AWD-Exchange,Dry-Sump-AWD-Exchange,Dry-Sump-AWD-Exchange,"£2,350.00",51130.0,,Dry-Sump-AWD-Exchange,3055.0,41112.0,GST on Income
26-DS-AWD-Sump-Core,AWD-Sump-Core,AWD-Sump-Core,£650.00,51130.0,,AWD-Sump-Core,845.0,41112.0,GST on Income
18-Hol-VN-Cyl-Head,EDE61389 Edelbrock VN-Cyl-Head,.,"£1,508.75",51111.0,,.,1962.0,41112.0,GST on Income
18-Dual-Drag-Spring,PAC1331A5 425@2.200 1.00 Lift,.,£55.63,51130.0,,.,73.0,41112.0,GST on Income
82-M6x12-CSK-Skt-Scw-Zinc,M6x12-CSK-Skt-Scw-Zinc,.,£15.84,51120.0,,.,,,BAS Excluded
56-RB-Waterpump-Seal,RB867-0120ACCN-WP-Seal,RB867-0120ACCN-WP-Seal 12mm A Carbon Ceramic,£12.90,51120.0,,RB867-0120ACCN-WP-Seal 12mm A Carbon Ceramic,,,BAS Excluded
BUL-MS-RB30,RB30 Main Stud Kit,RB30 Main Stud Kit,,,,RB30 Main Stud Kit,420.0,41110.0,GST on Income
88-Hone-Stones,EHU518-6-Stone-Sets,.,£0.00,69200.0,,.,,,BAS Excluded
88-Guide-Shoe,CK3070-Guide-Shoe,.,£0.00,69200.0,,.,,,BAS Excluded
28-SBC-ConversionGasket-Set,FM17124-Conversion-Gskt-Plast,.,£289.14,51130.0,,.,376.0,41112.0,GST on Income
28-SBC-Aluminum-Timing-Cover,ED4240-Aluminum-Timing-Cover,.,£110.88,51130.0,,.,145.0,41112.0,GST on Income
28-SBC-Cam-Btn-0.640-Suit-Al-T,CY9202-Cam-Btn-0.640-Suit-Al-T,.,£36.96,51130.0,,.,49.0,41112.0,GST on Income
28-SBC-Cam-Lock-Plate,LT90283-Cam-Lock-Plate,.,£4.28,51130.0,,.,6.0,41112.0,GST on Income
38-Hot-Wash-Heads,Hot Wash Heads for Assy,Hot Wash Heads & Parts for Assy,£0.00,51130.0,,Hot Wash Heads & Parts for Assy,75.0,41112.0,GST on Income
38-Pressure-Test-Heads,Pressure-Test-Heads,.,£121.00,58000.0,,.,158.0,41112.0,GST on Income
46-RB-Blue-Print-Grind,Blue-Print-Grind-Crankshaft,.,£189.27,58000.0,,.,247.0,41112.0,GST on Income
38-Bead-Blast-Heads,Bead-Blast-Heads,Bead-Blast-Heads,£55.00,58000.0,,Bead-Blast-Heads,75.0,41112.0,GST on Income
26-2J-MainBearing-7M8103H-STD,2J-MainBearing-7M8103H-STD,2J-MainBearing-7M8103H-STD,£119.08,51111.0,,2J-MainBearing-7M8103H-STD,155.0,41112.0,GST on Income
26-2J-MainBearing-7M8103HX-STD,MainBearing-7M8103HX-STD,MainBearing-7M8103HX-STD,£121.53,51111.0,,MainBearing-7M8103HX-STD,172.0,41112.0,GST on Income
26-2J-CR-Brg-6B8100H-STD,2J-CR-Brg-6B8100H-STD,2J-CR-Brg-6B8100H-STD,£88.21,51111.0,,2J-CR-Brg-6B8100H-STD,115.0,41112.0,GST on Income
26-2J-CR-Brg-6B8100HX-STD,2J-CR-Brg-6B8100HX-STD,2J-CR-Brg-6B8100HX-STD,£82.05,51111.0,,2J-CR-Brg-6B8100HX-STD,107.0,41112.0,GST on Income
26-2J-Main-Bearing7M8103H-STD,New Item,.,,,,.,,,BAS Excluded
16-2J-CamBuckets-Shimless,2J-CamBuckets-Shimless,2J-CamBuckets-Shimless,£325.05,51111.0,,2J-CamBuckets-Shimless,423.0,41112.0,GST on Income
46-Paint-Engine-Block-2-Pac,Paint-Engine-Block-2-Pac,Paint-Engine-Block-2-Pac,,,,Paint-Engine-Block-2-Pac,200.0,41112.0,GST on Income
26-Paint-2-Pac,Paint-2-Pac including primer &,Paint-2-Pac including primer & Gloss,£70.45,51111.0,,Paint-2-Pac including primer & Gloss,92.0,41112.0,GST on Income
28-SBC-Timing-Chain-Set-RCS105,RCS1050-SBC-Torinton,.,£161.26,51111.0,,.,210.0,41112.0,GST on Income
BME-c300,BME-c300 pins,.,,,,.,100.0,41110.0,GST on Income
18-Dual-Retainer,Pac-R508-10deg-1.365-1.040-.71,Pac-R508-10deg-1.365-1.040-.71,£36.96,51111.0,,Pac-R508-10deg-1.365-1.040-.71,49.0,41112.0,GST on Income
18-BBC-Vlv-Spg-Dual-Crcle-Trac,PSI-CT1277-Dual-230@1.875-655@,.,£548.63,51111.0,,.,714.0,41112.0,GST on Income
18-BBC-Comp-Cam-MolyRetainer,CC748-16-10deg-1.5x1.095x.710,.,£110.77,51111.0,,.,145.0,41112.0,GST on Income
18-BBC-Comp-Cam-Spring Loc,CC4772-16-1.55x.75-x.57,.,£85.90,51111.0,,.,112.0,41112.0,GST on Income
18-Loc-Cap,42404-8,.,£253.22,51111.0,,.,330.0,41112.0,GST on Income
28-Hol-308-Solid Lifters,CO2900-16-Perf-Solid-Lifters,.,£306.21,51111.0,,.,398.0,41112.0,GST on Income
28-Hol-308-Camshaft-F288,CO883691-F288-Camshaft,.,£324.03,51111.0,,.,422.0,41112.0,GST on Income
18-SBC-Tall-Vlv-Covers,ED4263 Elite II Tall,.,£242.42,51111.0,,.,316.0,41112.0,GST on Income
18-SBC-#16-Fem-Weld-on,SF990-16-D-#16-Weld-On,.,£11.98,51111.0,,.,16.0,41112.0,GST on Income
18-SF-814-16-Plug-Black,SF814-16-BLK-O-Ring-Plug-Black,.,£19.25,51111.0,,.,26.0,41112.0,GST on Income
"18-SBC-Pushrod-7.150""",CO7635-16-7.150x.080x5/16dia,.,£200.09,51111.0,,.,261.0,41112.0,GST on Income
"16-2J-Head-Gasket-87mm-.051""","C4276-051-Head-Gskt-87mm-.051""","C4276-051-Head-Gskt-87mm-.051""",£258.64,51111.0,,"C4276-051-Head-Gskt-87mm-.051""",337.0,41112.0,GST on Income
26-RB30-Main-Brng-H-STD,7M2394H-STD-ACL-Race-MB,7M2394H-STD-ACL-Race-MB,£79.67,51111.0,,7M2394H-STD-ACL-Race-MB,104.0,41112.0,GST on Income
26-RB30-Main-Brng-HX-STD,7M2394HX-STD-ACL-Race-MB,7M2394HX-STD-ACL-Race-MB,£79.67,51111.0,,7M2394HX-STD-ACL-Race-MB,104.0,41112.0,GST on Income
26-RB30-Rod-Brng-H-STD,6B2390-H-STD-ACL-Race-RB,6B2390-H-STD-ACL-Race-RB,£52.94,51111.0,,6B2390-H-STD-ACL-Race-RB,89.0,41112.0,GST on Income
26-RB30-Rod-Brng-HX-STD,6B2390-HX-ACL-Race-RB,6B2390-HX-ACL-Race-RB,£52.94,51111.0,,6B2390-HX-ACL-Race-RB,69.0,41112.0,GST on Income
28-SBC-Hyd-Lifter,CO869-16-Hyd-Fat-Tappet-Lifter,CO869-16-Hyd-Fat-Tappet-Lifter,£198.00,51111.0,,CO869-16-Hyd-Fat-Tappet-Lifter,261.0,41112.0,GST on Income
18-KaaseyP51-Ret,23684-16-Manley-Ret-1.5-DBBL,.,£388.74,51111.0,,.,506.0,41112.0,GST on Income
18-Kaasey-VS-Cups,42119-16-Manley-VS-Cups,.,£102.08,51111.0,,.,133.0,41112.0,GST on Income
14-Hon-K-FR-Head-Gasket,Hon-K-FR-Head-Gasket,Hon-K-FR-Head-Gasket,£0.00,51120.0,,Hon-K-FR-Head-Gasket,0.0,41113.0,GST on Income
18-1UZ-Camshafts,1UZ-Camshafts,.,£0.00,51111.0,,.,0.0,41112.0,GST on Income
26-RB30-Torringon-Ring,Machine Trtn Ring 65x63.3x4.75,Machine Trtn Ring 65x63.3x4.75,£19.25,58010.0,,Machine Trtn Ring 65x63.3x4.75,,,BAS Excluded
26-2J-Conversion-Gasket-set,C2216K-2J-Conversion-Gasket,C2216K-2J-Conversion-Gasket,£113.65,51111.0,,C2216K-2J-Conversion-Gasket,148.0,41112.0,GST on Income
58-308-Anodize-Main-Caps,308-Anodize-Main-Caps,.,£0.00,51111.0,,.,,,BAS Excluded
"26-DS-1""-Filler-Neck-Assy","SF460-16-BLK-1""-Filler-Neck-As","SF460-16-BLK-1""-Filler-Neck-As",£28.89,51111.0,,"SF460-16-BLK-1""-Filler-Neck-As",38.0,41112.0,GST on Income
18-SBC-Inlet-Gskt-Set,HA154-Inlet-Gskt-Set,.,£40.72,51111.0,,.,53.0,41112.0,GST on Income
26-2J-Water-Pump,16100-49847-NonVVTI-Water-Pump,16100-49847-NonVVTI-Water-Pump,£267.26,51111.0,,16100-49847-NonVVTI-Water-Pump,348.0,41112.0,GST on Income
16-2JCam-Cover-Gaskets,NonVVTI-Cam-Cover-Gaskets,NonVVTI-Cam-Cover-Gaskets,£56.06,51111.0,,NonVVTI-Cam-Cover-Gaskets,73.0,41112.0,GST on Income
18-1UZ-Cam-Follower-DLC-Coated,Cam-Flwr-DLC-Coated-31mmx2.78,.,"£1,058.62",51111.0,,.,1377.0,41112.0,GST on Income
16-2JZ-Spring &  Ret-Kit,SPRK-TS1009-Supertech Spring &,SPRK-TS1009-Supertech Spring & Ret Kit Toyota 2JZ Drag,"£1,022.30",51111.0,,SPRK-TS1009-Supertech Spring & Ret Kit Toyota 2JZ Drag,1330.0,41112.0,GST on Income
18-BBF-460-Locks,"0.341"" 10 deg -0.050"" Locks",.,£47.13,51111.0,,.,62.0,41112.0,GST on Income
18-BBF-460-Valve-Springs,Crane99896-16 Valve Springs,.,£360.51,51111.0,,.,469.0,41112.0,GST on Income
48-Grind-Main-Journals,"Grind Main Journal 0.001""",.,£189.27,51111.0,,.,247.0,41112.0,GST on Income
28-BBF-460-Cam-Bearing-Set,F-30 Ford 429-460 Cam Bearing ,.,£43.99,51111.0,,.,58.0,41112.0,GST on Income
28-BBF-460-Full-Gskt-Set,260-1013SP BBF Gasket Set,.,£142.99,51111.0,,.,186.0,41112.0,GST on Income
28-BBC-Camshaft-Bearing-Set,CH-12 Chev B/B Cam Brng Set,.,£38.65,51111.0,,.,51.0,41112.0,GST on Income
28-BBC-Con-Rod-Bearing-Set,8CB743A-STD CR Bearing Set,.,£96.24,51111.0,,.,130.0,41112.0,GST on Income
28-SBC-Solid-Cam,CO12-674-4-Ext-Energy-218/224,.,£452.00,51111.0,,.,588.0,41112.0,GST on Income
28-SBC-Running-In-Oil-Penrite,Run005 Penrite Running In-Oil,.,£45.50,51111.0,,.,60.0,41112.0,GST on Income
28-SBC-Penrite-Oil-HPR10,HPR1005,.,£65.51,51111.0,,.,86.0,41112.0,GST on Income
28-SBC-Oil-Filter-WZ40,Z40 Oil Filter,.,£24.74,51111.0,,.,33.0,41112.0,GST on Income
18-SBC-Spark-Plug,BCPR7ES-NGK-Spark-Plug,.,£5.16,51111.0,,.,7.0,41112.0,GST on Income
46-Strip-Block,Strip-Block,"Strip-Block Remove oil pump, rear main seal & Crankshaft. ",,,,"Strip-Block Remove oil pump, rear main seal & Crankshaft. ",143.0,41112.0,GST on Income
46-RB-Hotwash,RB-Hotwash,.,,,,.,186.0,41112.0,GST on Income
46-RB-Bore & Hone-W/Trq-plate,RB-Bore & Hone-W/Trq-plate,.,,,,.,440.0,41112.0,GST on Income
46-RB-Deck-Block,RB-Deck-Block,.,,,,.,260.0,41112.0,GST on Income
46-RB-Blue-Print-Brg-Clearance,RB-Blue-Print-Brg-Clearance,.,,,,.,260.0,41112.0,GST on Income
36-RB-Strip & Inspect Head,RB-Strip & Inspect Head,.,,,,.,143.0,41112.0,GST on Income
36-RB26-Cut-Seats,RB26-Cut-Performance-Multi-Ang,.,,,,.,440.0,41112.0,GST on Income
36-RB26-Face-Valves,RB26-Face-Valves,.,,,,.,5.96,41112.0,GST on Income
36-RB26-Assemble-Head,RB26-Assemble-Head,RB26 De-burr Clean & Assemble Head,,,,RB26 De-burr Clean & Assemble Head,460.0,41112.0,GST on Income
46-RB-Install-oil-pump-Drive-C,Install-oil-pump-Drive-Collar,.,,,,.,143.0,41112.0,GST on Income
46-RB-Remove-crank-plug,Remove-crank-plug-Instal-NPT-P,Remove-crank-plug-Instal-NPT-Plugs,,,,Remove-crank-plug-Instal-NPT-Plugs,143.0,41112.0,GST on Income
28-SBC-Solid-Lifter-Set,2900-16-Comp-Solid-Lifter-Set,.,£185.22,51111.0,,.,241.0,41112.0,GST on Income
48-SBC-Change-camshaft & Lifte,Change-camshaft & Lifters,.,,,,.,241.0,41112.0,GST on Income
16-RB26-Ex-Cam-Pulley,T152010 Tomei Red Ex Cam Pulle,T152010 Tomei Red Ex Cam Pulle,£236.50,51111.0,,T152010 Tomei Red Ex Cam Pulle,307.45,41112.0,GST on Income
26-2J-Main-Bearing-Calico,7M8103HC-STD,7M8103HC-STD Calico Main Bearing,£316.80,51111.0,,7M8103HC-STD Calico Main Bearing,418.0,41112.0,GST on Income
82-M12x50mm-SktHd-Cap-Scw-Blk,M12x50mm-SktHd-Cap-Scw-Blk,.,£0.00,51120.0,,.,,,BAS Excluded
82-M12x60mm-Skt-Hd-Cap-Scw-Blk,M12x60-Skt-Hd-Cap-Scw-Blk,.,£0.00,51120.0,,.,,,BAS Excluded
82-M12x70mm-Skt-Hd-Cap-Scw-Blk,M12x70mm-Skt-Hd-Cap-Scw-Blk,.,£0.00,51120.0,,.,,,BAS Excluded
82-M12x80mm-Skt-Hd-Cap-Scw-Blk,M12x80mm-Skt-Hd-Cap-Scw-Blk,.,£0.00,51120.0,,.,,,BAS Excluded
82-M12x90mm-Skt-Hd-Cap-Scw-Blk,M12x90mm-Skt-Hd-Cap-Scw-Blk,.,£0.00,51120.0,,.,,,BAS Excluded
82-M12x100mm-Skt-Hd-Cap-Scw-Bl,M12x100mm-Skt-Hd-Cap-Scw-Blk,.,£0.00,51120.0,,.,,,BAS Excluded
82-M8x40mm-Skt-Hd-Cap-Scw-Znc,M8x40mm-Skt-Hd-Cap-Scw-Znc-Plt,.,£0.00,51120.0,,.,,,BAS Excluded
82-M6x20mm-Skt-Hd-Cap-Scw-Znc,M6x20mm-Skt-Hd-Cap-Scw-Znc-Plt,.,£0.00,51120.0,,.,0.2,41112.0,GST on Income
