{},,,,,,,,,,,,,,,,,,,,,,,,,
Cheque Account,Cheque No.,Date,Inclusive,Co./Last Name,First Name,Addr 1 - Line 1,Addr 1 - Line 2,Addr 1 - Line 3,Addr 1 - Line 4,Memo,Allocation Account No.,Amount,Job No.,Tax Code,Tax Amount,Printed,Currency Code,Exchange Rate,Statement Text,Allocation Memo,Category,Card ID,Record ID,Delivery Status,Is Year-End Adjustment
11111,tfr,06/12/2021,X,Walton Global Pty Ltd,,Walton Global Pty Ltd,,,,Walton Global Pty Ltd- RENT,,700,,,,,,,,,,*None,4899,P,N
,tfr,06/12/2021,X,Walton Global Pty Ltd,,Walton Global Pty Ltd,,,,Walton Global Pty Ltd- RENT,62601,700,,N-T,0,,,,,,,*None,4899,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,06/12/2021,X,New Project A/C 0942 BOQ,,Mackaroo Profit A/C 2282 BOQ,,,,Mackaroo Profit A/C 2282 BOQ,,"4,000.00",,,,,,,,,,*None,4783,P,N
,tfr,06/12/2021,X,New Project A/C 0942 BOQ,,Mackaroo Profit A/C 2282 BOQ,,,,Mackaroo Profit A/C 2282 BOQ,19001,"4,000.00",,N-T,0,,,,,,,*None,4783,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,06/12/2021,X,,,A to Z Multiservices,,,,Reimbursement for double payment of invoice #00066498 Underwood Marketplace,,660,,,,,,,,Reimbursement for double payment of invoice #00066498 Underwood Marketplace,,,,P,N
,tfr,06/12/2021,X,,,A to Z Multiservices,,,,Reimbursement for double payment of invoice #00066498 Underwood Marketplace,43006,660,,N-T,0,,,,,Reimbursement for double payment of invoice #00066498 Underwood Marketplace,,,,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
21002,tfr,06/12/2021,X,,,BP Connect,,,,Fuel on 405XQC,,148.11,,,,,,,,,,,,P,N
,tfr,06/12/2021,X,,,BP Connect,,,,Fuel on 405XQC,62001,134.65,,GST,13.46,,,,,,,,,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,07/12/2021,X,ANZ (new Directors) Account 205581,,ANZ Project Account 205581,,,,ANZ Project Account - savings for pendulums,,"1,000.00",,,,,,,,,,*None,4607,P,N
,tfr,07/12/2021,X,ANZ (new Directors) Account 205581,,ANZ Project Account 205581,,,,ANZ Project Account - savings for pendulums,11113,"1,000.00",,N-T,0,,,,,,,*None,4607,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,07/12/2021,X,ANZ Visa New credit card 9489,,ANZ Visa New credit card 9489,,,,ANZ Visa New credit card 9489,,"1,000.00",,,,,,,,,,*None,2703,P,N
,tfr,07/12/2021,X,ANZ Visa New credit card 9489,,ANZ Visa New credit card 9489,,,,ANZ Visa New credit card 9489,21002,"1,000.00",,N-T,0,,,,,,,*None,2703,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,07/12/2021,X,ANZ (new Directors) Account 205581,,ANZ Project Account 205581,,,,ANZ Project Account - savings for pendulums,,"1,000.00",,,,,,,,,,*None,4607,P,N
,tfr,07/12/2021,X,ANZ (new Directors) Account 205581,,ANZ Project Account 205581,,,,ANZ Project Account - savings for pendulums,11113,"1,000.00",,N-T,0,,,,,,,*None,4607,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11115,tfr,07/12/2021,X,Stripe,,Stripe,,,,Stripe,,7.04,,,,,,,,,,*None,4904,P,N
,tfr,07/12/2021,X,Stripe,,Stripe,,,,Stripe,60036,7.04,,N-T,0,,,,,,,*None,4904,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,08/12/2021,X,ANZ (new Directors) Account 205581,,ANZ Project Account 205581,,,,ANZ Project Account - savings for pendulums,,"2,000.00",,,,,,,,,,*None,4607,P,N
,tfr,08/12/2021,X,ANZ (new Directors) Account 205581,,ANZ Project Account 205581,,,,ANZ Project Account - savings for pendulums,11113,"2,000.00",,N-T,0,,,,,,,*None,4607,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,08/12/2021,X,ANZ (new Directors) Account 205581,,ANZ Project Account 205581,,,,ANZ Project Account - savings for pendulums,,"1,000.00",,,,,,,,,,*None,4607,P,N
,tfr,08/12/2021,X,ANZ (new Directors) Account 205581,,ANZ Project Account 205581,,,,ANZ Project Account - savings for pendulums,11113,"1,000.00",,N-T,0,,,,,,,*None,4607,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,09/12/2021,X,ANZ (new Directors) Account 205581,,ANZ Project Account 205581,,,,ANZ Project Account - savings for pendulums,,"4,000.00",,,,,,,,,,*None,4607,P,N
,tfr,09/12/2021,X,ANZ (new Directors) Account 205581,,ANZ Project Account 205581,,,,ANZ Project Account - savings for pendulums,11113,"4,000.00",,N-T,0,,,,,,,*None,4607,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,09/12/2021,X,ANZ (new Directors) Account 205581,,ANZ Project Account 205581,,,,ANZ Project Account - savings for pendulums,,"1,000.00",,,,,,,,,,*None,4607,P,N
,tfr,09/12/2021,X,ANZ (new Directors) Account 205581,,ANZ Project Account 205581,,,,ANZ Project Account - savings for pendulums,11113,"1,000.00",,N-T,0,,,,,,,*None,4607,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,09/12/2021,X,ANZ Visa New credit card 9489,,ANZ Visa New credit card 9489,,,,ANZ Visa New credit card 9489,,"1,000.00",,,,,,,,,,*None,2703,P,N
,tfr,09/12/2021,X,ANZ Visa New credit card 9489,,ANZ Visa New credit card 9489,,,,ANZ Visa New credit card 9489,21002,"1,000.00",,N-T,0,,,,,,,*None,2703,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,09/12/2021,X,ANZ Visa New credit card 9489,,ANZ Visa New credit card 9489,,,,ANZ Visa New credit card 9489,,500,,,,,,,,,,*None,2703,P,N
,tfr,09/12/2021,X,ANZ Visa New credit card 9489,,ANZ Visa New credit card 9489,,,,ANZ Visa New credit card 9489,21002,500,,N-T,0,,,,,,,*None,2703,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
21002,tfr,09/12/2021,X,,,Shamuel Mascot,,,,Fuel 405XQC,,24,,,,,,,,,,,,P,N
,tfr,09/12/2021,X,,,Shamuel Mascot,,,,Fuel 405XQC,62001,21.82,,GST,2.18,,,,,,,,,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,10/12/2021,X,ANZ (new Directors) Account 205581,,ANZ Project Account 205581,,,,ANZ Project Account - savings for pendulums,,"4,000.00",,,,,,,,,,*None,4607,P,N
,tfr,10/12/2021,X,ANZ (new Directors) Account 205581,,ANZ Project Account 205581,,,,ANZ Project Account - savings for pendulums,11113,"4,000.00",,N-T,0,,,,,,,*None,4607,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,10/12/2021,X,ANZ Visa New credit card 9489,,ANZ Visa New credit card 9489,,,,ANZ Visa New credit card 9489,,"2,000.00",,,,,,,,,,*None,2703,P,N
,tfr,10/12/2021,X,ANZ Visa New credit card 9489,,ANZ Visa New credit card 9489,,,,ANZ Visa New credit card 9489,21002,"2,000.00",,N-T,0,,,,,,,*None,2703,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,10/12/2021,X,ANZ (new Directors) Account 205581,,ANZ Project Account 205581,,,,ANZ Project Account - savings for pendulums,,"2,000.00",,,,,,,,,,*None,4607,P,N
,tfr,10/12/2021,X,ANZ (new Directors) Account 205581,,ANZ Project Account 205581,,,,ANZ Project Account - savings for pendulums,11113,"2,000.00",,N-T,0,,,,,,,*None,4607,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,10/12/2021,X,ANZ (new Directors) Account 205581,,ANZ Project Account 205581,,,,ANZ Project Account - savings for pendulums,,"1,000.00",,,,,,,,,,*None,4607,P,N
,tfr,10/12/2021,X,ANZ (new Directors) Account 205581,,ANZ Project Account 205581,,,,ANZ Project Account - savings for pendulums,11113,"1,000.00",,N-T,0,,,,,,,*None,4607,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
19001,tfr,12/12/2021,X,,,GTCC Loan BOQ,,,,Trasnger to account BOQ 23042399 ,,"21,000.00",,,,,,,,,,,,P,N
,tfr,12/12/2021,X,,,GTCC Loan BOQ,,,,Trasnger to account BOQ 23042399 ,21501,"21,000.00",,N-T,0,,,,,,,,,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,13/12/2021,X,ANZ Bank,,ANZ Bank,,,,ANZ Bank accounting servicing fee,,10,,,,,,,,,,*None,22,P,N
,tfr,13/12/2021,X,ANZ Bank,,ANZ Bank,,,,ANZ Bank accounting servicing fee,60001,10,,FRE,0,,,,,,,*None,22,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,13/12/2021,X,New Project A/C 0942 BOQ,,Mackaroo Profit A/C 2282 BOQ,,,,Mackaroo Profit A/C 2282 BOQ,,"5,000.00",,,,,,,,,,*None,4783,P,N
,tfr,13/12/2021,X,New Project A/C 0942 BOQ,,Mackaroo Profit A/C 2282 BOQ,,,,Mackaroo Profit A/C 2282 BOQ,19001,"5,000.00",,N-T,0,,,,,,,*None,4783,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,13/12/2021,X,ANZ (new Directors) Account 205581,,ANZ Project Account 205581,,,,ANZ Project Account - savings for pendulums,,"2,000.00",,,,,,,,,,*None,4607,P,N
,tfr,13/12/2021,X,ANZ (new Directors) Account 205581,,ANZ Project Account 205581,,,,ANZ Project Account - savings for pendulums,11113,"2,000.00",,N-T,0,,,,,,,*None,4607,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,13/12/2021,X,ANZ Visa New credit card 9489,,ANZ Visa New credit card 9489,,,,ANZ Visa New credit card 9489,,"1,000.00",,,,,,,,,,*None,2703,P,N
,tfr,13/12/2021,X,ANZ Visa New credit card 9489,,ANZ Visa New credit card 9489,,,,ANZ Visa New credit card 9489,21002,"1,000.00",,N-T,0,,,,,,,*None,2703,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,13/12/2021,X,ANZ Visa New credit card 9489,,ANZ Visa New credit card 9489,,,,ANZ Visa New credit card 9489,,"1,000.00",,,,,,,,,,*None,2703,P,N
,tfr,13/12/2021,X,ANZ Visa New credit card 9489,,ANZ Visa New credit card 9489,,,,ANZ Visa New credit card 9489,21002,"1,000.00",,N-T,0,,,,,,,*None,2703,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,13/12/2021,X,ANZ (new Directors) Account 205581,,ANZ Project Account 205581,,,,ANZ Project Account - savings for pendulums,,"1,000.00",,,,,,,,,,*None,4607,P,N
,tfr,13/12/2021,X,ANZ (new Directors) Account 205581,,ANZ Project Account 205581,,,,ANZ Project Account - savings for pendulums,11113,"1,000.00",,N-T,0,,,,,,,*None,4607,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11115,tfr,13/12/2021,X,Stripe,,Stripe,,,,Stripe,,5.21,,,,,,,,,,*None,4904,P,N
,tfr,13/12/2021,X,Stripe,,Stripe,,,,Stripe,60036,5.21,,N-T,0,,,,,,,*None,4904,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,13/12/2021,X,New Project A/C 0942 BOQ,,Mackaroo Profit A/C 2282 BOQ,,,,Mackaroo Profit A/C 2282 BOQ,,"1,375.00",,,,,,,,,,*None,4783,P,N
,tfr,13/12/2021,X,New Project A/C 0942 BOQ,,Mackaroo Profit A/C 2282 BOQ,,,,Mackaroo Profit A/C 2282 BOQ,19001,"1,375.00",,N-T,0,,,,,,,*None,4783,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,13/12/2021,X,ISTS rent,,ISTS rent,,,,ISTS rent,,925,,,,,,,,,,*None,2864,P,N
,tfr,13/12/2021,X,ISTS rent,,ISTS rent,,,,ISTS rent,61102,925,,GNR,0,,,,,,,*None,2864,P,N
,tfr,13/12/2021,X,ISTS rent,,ISTS rent,,,,ISTS rent,61102,0,,GNR,0,,,,,,,*None,2864,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,13/12/2021,X,Walton Global Pty Ltd,,Walton Global Pty Ltd,,,,Walton Global Pty Ltd- RENT,,700,,,,,,,,,,*None,4899,P,N
,tfr,13/12/2021,X,Walton Global Pty Ltd,,Walton Global Pty Ltd,,,,Walton Global Pty Ltd- RENT,62601,700,,N-T,0,,,,,,,*None,4899,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,14/12/2021,X,Aust Tax Office,,Aust Tax Office,,,,Aust Tax Office,,"5,000.00",,,,,,,,,,*None,2806,P,N
,tfr,14/12/2021,X,Aust Tax Office,,Aust Tax Office,,,,Aust Tax Office,21103,"5,000.00",,N-T,0,,,,,,,*None,2806,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,14/12/2021,X,ANZ Visa New credit card 9489,,ANZ Visa New credit card 9489,,,,ANZ Visa New credit card 9489,,"2,000.00",,,,,,,,,,*None,2703,P,N
,tfr,14/12/2021,X,ANZ Visa New credit card 9489,,ANZ Visa New credit card 9489,,,,ANZ Visa New credit card 9489,21002,"2,000.00",,N-T,0,,,,,,,*None,2703,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,14/12/2021,X,ANZ (new Directors) Account 205581,,ANZ Project Account 205581,,,,ANZ Project Account - savings for pendulums,,"1,000.00",,,,,,,,,,*None,4607,P,N
,tfr,14/12/2021,X,ANZ (new Directors) Account 205581,,ANZ Project Account 205581,,,,ANZ Project Account - savings for pendulums,11113,"1,000.00",,N-T,0,,,,,,,*None,4607,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11115,tfr,14/12/2021,X,Stripe,,Stripe,,,,Stripe,,4.33,,,,,,,,,,*None,4904,P,N
,tfr,14/12/2021,X,Stripe,,Stripe,,,,Stripe,60036,4.33,,N-T,0,,,,,,,*None,4904,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,15/12/2021,X,,,Employee wages (1st half of month),,,,Wages period (1-15 December 2021),,"18,182.70",,,,,,,,,,,,P,N
,tfr,15/12/2021,X,,,Employee wages (1st half of month),,,,Wages period (1-15 December 2021),11815,"18,182.70",,N-T,0,,,,,,,,,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,15/12/2021,X,Aust Tax Office,,Aust Tax Office,,,,Aust Tax Office,,"10,000.00",,,,,,,,,,*None,2806,P,N
,tfr,15/12/2021,X,Aust Tax Office,,Aust Tax Office,,,,Aust Tax Office,21103,"10,000.00",,N-T,0,,,,,,,*None,2806,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,15/12/2021,X,ANZ (new Directors) Account 205581,,ANZ Project Account 205581,,,,ANZ Project Account - savings for pendulums,,"7,000.00",,,,,,,,,,*None,4607,P,N
,tfr,15/12/2021,X,ANZ (new Directors) Account 205581,,ANZ Project Account 205581,,,,ANZ Project Account - savings for pendulums,11113,"7,000.00",,N-T,0,,,,,,,*None,4607,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,15/12/2021,X,,,Mick Walton wages (1st half of month),,,,Wages period (1-15 December 2021),,"3,716.00",,,,,,,,,,,,P,N
,tfr,15/12/2021,X,,,Mick Walton wages (1st half of month),,,,Wages period (1-15 December 2021),11815,"3,716.00",,N-T,0,,,,,,,,,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,15/12/2021,X,ANZ Visa New credit card 9489,,ANZ Visa New credit card 9489,,,,ANZ Visa New credit card 9489,,"3,000.00",,,,,,,,,,*None,2703,P,N
,tfr,15/12/2021,X,ANZ Visa New credit card 9489,,ANZ Visa New credit card 9489,,,,ANZ Visa New credit card 9489,21002,"3,000.00",,N-T,0,,,,,,,*None,2703,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,15/12/2021,X,Aust Tax Office,,Aust Tax Office,,,,Aust Tax Office,,"3,000.00",,,,,,,,,,*None,2806,P,N
,tfr,15/12/2021,X,Aust Tax Office,,Aust Tax Office,,,,Aust Tax Office,21106,"3,000.00",,N-T,0,,,,,,,*None,2806,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,15/12/2021,X,,,James Kirwood wages (1st half of month),,,,Wages period (1-15 December 2021),,"1,926.30",,,,,,,,,,,,P,N
,tfr,15/12/2021,X,,,James Kirwood wages (1st half of month),,,,Wages period (1-15 December 2021),11815,"1,926.30",,N-T,0,,,,,,,,,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,15/12/2021,X,ANZ Visa New credit card 9489,,ANZ Visa New credit card 9489,,,,ANZ Visa New credit card 9489,,"1,000.00",,,,,,,,,,*None,2703,P,N
,tfr,15/12/2021,X,ANZ Visa New credit card 9489,,ANZ Visa New credit card 9489,,,,ANZ Visa New credit card 9489,21002,"1,000.00",,N-T,0,,,,,,,*None,2703,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,15/12/2021,X,ANZ Visa New credit card 9489,,ANZ Visa New credit card 9489,,,,ANZ Visa New credit card 9489,,"1,000.00",,,,,,,,,,*None,2703,P,N
,tfr,15/12/2021,X,ANZ Visa New credit card 9489,,ANZ Visa New credit card 9489,,,,ANZ Visa New credit card 9489,21002,"1,000.00",,N-T,0,,,,,,,*None,2703,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,15/12/2021,X,,,Cameron final payment,,,,Wages period (1-15 December 2021),,"2,403.90",,,,,,,,,,,,P,N
,tfr,15/12/2021,X,,,Cameron final payment,,,,Wages period (1-15 December 2021),11815,"2,403.90",,N-T,0,,,,,,,,,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,16/12/2021,X,ANZ (new Directors) Account 205581,,ANZ Project Account 205581,,,,ANZ Project Account - savings for pendulums,,"8,000.00",,,,,,,,,,*None,4607,P,N
,tfr,16/12/2021,X,ANZ (new Directors) Account 205581,,ANZ Project Account 205581,,,,ANZ Project Account - savings for pendulums,11113,"8,000.00",,N-T,0,,,,,,,*None,4607,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,16/12/2021,X,ANZ (new Directors) Account 205581,,ANZ Project Account 205581,,,,ANZ Project Account - savings for pendulums,,"5,000.00",,,,,,,,,,*None,4607,P,N
,tfr,16/12/2021,X,ANZ (new Directors) Account 205581,,ANZ Project Account 205581,,,,ANZ Project Account - savings for pendulums,11113,"5,000.00",,N-T,0,,,,,,,*None,4607,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,16/12/2021,X,Aust Tax Office,,Aust Tax Office,,,,Aust Tax Office,,"2,000.00",,,,,,,,,,*None,2806,P,N
,tfr,16/12/2021,X,Aust Tax Office,,Aust Tax Office,,,,Aust Tax Office,21106,"2,000.00",,N-T,0,,,,,,,*None,2806,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,17/12/2021,X,ANZ (new Directors) Account 205581,,ANZ Project Account 205581,,,,ANZ Project Account - savings for pendulums,,"2,000.00",,,,,,,,,,*None,4607,P,N
,tfr,17/12/2021,X,ANZ (new Directors) Account 205581,,ANZ Project Account 205581,,,,ANZ Project Account - savings for pendulums,11113,"2,000.00",,N-T,0,,,,,,,*None,4607,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11112,tfr,17/12/2021,X,ANZ Bank,,ANZ Bank,,,,ANZ Bank accounting servicing fee,,10,,,,,,,,,,*None,22,P,N
,tfr,17/12/2021,X,ANZ Bank,,ANZ Bank,,,,ANZ Bank accounting servicing fee,60001,10,,FRE,0,,,,,,,*None,22,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
21002,tfr,17/12/2021,X,,,Pressed Dry cleaning,,,,Dry cleaning Mick Walton. ,,81.9,,,,,,,,,,,,P,N
,tfr,17/12/2021,X,,,Pressed Dry cleaning,,,,Dry cleaning Mick Walton. ,61808,74.45,,GST,7.45,,,,,,,,,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
21002,tfr,19/12/2021,X,,,Hoppys Handwash cafe,,,,Car washing 4056XQC,,18.3,,,,,,,,,,,,P,N
,tfr,19/12/2021,X,,,Hoppys Handwash cafe,,,,Car washing 4056XQC,62005,16.64,,GST,1.66,,,,,,,,,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
21002,tfr,19/12/2021,X,,,Hoppys Hand carwashig,,,,Car washing 448BG4,,18.3,,,,,,,,,,,,P,N
,tfr,19/12/2021,X,,,Hoppys Hand carwashig,,,,Car washing 448BG4,62005,16.64,,GST,1.66,,,,,,,,,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
21002,tfr,19/12/2021,X,,,Googel GSuite Slip test,,,,Granted access to ISTS to create a new user,,4.17,,,,,,,,,,,,P,N
,tfr,19/12/2021,X,,,Googel GSuite Slip test,,,,Granted access to ISTS to create a new user,61001,3.79,,GST,0.38,,,,,,,,,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,20/12/2021,X,New Project A/C 0942 BOQ,,Mackaroo Profit A/C 2282 BOQ,,,,Mackaroo Profit A/C 2282 BOQ,,"1,375.00",,,,,,,,,,*None,4783,P,N
,tfr,20/12/2021,X,New Project A/C 0942 BOQ,,Mackaroo Profit A/C 2282 BOQ,,,,Mackaroo Profit A/C 2282 BOQ,19001,"1,375.00",,N-T,0,,,,,,,*None,4783,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,20/12/2021,X,ISTS rent,,ISTS rent,,,,ISTS rent,,925,,,,,,,,,,*None,2864,P,N
,tfr,20/12/2021,X,ISTS rent,,ISTS rent,,,,ISTS rent,61102,925,,GNR,0,,,,,,,*None,2864,P,N
,tfr,20/12/2021,X,ISTS rent,,ISTS rent,,,,ISTS rent,61102,0,,GNR,0,,,,,,,*None,2864,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,20/12/2021,X,Walton Global Pty Ltd,,Walton Global Pty Ltd,,,,Walton Global Pty Ltd- RENT,,700,,,,,,,,,,*None,4899,P,N
,tfr,20/12/2021,X,Walton Global Pty Ltd,,Walton Global Pty Ltd,,,,Walton Global Pty Ltd- RENT,62601,700,,N-T,0,,,,,,,*None,4899,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,20/12/2021,X,ANZ (new Directors) Account 205581,,ANZ Project Account 205581,,,,ANZ Project Account - savings for pendulums,,"11,000.00",,,,,,,,,,*None,4607,P,N
,tfr,20/12/2021,X,ANZ (new Directors) Account 205581,,ANZ Project Account 205581,,,,ANZ Project Account - savings for pendulums,11113,"11,000.00",,N-T,0,,,,,,,*None,4607,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,20/12/2021,X,ANZ Visa New credit card 9489,,ANZ Visa New credit card 9489,,,,ANZ Visa New credit card 9489,,"3,000.00",,,,,,,,,,*None,2703,P,N
,tfr,20/12/2021,X,ANZ Visa New credit card 9489,,ANZ Visa New credit card 9489,,,,ANZ Visa New credit card 9489,21002,"3,000.00",,N-T,0,,,,,,,*None,2703,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,20/12/2021,X,Aust Tax Office,,Aust Tax Office,,,,Aust Tax Office,,"2,000.00",,,,,,,,,,*None,2806,P,N
,tfr,20/12/2021,X,Aust Tax Office,,Aust Tax Office,,,,Aust Tax Office,21106,"2,000.00",,N-T,0,,,,,,,*None,2806,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,21/12/2021,X,ANZ Visa New credit card 9489,,ANZ Visa New credit card 9489,,,,ANZ Visa New credit card 9489,,"2,000.00",,,,,,,,,,*None,2703,P,N
,tfr,21/12/2021,X,ANZ Visa New credit card 9489,,ANZ Visa New credit card 9489,,,,ANZ Visa New credit card 9489,21002,"2,000.00",,N-T,0,,,,,,,*None,2703,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,21/12/2021,X,ANZ Visa New credit card 9489,,ANZ Visa New credit card 9489,,,,ANZ Visa New credit card 9489,,"1,000.00",,,,,,,,,,*None,2703,P,N
,tfr,21/12/2021,X,ANZ Visa New credit card 9489,,ANZ Visa New credit card 9489,,,,ANZ Visa New credit card 9489,21002,"1,000.00",,N-T,0,,,,,,,*None,2703,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,22/12/2021,X,ANZ Visa New credit card 9489,,ANZ Visa New credit card 9489,,,,ANZ Visa New credit card 9489,,"1,000.00",,,,,,,,,,*None,2703,P,N
,tfr,22/12/2021,X,ANZ Visa New credit card 9489,,ANZ Visa New credit card 9489,,,,ANZ Visa New credit card 9489,21002,"1,000.00",,N-T,0,,,,,,,*None,2703,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,22/12/2021,X,ANZ (new Directors) Account 205581,,ANZ (new Directors) Account 205581,,,,ANZ (new Directors) Account 205581- transfer for payroll,,"3,000.00",,,,,,,,,,*None,4607,P,N
,tfr,22/12/2021,X,ANZ (new Directors) Account 205581,,ANZ (new Directors) Account 205581,,,,ANZ (new Directors) Account 205581- transfer for payroll,11113,"3,000.00",,N-T,0,,,,,,,*None,4607,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,22/12/2021,X,Aust Tax Office,,Aust Tax Office,,,,Aust Tax Office,,"5,000.00",,,,,,,,,,*None,2806,P,N
,tfr,22/12/2021,X,Aust Tax Office,,Aust Tax Office,,,,Aust Tax Office,21103,"5,000.00",,N-T,0,,,,,,,*None,2806,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,23/12/2021,X,Aust Tax Office,,Aust Tax Office,,,,Aust Tax Office,,"9,000.00",,,,,,,,,,*None,2806,P,N
,tfr,23/12/2021,X,Aust Tax Office,,Aust Tax Office,,,,Aust Tax Office,21103,"9,000.00",,N-T,0,,,,,,,*None,2806,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,23/12/2021,X,ANZ (new Directors) Account 205581,,ANZ (new Directors) Account 205581,,,,ANZ (new Directors) Account 205581- Payroill,,"5,000.00",,,,,,,,,,*None,4607,P,N
,tfr,23/12/2021,X,ANZ (new Directors) Account 205581,,ANZ (new Directors) Account 205581,,,,ANZ (new Directors) Account 205581- Payroill,11113,"5,000.00",,N-T,0,,,,,,,*None,4607,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,23/12/2021,X,Aust Tax Office,,Aust Tax Office,,,,Aust Tax Office,,"5,000.00",,,,,,,,,,*None,2806,P,N
,tfr,23/12/2021,X,Aust Tax Office,,Aust Tax Office,,,,Aust Tax Office,21103,"5,000.00",,N-T,0,,,,,,,*None,2806,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,23/12/2021,X,ANZ (new Directors) Account 205581,,ANZ (new Directors) Account 205581,,,,ANZ (new Directors) Account 205581,,"2,000.00",,,,,,,,,,*None,4607,P,N
,tfr,23/12/2021,X,ANZ (new Directors) Account 205581,,ANZ (new Directors) Account 205581,,,,ANZ (new Directors) Account 205581,11113,"2,000.00",,N-T,0,,,,,,,*None,4607,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,23/12/2021,X,Aust Tax Office,,Aust Tax Office,,,,Aust Tax Office,,"2,000.00",,,,,,,,,,*None,2806,P,N
,tfr,23/12/2021,X,Aust Tax Office,,Aust Tax Office,,,,Aust Tax Office,21106,"2,000.00",,N-T,0,,,,,,,*None,2806,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
