Co./Last Name,First Name,Addr 1 - Line 1,Addr 1 - Line 2,Addr 1 - Line 3,Addr 1 - Line 4,Inclusive,Purchase No.,Date,Supplier Invoice No.,Ship Via,Delivery Status,Description,Account No.,Amount,Job,Comment,Journal Memo,Shipping Date,Tax Code,Tax Amount,Freight Amount,Freight Tax Code,Freight Tax Amount,Purchase Status,Currency Code,Exchange Rate,Terms - Payment is Due,           - Discount Days,           - Balance Due Days,           - % Discount,Amount Paid,Category,Card ID,Record ID
Motorpass,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3168,01/12/2022,Requirement,,P,Fuel all cars from 1 November to 30 November 2022,62001,"$3,719.43",,,Purchase; Motorpass,,GST,$371.94,$0.00,GST,$0.00,B,,,5,1,30,0,"$4,091.37",,*None,2867
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brisbane City Council- Rates,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3180,01/12/2022,5.0001E+14,,P,Rates for the training centre,62617,$720.7,,,Purchase; Brisbane City Council- Rates,,N-T,$0.00,$0.00,GST,$0.00,B,,,5,1,30,0,$720.7,,*None,2055
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sealink South East Queensland,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3241,01/12/2022,2CJTW7,,P,Ferry to Bay Islander to do special slip test,61514,$137.73,,,Purchase; Sealink South East Queensland,,GST,$13.77,$0.00,GST,$0.00,B,,,5,1,30,0,$151.5,,*None,5231
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Good Guys Discount Warehouses (Australia) P/L,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3165,02/12/2022,Invoice,,P,,60013,$0.00,,,Purchase; The Good Guys Discount Warehouses (Australia) P/L,,GST,$0.00,$0.00,GST,$0.00,B,,,5,1,30,0,$39,,*None,4712
The Good Guys Discount Warehouses (Australia) P/L,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3165,02/12/2022,Invoice,,P,Amazon Dot Alexan (Speaker0,61007,$35.45,,,Purchase; The Good Guys Discount Warehouses (Australia) P/L,,GST,$3.55,$0.00,GST,$0.00,B,,,5,1,30,0,$39,,*None,4712
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bunnings Warehouse,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3167,02/12/2022,8164/09433889,,P,Maintenance items for GTCC,62615,$27.69,,,Purchase; Bunnings Warehouse,,GST,$2.77,$0.00,GST,$0.00,B,,,5,1,30,0,$30.46,,*None,3501
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Laboratorio de Resbaladicidad SL,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3170,05/12/2022,,,A,Shipping cost pendulum shipped 14-11-2022  WanmaLab invoice # 003742,60027,$907.2,,,Purchase; Laboratorio de Resbaladicidad SL,,N-T,$0.00,$0.00,N-T,$0.00,B,,,5,1,30,0,$907.2,,*None,4684
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nifty Group Pty Ltd,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3172,05/12/2022,INV-5896,,P,"Labour onsite15-11-2022, relocate Joshua, Mick's' license issue, changes MYOB invoice, create GPC login update, shortcut icon updates",61001,$500,,,Purchase; Nifty IT,,GST,$50,$0.00,GST,$0.00,B,,,5,1,30,0,"$4,981.68",,*None,29
Nifty Group Pty Ltd,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3172,05/12/2022,INV-5896,,P,Hardware mini computer ,61001,"$1,990",,,Purchase; Nifty IT,,GST,$199,$0.00,GST,$0.00,B,,,5,1,30,0,"$4,981.68",,*None,29
Nifty Group Pty Ltd,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3172,05/12/2022,INV-5896,,P,"Labour onsite 24-11-2022. Set up (Joel and NZ), set up Adam's profile and Iphone, General IT support",61001,$600,,,Purchase; Nifty IT,,GST,$60,$0.00,GST,$0.00,B,,,5,1,30,0,"$4,981.68",,*None,29
Nifty Group Pty Ltd,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3172,05/12/2022,INV-5896,,P,Hardware ASUS ,61001,$950,,,Purchase; Nifty IT,,GST,$95,$0.00,GST,$0.00,B,,,5,1,30,0,"$4,981.68",,*None,29
Nifty Group Pty Ltd,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3172,05/12/2022,INV-5896,,P,"Labour offside 02-12-2022. Set up new computer workstation, set up Adam's profile on laptop (former Ben's laptop)",61001,$400,,,Purchase; Nifty IT,,GST,$40,$0.00,GST,$0.00,B,,,5,1,30,0,"$4,981.68",,*None,29
Nifty Group Pty Ltd,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3172,05/12/2022,INV-5896,,P,Credit card surcharge,61001,$97.68,,,Purchase; Nifty IT,,N-T,$0.00,$0.00,GST,$0.00,B,,,5,1,30,0,"$4,981.68",,*None,29
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Origin Energy,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3177,05/12/2022,1.08003E+11,,P,Electricity bill in Lota,61103,$140.74,,,Purchase; Origin Energy,,GST,$14.07,$0.00,GST,$0.00,B,,,5,1,30,0,$154.81,,*None,2858
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYOB Australia Pty Ltd,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3173,06/12/2022,1-85175563544,,P,MYOB invoice payment fee,60017,$116.7,,,Purchase; MYOB Australia Pty Ltd,,GST,$11.67,$0.00,GST,$0.00,B,,,5,1,30,0,$128.37,,*None,4389
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bartons Motors PTY LTD,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3175,07/12/2022,GBHSB555466,,P,Car service at 120.000 kms 156XIB,62005,$550,,,Purchase; Bartons Motors PTY LTD,,GST,$55,$0.00,GST,$0.00,B,,,5,1,30,0,$605,,*None,3054
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Novotel Darwin CBD,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3181,08/12/2022,141423,,P,Reimbursement Mick Walton accommodation ,61504,$568.55,,,Purchase; Novotel Darwin CBD,,GST,$56.85,$0.00,GST,$0.00,B,,,5,1,30,0,$625.4,,*None,6069
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Printing Well Pty Ltd,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3178,09/12/2022,TPW-52128,,P,Onsite worksheets,61301,$316.42,,,Purchase; The Printing Well Pty Ltd,,GST,$31.64,$0.00,GST,$0.00,B,,,5,1,30,0,$348.06,,*None,3961
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xero Australia Pty Ltd,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3197,10/12/2022,INV-25342944,,P,Xero monthly subscription,62623,$26.36,,,Purchase; Xero Australia Pty Ltd,,GST,$2.64,$0.00,GST,$0.00,B,,,5,1,30,0,$29,,*None,5083
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SLH Mowing ,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3187,13/12/2022,INV6040,,P,Back yard maintenance in Lota,61107,$227.27,,,Purchase; Shane Houghton,,GST,$22.73,$0.00,GST,$0.00,B,,,5,1,30,0,$250,,*None,5557
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bunnings Warehouse,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3188,13/12/2022,7313/09868578,,P,Toilet seat for Sydney apartment (Reimbursed to Mick Walton),62719,$65.81,,,Purchase; Bunnings Warehouse,,GST,$6.58,$0.00,GST,$0.00,B,,,5,1,30,0,$72.39,,*None,3501
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rebel Sport Ltd,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3189,14/12/2022,24202176468,,P,Towels for Sydney apartment (reimbursed to Mick Walton),62704,$105.41,,,Purchase; Rebel Sport Ltd,,GST,$10.54,$0.00,GST,$0.00,B,,,5,1,30,0,$115.95,,*None,6076
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Woolworths,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3190,14/12/2022,,,P,Toilet paper and external cord (Reimbursed to Mick Walton),62718,$20.45,,,Purchase; Woolworths,,GST,$2.05,$0.00,GST,$0.00,B,,,5,1,30,0,$22.5,,*None,4377
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Good Guys Discount Warehouses (Australia) P/L,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3191,14/12/2022,,,P,Fan for Sydney apartment,62705,$453.64,,,Purchase; The Good Guys Discount Warehouses (Australia) P/L,,GST,$45.36,$0.00,GST,$0.00,B,,,5,1,30,0,$499,,*None,4712
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fowkner Pty Ltd,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3192,14/12/2022,INV-11161,,P,Dishwasher repair in Sydney apartment,62705,$109.09,,,Purchase; Fowkner Pty Ltd,,GST,$10.91,$0.00,GST,$0.00,B,,,5,1,30,0,$120,,*None,6078
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MWA Plumbing Services,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3193,15/12/2022,INV-0887,,P,Fixed leaking under the sink Sydney Apartmeny ,62719,$280,,,Purchase; MWA Plumbing Services,,GST,$28,$0.00,GST,$0.00,B,,,5,1,30,0,$308,,*None,6030
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Catts Self Storage,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3195,15/12/2022,,,P,12 months rental storage in WA,61609,"$1,357.64",,,Purchase; Catts Self Storage,,GST,$135.76,$0.00,GST,$0.00,B,,,5,1,30,0,"$1,493.4",,*None,5271
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Better Online ,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3198,15/12/2022,2925,,P,Cloud monthly subscription,61001,$258,,,Purchase; Better Online ,,GST,$25.8,$0.00,GST,$0.00,B,,,5,1,30,0,$283.8,,*None,4830
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stanley Restaurant,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3194,16/12/2022,,,P,Christmas party 2022,61801,"$5,369.31",,,Purchase; Stanley Restaurant,,FRE,$0.00,$0.00,GST,$0.00,B,,,5,1,30,0,"$5,523",,*None,6080
Stanley Restaurant,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3194,16/12/2022,,,P,Tip,61801,$100,,,Purchase; Stanley Restaurant,,FRE,$0.00,$0.00,GST,$0.00,B,,,5,1,30,0,"$5,523",,*None,6080
Stanley Restaurant,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3194,16/12/2022,,,P,Surcharge,61801,$53.69,,,Purchase; Stanley Restaurant,,FRE,$0.00,$0.00,GST,$0.00,B,,,5,1,30,0,"$5,523",,*None,6080
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bunnings Warehouse,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3203,16/12/2022,,,P,Gloves for calibration,61711,$17.95,,,Purchase; Bunnings Warehouse,,GST,$1.79,$0.00,GST,$0.00,B,,,5,1,30,0,$19.74,,*None,3501
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Urban Utilities,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3205,16/12/2022,10185742188,,P,Water and Sewerage Lota,61105,$312.06,,,Purchase; Urban Utilities,,N-T,$0.00,$0.00,GST,$0.00,B,,,5,1,30,0,$312.06,,*None,3027
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bunnings Warehouse,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3201,19/12/2022,,,P,Hose clamps to fix drill press at the training centre,62603,$6.91,,,Purchase; Bunnings Warehouse,,GST,$.69,$0.00,GST,$0.00,B,,,5,1,30,0,$7.6,,*None,3501
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bunnings Warehouse,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3211,19/12/2022,6299/09403684,,P,Testing equipment for storage box in Melbourne,61705,$61.79,,,Purchase; Bunnings Warehouse,,GST,$6.18,$0.00,GST,$0.00,B,,,5,1,30,0,$67.97,,*None,3501
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bartons Motors PTY LTD,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3232,19/12/2022,GBHSB555574,,P,"Check leaks, replacement drivers seat, fixing transmission, replacement key, front and rear blades, headlight replaced,",62005,"$2,535.45",,,Purchase; Bartons Motors PTY LTD,,GST,$253.55,$0.00,GST,$0.00,B,,,5,1,30,0,"$2,789",,*None,3054
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National Association of Testing Authorities,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3207,20/12/2022,TAW710779,,P,Accreditation audit fees,60012,$378,,,Purchase; National Association of Testing Authorities,,GST,$37.8,$0.00,GST,$0.00,B,,,5,1,30,0,$415.8,,*None,2950
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Empire Accountants,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3214,21/12/2022,INV-26187,,P,Monthly agreement fee FY 2022-2023,60008,"$1,440",,,Purchase; Empire Accountants,,GST,$144,$0.00,GST,$0.00,B,,,5,1,30,0,"$1,585.44",,*None,4764
Empire Accountants,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3214,21/12/2022,INV-26187,,P,Surcharge from the bank,60008,$1.44,,,Purchase; Empire Accountants,,N-T,$0.00,$0.00,GST,$0.00,B,,,5,1,30,0,"$1,585.44",,*None,4764
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stanley Restaurant,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3208,23/12/2022,,,P,Drinks at Stanley for Christmas party,61801,$576.76,,,Purchase; Stanley Restaurant,,FRE,$0.00,$0.00,GST,$0.00,B,,,5,1,30,0,$582.53,,*None,6080
Stanley Restaurant,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3208,23/12/2022,,,P,credit card Surcharge,61801,$5.77,,,Purchase; Stanley Restaurant,,FRE,$0.00,$0.00,GST,$0.00,B,,,5,1,30,0,$582.53,,*None,6080
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apple Pty Ltd,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3212,25/12/2022,,,P,Iphone clear case for Mick Walton new Iphone ,61007,$71.82,,,Purchase; Apple Pty Ltd,,GST,$7.18,$0.00,GST,$0.00,B,,,5,1,30,0,$79,,*None,4858
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apple Pty Ltd,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3242,25/12/2022,AK38106824,,P,Iphone 14 for Mick Walton,11302,"$1,590",,,Purchase; Apple Pty Ltd,,CAP,$159,$0.00,GST,$0.00,B,,,5,1,30,0,"$1,749",,*None,4858
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST-EQUIP,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3213,27/12/2022,T21748,,P,Rubber hardness tester and reference,61705,$413,,,Purchase; TEST-EQUIP,,GST,$41.3,$0.00,GST,$0.00,B,,,5,1,30,0,$454.3,,*None,6086
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SLH Mowing ,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3215,28/12/2022,INV6099,,P,Backyard maintenance,61107,$143.64,,,Purchase; Shane Houghton,,GST,$14.36,$0.00,GST,$0.00,B,,,5,1,30,0,$158,,*None,5557
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National Storage Mackay CBD,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3220,28/12/2022,,,P,Storage Box Mackay,61618,$316.36,,,Purchase; National Storage Mackay CBD,,GST,$31.64,$0.00,GST,$0.00,B,,,5,1,30,0,$348,,*None,5653
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Office Works,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3222,28/12/2022,,,P,Stationary,61301,$136.15,,,Purchase; Office Works,,GST,$13.61,$0.00,GST,$0.00,B,,,5,1,30,0,$149.76,,*None,3520
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zoom Office Cleaning,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3206,31/12/2022,37539,,P,Cleaning in December at the GTCC,62622,$312,,,Purchase; Zoom Services,,GST,$31.2,$0.00,GST,$0.00,B,,,5,1,30,0,$343.2,,*None,3472
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zoom Office Cleaning,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3209,31/12/2022,37450,,P,Cleaning Lota in December 2022,61107,"$1,112.52",,,Purchase; Zoom Services,,GST,$111.25,$0.00,GST,$0.00,B,,,5,1,30,0,"$1,223.77",,*None,3472
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Red ICT,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3218,31/12/2022,788535,,P,NBN Lota,61004,$108.18,,,Purchase; Red ICT,,GST,$10.82,$0.00,GST,$0.00,B,,,5,1,30,0,$228,,*None,4820
Red ICT,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3218,31/12/2022,788535,,P,NBN GTCC,62614,$99.09,,,Purchase; Red ICT,,GST,$9.91,$0.00,GST,$0.00,B,,,5,1,30,0,$228,,*None,4820
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Good Guys Discount Warehouses (Australia) P/L,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3224,31/12/2022,139562171,,P,Vacuum cleaner for GTCC,11302,$325.45,,,Purchase; The Good Guys Discount Warehouses (Australia) P/L,,CAP,$32.55,$0.00,GST,$0.00,B,,,5,1,30,0,$358,,*None,4712
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dymocks ,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3228,31/12/2022,2676460,,P,"Books for meditation, an Australia adaptor and Dubai insights",60016,$59.05,,,Purchase; Dymocks ,,GST,$5.91,$0.00,GST,$0.00,B,,,5,1,30,0,$64.96,,*None,6092
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nifty Group Pty Ltd,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3219,01/01/2023,5918,,P,Online (cloud) Back up,61001,$80.91,,,Purchase; Nifty IT,,GST,$8.09,$0.00,GST,$0.00,B,,,5,1,30,0,$89,,*None,29
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Motorpass,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3225,01/01/2023,18,,P,Fuel all cars,62001,"$2,951.05",,,Purchase; Motorpass,,GST,$295.11,$0.00,GST,$0.00,B,,,5,1,30,0,"$3,246.16",,*None,2867
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYOB Australia Pty Ltd,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3226,01/01/2023,2-10004884307,,P,MYOB monthly subscription,60017,$145.45,,,Purchase; MYOB Australia Pty Ltd,,GST,$14.55,$0.00,GST,$0.00,B,,,5,1,30,0,$160,,*None,4389
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Citygreen,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3217,03/01/2023,24999,,P,Backyard maintenance in December 2022,61107,$67.14,,,Purchase; Citygreen,,GST,$6.71,$0.00,N-T,$0.00,B,,,5,1,30,0,$73.85,,*None,3020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tyssen Design,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3223,03/01/2023,4108,,P,Website update GPC Arabic site,61003,$196.33,,,Purchase; Tyssen Design,,GST,$19.63,$0.00,GST,$0.00,B,,,5,1,30,0,$215.96,,website,2084
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Origin Energy,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3240,03/01/2023,20210539,,P,Electricity bill at Lota,61103,$174.07,,,Purchase; Origin Energy,,GST,$17.41,$0.00,GST,$0.00,B,,,5,1,30,0,$191.48,,*None,2858
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Laboratorio de Resbaladicidad SL,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3234,05/01/2023,3819,,A,Micrometer gauges,61711,$89.18,,,Purchase; Laboratorio de Resbaladicidad SL,,N-T,$0.00,$0.00,N-T,$0.00,B,,,5,1,30,0,$89.18,,*None,4684
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National Storage- Bohle,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3229,06/01/2023,12374,,P,Storage unit Townsville ,61615,$338.18,,,Purchase; National Storage- Bohle,,GST,$33.82,$0.00,GST,$0.00,B,,,5,1,30,0,$372,,*None,4026
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYOB Australia Pty Ltd,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3230,06/01/2023,1-85769376996,,P,MYOB Servicing fee,60017,$124.48,,,Purchase; MYOB Australia Pty Ltd,,GST,$12.45,$0.00,GST,$0.00,B,,,5,1,30,0,$136.93,,*None,4389
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7- Eleven,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3231,06/01/2023,,,P,Fuel 405XQC,62001,$90.01,,,Purchase; 7- Eleven,,GST,$9,$0.00,GST,$0.00,B,,,5,1,30,0,$99.01,,*None,5670
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BP Manly,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3235,09/01/2023,530336,,P,Fuel 405XQC,62001,$99.65,,,Purchase; BP Manly,,GST,$9.96,$0.00,GST,$0.00,B,,,5,1,30,0,$109.61,,*None,6095
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia Post,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3236,09/01/2023,144036,,P,Payment to Veritas to process ASIC for Adam Paloff,60101,$299,,,Purchase; Australia Post,,GST,$29.9,$0.00,GST,$0.00,B,,,5,1,30,0,$328.9,,*None,3854
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Metcash Food and Grocery Convenience Store,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3243,10/01/2023,4009,,P,Office supplies for Lota,61304,$110.48,,,Purchase; Metcash Food and Grocery Convenience Store,,GST,$11.05,$0.00,GST,$0.00,B,,,5,1,30,0,$121.53,,Campbells,5013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xero Australia Pty Ltd,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3245,10/01/2023,INV-25870876,,P,Xero monthly subscription,62623,$26.36,,,Purchase; Xero Australia Pty Ltd,,GST,$2.64,$0.00,GST,$0.00,B,,,5,1,30,0,$29,,*None,5083
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ebay,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3308,10/01/2023,,,P,10 stainless steel table,61705,$29.09,,,Purchase; ebay,,GST,$2.91,$0.00,GST,$0.00,B,,,5,1,30,0,$32,,*None,3510
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SLH Mowing ,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3239,11/01/2023,INV6145,,P,Backyard maintenance,61107,$163.64,,,Purchase; Shane Houghton,,GST,$16.36,$0.00,GST,$0.00,B,,,5,1,30,0,$180,,*None,5557
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rochele Painting,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3246,11/01/2023,22100419,,P,Painting at Lota HQ inside of the office and bathroom ( Amount matched against the credit card statement),61101,"$7,899.85",,,Purchase; Rochele Painting,,GST,$789.98,$0.00,GST,$0.00,B,,,5,1,30,0,"$8,689.83",,*None,5232
Rochele Painting,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3246,11/01/2023,22100419,,P,,61101,$0.00,,,Purchase; Rochele Painting,,GST,$0.00,$0.00,GST,$0.00,B,,,5,1,30,0,"$8,689.83",,*None,5232
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sydney Water,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3257,11/01/2023,,,P,Water and Sewerage Sydney apartment,62716,$156.7,,,Purchase; Sydney Water,,FRE,$0.00,$0.00,GST,$0.00,B,,,5,1,30,0,$156.7,,*None,5874
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Department of Transport and Main Roads,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3258,11/01/2023,,,P,12 months registration 049DV7 (BMW),62004,"$1,047.5",,,Purchase; Department of Transport and Main Roads,,FRE,$0.00,$0.00,GST,$0.00,B,,,5,1,30,0,"$1,047.5",,*None,3024
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Office Works,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3248,12/01/2023,,,P,Tape for New Zealand,62122,$44.55,,,Purchase; Office Works,,GST,$4.45,$0.00,GST,$0.00,B,,,5,1,30,0,$49,,*None,3520
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
