{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Co./Last Name,First Name,Card ID,Card Status,Addr 1 - Line 1,Addr 1 - Line 2,Addr 1 - Line 3,Addr 1 - Line 4,Addr 1 - City,Addr 1 - State,Addr 1 - Postcode,Addr 1 - Country,Addr 1 - Phone No. 1,Addr 1 - Phone No. 2,Addr 1 - Phone No. 3,Addr 1 - Fax No.,Addr 1 - Email,Addr 1 - WWW,Addr 1 - Contact Name,Addr 1 - Salutation,Addr 2 - Line 1,Addr 2 - Line 2,Addr 2 - Line 3,Addr 2 - Line 4,Addr 2 - City,Addr 2 - State,Addr 2 - Postcode,Addr 2 - Country,Addr 2 - Phone No. 1,Addr 2 - Phone No. 2,Addr 2 - Phone No. 3,Addr 2 - Fax No.,Addr 2 - Email,Addr 2 - WWW,Addr 2 - Contact Name,Addr 2 - Salutation,Addr 3 - Line 1,Addr 3 - Line 2,Addr 3 - Line 3,Addr 3 - Line 4,Addr 3 - City,Addr 3 - State,Addr 3 - Postcode,Addr 3 - Country,Addr 3 - Phone No. 1,Addr 3 - Phone No. 2,Addr 3 - Phone No. 3,Addr 3 - Fax No.,Addr 3 - Email,Addr 3 - WWW,Addr 3 - Contact Name,Addr 3 - Salutation,Addr 4 - Line 1,Addr 4 - Line 2,Addr 4 - Line 3,Addr 4 - Line 4,Addr 4 - City,Addr 4 - State,Addr 4 - Postcode,Addr 4 - Country,Addr 4 - Phone No. 1,Addr 4 - Phone No. 2,Addr 4 - Phone No. 3,Addr 4 - Fax No.,Addr 4 - Email,Addr 4 - WWW,Addr 4 - Contact Name,Addr 4 - Salutation,Addr 5 - Line 1,Addr 5 - Line 2,Addr 5 - Line 3,Addr 5 - Line 4,Addr 5 - City,Addr 5 - State,Addr 5 - Postcode,Addr 5 - Country,Addr 5 - Phone No. 1,Addr 5 - Phone No. 2,Addr 5 - Phone No. 3,Addr 5 - Fax No.,Addr 5 - Email,Addr 5 - WWW,Addr 5 - Contact Name,Addr 5 - Salutation,Notes,Identifiers,Custom List 1,Custom List 2,Custom List 3,Custom Field 1,Custom Field 2,Custom Field 3,Billing Rate,Cost Per Hour,Terms - Payment is Due,           - Discount Days,           - Balance Due Days,           - % Discount,Tax Code,Credit Limit,Tax ID No.,Payment Method,Payment Notes,Name on Card,Card Number,BSB,Account Number,Account Name,Statement Text,Remittance Method,Remittance Address,A.B.N. ,A.B.N. Branch,Volume Discount %,Sales/Purchase Layout,Account,Comment,Shipping Method,Printed Form,Freight Tax Code,Use Supplier's Tax Code,Report Taxable Payments,Payment Memo,Invoice/Purchase Order Delivery,Record ID
Nanawati,Aamir,ANA000,N,1/124 Oats Street ,,,,Carlile,WA,6101,Australia,0401 545 230,,,,aamir.nanawati@sustainability.net.au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,GNR,0,,,,,,066-179,10327301,AAMIR NANAWATI,SUSTAINABILITY,P,,48758905031,,0,S,,,,,GNR,Y,N,,P,605
Above and Beyond Training Solutions,,ABT000,N,PO Box 169 ,,,,Kingsway,WA,6065,Australia,0417 926 891,,,,oscar@abovebeyondtraining.com.au,,Oscar Persichitti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,GNR,0,,,,,,116-879,492692233,ABOVE & BEYOND TRAINING,SUSTAINABILITY,P,,85669859407,,0,S,,,,,GNR,Y,N,,P,606
Commercial Fridge Rentals Pty Ltd,,*None,N,P O BOX 1097,,,,Midland,WA,6936,,08 9302 2297,,,08 9302 2537,cfradmin@iinet.net.au,www.cfrlimited.com.au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,GST,0,,,,,,,,,,P,,16112501461,,0,S,,,,,GST,Y,N,,P,610
Equal Assurance Pty Ltd,,EQA000,N,28 Charles Street,,,,South Perth,WA,6151,,08 6210 1665,,,08 6210 1660,payments.anz@equalassurance.com,www.equalassurance.com.au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,GST,0,,,,,,066-007,10303283,EQUAL ASSURANCE PTY LTD,SUSTAINABILITY,E,payments.anz@equalassurance.com,51206707809,,0,S,,,,,GST,Y,N,,P,621
McKenna & Associates ( Aust) Pty Ltd,,MCA000,N,PO Box 394,,,,Malanda,QLD,4885,,07 4097 2129,0427 317100,,,mckennaassocs@yahoo.com.au,,John McKenna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,GNR,0,,,,,,484-799,83460584,MCKENNA & ASSOCIATES PTY LTD,SUSTAINABILITY,P,,25108734283,,0,S,,,,,GNR,Y,N,,P,622
Spotless Services Australia ltd.,,SPS000,N,"20 Labouchere road,",,,,South Perth,WA,6151,Australia,08 9367 6331,,,08 9474 1566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,GST,0,,,,,,,,,,P,,19005309320,,0,S,,,,,GST,Y,N,,P,623
Professional Communication Training,,PCT000,N,PO BOX 4398,,,,Victoria Park,WA,6979,Australia,08 9361 0244,,,08 9361 6784,admin@procomtraining,www.procomtraining.com.au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,GNR,0,,,,,,016-104,496851879,PROFESSIONAL COMMUNICATION TRAIN,SUSTAINABILITY,P,,95051715506,,0,S,,,,,GNR,Y,N,,P,628
Durack,Susanna,DUS000,N,12 Mount Prospect Crescent,,,,Mayland,WA,6051,Australia,,,,,susanna.durack@sustainability.net.au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,N-T,0,,,,,,086-280,196260508,SUSANNA MICHELLE DURACK,SUSTAINABILITY OOP,P,,,,0,S,,,,,N-T,Y,N,,P,641
Bugti,Ali Dost,*None,N,5 Adams Road,,,,Thornlie,WA,6108,Australia,,,,,ali.bugti@sustainability.net.au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,N-T,0,,,,,,016-452,487950541,ALI DOST BUGTI,SUSTAINABILITY OOP,P,,,,0,S,,,,,N-T,Y,N,,P,642
Upex,Sophie,*None,N,5 Pearsall Garden,,,,Mullaloo,WA,6027,Australia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,N-T,0,,,,,,066-160,10652235,SOPHIE UPEX,SUSTAINABILITY,P,,,,0,S,,,,,N-T,Y,N,,P,643
Corporate Traveller,,COT000,N,"Level 2, 22 Oxford Close",,,,West Leederville,WA,6007,Australia,08 6145 5340,08 6466 5173-Cris,08 6466 5171-Stephen,08 6145 5389,remittances@corporatetraveller.com.au,,Belinda Keogh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,28,0,GST,0,,,,,,034-807,738788,CORPORATE TRAVELLER WA101,SUSTAINABILITY,E,remittances@corporatetraveller.com.au,20003279534,,0,S,,,,,GST,Y,N,,P,648
O'Halloran,Robert,*None,N,8 Gillard Place,Berkeley,,,Wollongong,NSW,2506,,,,04 0230 9683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,N-T,0,,,,,,082-916,184128948,ROBERT OHALLORAN,SUSTAINABILITY,P,,,,0,S,,,,,N-T,Y,N,,P,660
Quick Corporate Australia,,QCA000,N,"63 Belmont Avenue , ",,,,Belmont,WA,6104,Australia,,,,1300 139 488,accountsreceivable@quickcorporate.com.au,www.quickcorporate.com.au,1300 139 388,,P O BOX 250,,,,Belmont,WA,6984,Australia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,GNR,0,,,,,,016-002,836599519,QUICK CORPORATE AUSTRALIA,SUSTAINABILITY,P,,22789053594,,0,S,,,,,GNR,Y,N,,P,664
YE OLDE QUINDANNING INNE,,YOQ000,N,"R.M.B 602,",,,,Williams,WA,6391,Australia,(08) 9885 7053,,,(08) 9885 7149,lavender54@westnet.com.au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,GNR,0,,,,,,306-027,216427,QUINDANNING TAVERN,SUSTAINABILITY PTY,P,,88636934611,,0,S,,,,,GNR,Y,N,,P,667
Alasker,Taimour,TAA000,N,46 Herdsman Parade,,,,Wembley,WA,6014,Australia,04 4772 6577,,,,taimour.alasker@sustainability.net.au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,GNR,0,,,,,,066-001,11219012,TAIMOUR ALASKER,SUSTAINABILITY,E,taimour.alasker@sustainability.net.au,58225105501,,0,S,,,,,GNR,Y,N,,P,672
Woodman Environmental Consulting Pty Ltd,,WEC000,N,PO Box 50,,,,Applecross,WA,6953,,08 9315 4688,0408 940 589-greg,,,debbiewoodman@woodmanenv.com.au,,Greg WOodman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,GST,0,,,,,,306-066,2202383,WOODMAN ENVIRONMENTAL CONSULTING,SUSTAINABILITY,P,,47088055903,,0,S,,,,,GST,Y,N,,P,673
Oracle Safety Resources,,OSR001,N,PO Box 6188,,,,East Perth,WA,6892,,,,04 1471 8947,,oraclesafety@bigpond.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,GST,0,,,,,,116-879,420655257,ORACLE SAFETY RESOURCES,SUSTAINABILITY,P,,58767391785,,0,S,,,,,GST,Y,N,,P,676
Austral Business Migration Services,,ABM000,N,35 Mawson Crescent,,,,Hillarys,WA,6025,Australia,08 9401 8002,04 1770 7708,08 9401 8383,,sinclairsj@iinet.net.au,,Stephen Sinclair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,GNR,0,,,,,,086-495,492790968,AUSTRAL BUSINESS MIGRATION SER,SUSTAINABILITY,P,,64517638129,,0,S,,,,,GNR,Y,N,,P,684
Small Print,,SMP000,N,PO Box 222,,,,Daw Park,SA,5041,Australia,(08) 8275 9399,,,(08) 8275 9391,accounts@smallprint.com.au,www.smallprint.com.au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,GST,0,,,,,,805-022,3258883,SMALLPRINT AUSTRALIA PTY LTD,123794,P,,11568957882,,0,S,,,,,GST,Y,N,,P,685
Taylor,John,TAJ000,N,House No 8 ,Rizwan Gardens,"G-25 , Block 8 , Clifton",,Karachi,,,Pakistan,,92 3052514068,44 7793355204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,FRE,0,,,,,,346-023,6216412,JOHN TAYLOR,SUSTAINABILTIY,P,,,,0,S,,,,,FRE,Y,N,,P,687
Central Institute Of Technology,,CIT000,N,locked bag 6,,,,Northbridge,WA,6865,Australia,+61 8 9202 4900,,,+61 8 9202 4999,accountsreceivable.wa.edu.au,www.central.wa.edu.au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,GNR,0,,,,,,066-000,10417247,CENTRAL INSTITUTE OF TECHNOLOGY,SUSTAINABILITY,P,,21037228874,,0,S,,,,,GNR,Y,N,,P,688
Margaria Cleaning Group,,MCG000,N,41 D Delawney Street,,,,Balcatta,WA,6914,Australia,08 9349 8277,,,08 9207 1575,info@margariacleaning.com.au,,,,PO Box 553,,,,Balcatta,WA,6914,Australia,08 9349 8277,,,08 9207 1575,info@margariacleaning.com.au,www.margariacleaning.com.au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,30,0,GST,0,,,,,,086-420,683106356,MARGARIA CLEANING GROUP,SUSTAINABILITY,P,,38008786454,,0,S,6-1610,,,,GST,Y,N,,P,689
Department Of Finance Shared Services,,DFS000,N,"Locked Bad 40, Perth Business Centre",,,,Perth,WA,6849,Australia,1300 345 677,,,08 92580333,ebusinessaccess@oss.wa.gov.au,www.oss.wa.gov.au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,GNR,0,,,,,,066-040,18300113,DEPARTMENT OF WATER,SUSTAINABILITY,P,,91329800417,,0,S,,,,,GNR,Y,N,,P,691
RTO Materials Ltd,,RTO000,N,"Britannia House, Marshall's Yard, Gainsborough DN21 2NA",,,,Lincolnshire,,,UK,+44 (0)142 7677663,,,,sarah@rtomaterials.com.au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,FRE,0,,,,,,066-115,10346485,SARAH WILSON,SUSTAINABILITY,P,,,,0,S,,,,,FRE,Y,N,,P,692
Irene Stainton,,IRS000,N,8 Milstead Way,,,,Marangaroo,WA,6064,Australia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,GST,0,,,,,,806-015,3014570,IRENE STAINTON,SUSTAINABILITY,P,,55419946435,,0,S,,,,,GST,Y,N,,P,694
Walker Systems Pty Ltd,,WSP000,N,14 35 Premier Street,,,,Kalgoorlie,WA,6433,,,,,,,,Liam Walker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,GNR,0,,,,,,016-710,203077198,WALKER SYSTEMS PTY LTD,SUSTAINABILITY,P,,16924852567,,0,S,,,,,GNR,Y,N,,P,695
Brown,Deborah,BRD000,N,29 Scarlet Place,,,,Forest Lake,QLD,4078,Australia,0419 952 465,,,,deblb77@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,GNR,0,,,,,,016-125,453186119,DEBORAH BROWN,SUSTAINABILITY,P,,27989161304,,0,S,,,,,GNR,Y,N,,P,696
Dutton,Peter,*None,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,N-T,0,,,,,,016-745,590581334,PW&JL DUTTON,OOPE SUSTAINABILIT,P,,,,0,S,,,,,N-T,Y,N,,P,697
Western Hearing Service,,WHS000,N,"Shop Upper Hay 9, Carillion City Arcade, Hay street",,,,Perth,WA,6000,Australia,93214999,,,94816999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,GNR,0,,,,,,082-330,866655155,WESTERN HEARING SERVICES PTY LTD,SUSTAINABILITY,P,,52009417485,,0,S,,,,,GNR,Y,N,,P,699
APPEA Limited,,APA000,N,GPO Box 2201,,,,Canberra,ACT,2601,Australia,+61 2 6247 0960,,,+61 2 6247 0548,accounts@appwa.com.au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,GST,0,,,,,,012-950,1344286,APPEA LIMITED,SUSTAINABILITY,P,,44000292713,,0,S,,,,,GST,Y,N,,P,700
Ultimate 4WD Training,,UWT000,N,24 Hubbard Drive,,,,Padbury,WA,6025,Australia,9402 9248,428519250,,,geoff@ultimate4wdtraining.com.au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,GNR,0,,,,,,306-104,733994,ULTIMATE 4WD TRAINING,SUSTAINABILITY,P,,38419862998,,0,S,,,,,GNR,Y,N,,P,701
Safe Work Resources,,SWR000,N,PO BOX 2040,,,,Bendigo DC,VIC,3554,Australia,1300 221 729,,,03 5443 3870,l.cunning@safework.com.au,www.safework.com.au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,GNR,0,,,,,,013-533,187423299,SAFE WORK RESOURCES,SUSTAINABILITY,P,,92170724953,,0,S,,,,,GNR,Y,N,,P,702
Excel Accounting Systems Manag,,EAS000,N,PO BOx 1903,,,,Malaga,WA,6944,,04 3111 9608,,,08 9248 2131,lcdang@westnet.com.au,,Linh-Co Dang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,GST,0,,,,,,036-062,584448,EXCEL ACCOUNTING SYSTEMS MANAGEM,00000592 SUSTAINAB,P,,63742031291,,0,S,,,,,GST,Y,N,,P,707
Vitalicious formerly Fruit-Express Direct Pty Ltd,,FED000,N,"Unit 30, 9 Vision Street",,,,Wangara,WA,6065,Australia,1300 854 095,,,08 6230 2636,info@vitalicious.com.au;accounts@fruit-express.com.au,www.essentialsexpress.com.au,Shirley Whitby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,10,0,GNR,0,,,,,,306-139,106536,FRUIT-EXPRESS DIRECT PTY LTD,SUSTAINABILITY,P,,89003205740,,0,S,6-1430,,,,GNR,Y,N,,P,711
Travel Medicine Centre Perth,,TMC000,N,Gound floor 5 Mill Street,,,,Perth,WA,6000,Australia,08 93217888,,,08 9321 0899,contact@travelmed.com.au,www.travelmed.com.au,Dr. Stanley Khoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,GST,0,,,,,,036-011,254342,MIDTOWN HOLDINGS,SUSTAINABILITY,P,,61098939649,,0,S,,,,,GST,Y,N,,P,715
M.J. & A.R. Bamford,,MJA000,N,"23 Plover Way, Kingsley,",,,,Perth,WA,6026,Australia,08 9309 3671,,,08 9409 2710,bamford.consulting@iinet.net.au,,Michael J. Bamford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,GST,0,,,,,,306-047,4445951,MJ & AR BAMFORD,SUSTAINABILITY,P,,84926103081,,0,S,,,,,GST,Y,N,,P,717
Western Australian Aviation College,,WAA000,N,"41 Eagle Drive, Jandakot",,,,Perth,WA,6164,Australia,08 9417 0087,,,08 9417 0040,racwa@racwa.asn.au,www.racwa.asn.au,,,"Lakes Road, Mandurah",,,,Perth,WA,6210,Australia,,,,08 9581 6222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,GST,0,,,,,,066-155,10204979,WESTERN AUSTRALIAN AVIATION COLL,SUSTAINABILITY,P,,99056966397,,0,S,,,,,GST,Y,N,,P,718
Sustainability Administration-Bankwest transfer,,*None,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,GST,0,,,,,,306-063,572449,SUSTAINABILITY PTY LTD,SUSTAINABILITY,P,,,,0,S,,,,,GST,N,N,,P,720
Palekar,Farhan,*None,N,68 Coffey Road,,,,BANJUP,WA,6164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,N-T,0,,,,,,066-173,10161870,FARHAN PALEKAR,SUSTAINABILITY,P,,,,0,S,,,,,N-T,Y,N,,P,725
Lambkin,Lenard,LLE000,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,GNR,0,,,,,,066-131,10278398,LENARD JAMES LAMBKIN,SUSTAINABILITY,P,,70497863173,,0,S,,,,,GNR,Y,N,,P,726
Curtin University of Technology,,CUE000,N,GPO Box U1987,,,,Perth,WA,6845,Australia,08 9266 4051/4497,08 9266 2801,,,accounts@vc.curtin.edu.au,,Llesa Hawke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,GST,0,,,,,,306-065,4643333,CURTIN UNIVERSITY OF TECHNOLOGY,094278-SUSTAINABIL,P,,99143842569,,0,S,,,,,GST,Y,N,,P,730
Tarrant,Ian,*None,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,N-T,0,,,,,,066-000,11386534,IAN & AMANDA TARRANT,SUSTAINABILITYOOPE,P,,,,0,S,,,,,N-T,Y,N,,P,731
C & M Computer Solutions,,CMS000,N,16 Boag Road,,,,Morley,WA,6062,Australia,9376 0800,9376 0811,9376 0822,9375 1141,accounts@cmcs.com.au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,GST,0,,,,,,036-062,369211,C & M COMPUTER SOLUTIONS,SUSTAINABILITY,P,,83875569897,,0,S,,,,,GST,Y,N,,P,734
Ultimo Catering and Events,,UCE000,N,"PO Box 325, Burswood",,,,Perth,WA,6100,Australia,08 9355 1533,,,08 9355 1522,finance@ultimogroup.com.au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,GST,0,,,,,,086-492,470518373,ULTIMO CATERING AND EVENTS,SUSTAINABILITY,P,,33131343390,,0,S,,,,,GST,Y,N,,P,740
Must Winebar,,MWI000,N,"519 Beaufort Street, ",Highgate,,,Perth,WA,6003,Australia,08 9328 8255,,,08 9328 8355,events@must.com.au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,GNR,0,,,,,,016-416,347674311,MUST WINEBAR,SUSTAINABILITY,P,,76094570037,,0,S,,,,,GNR,Y,N,,P,741
Tai Chi @ The Beach,,TCT000,N,"24 Gilbank Crescent,",Kinross,,,Perth,WA,6028,Australia,08 9304 7511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,GNR,0,,,,,,036-231,194791,TAI CHI AT THE BEACH,818-SUSTAINABILITY,P,,82442879983,,0,S,,,,,GNR,Y,N,,P,742
Australian Institute Of Environmental Accnting Inc,,AIE000,N,PO Box 145,,,,Willeton,WA,6955,Australia,0407 072 673,,,,treasurer@environmentalaccounting.org.au,,Clare Ryall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,GNR,0,,,,,,036-224,298816,AUSTRALIAN INSTITUTE OF ENV ACC,INVOICE A00091,P,,22151952635,,0,S,,,,,GNR,Y,N,,P,743
Victoria House Motor Inn,,VHM000,N,331 Maroondah Hwy,,,,Croydon,VIC,3136,Australia,97251955,,,97251778,,www.victoriahouse.com.au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,GST,0,,,,,,063-167,10377428,VICTORIA MOTOR HOUSE INN,SUSTAINABILITY,P,,34100825456,,0,S,,,,,GST,Y,N,,P,745
Australian Institute of Management,,AOM000,N,"76 Birkdale Street, Floreat",,,,Perth,WA,6014,Australia,(08) 9383 8088,,,(08) 9387 6171,aimwa@aimwa.com,www.aimwa.com,,,"PO BOX 195, Wembley",,,,Perth,WA,6913,Australia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,GST,0,,,,,,036-054,131289,AUSTRALIAN INSTITUTE OF MANAGEME,SUSTAINABILITY,E,remittance@aimwa.com,98928669029,,0,S,,,,,GST,Y,N,,P,746
Craig Smith-Gander ATF The Goose Investment Trust,,CSA000,N,PO Box 445,,,,Cottesloe,WA,6011,Australia,,,,92843588,craig@smith-gander.com.au,,Craig Smith Gander,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,GNR,0,,,,,,086-420,591642178,CRAIG SMITH-GANDER,SUSTAINABILITY,P,,91179393191,,0,S,,,,,GNR,Y,N,,P,749
The University Club of Western Australia,,TUC000,N,"M800, 35 Stirling Highway",,,,Crawley,WA,6009,Australia,08 6488 8770,,,08 6488 4832,info@universityclub.uwa.edu.au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,GST,0,,,,,,036-054,181921,THE UNIVERSITY CLUB OF WA PTY LT,SUSTAIN-00828,P,,46100673603,,0,S,,,,,GST,Y,N,,P,751
