Co./Last Name,First Name,Card ID,Card Status,Addr 1 - Line 1,Addr 1 - Line 2,Addr 1 - Line 3,Addr 1 - Line 4,Addr 1 - City,Addr 1 - State,Addr 1 - Postcode,Addr 1 - Country,Addr 1 - Phone No. 1,Addr 1 - Phone No. 2,Addr 1 - Phone No. 3,Addr 1 - Fax No.,Addr 1 - Email,Addr 1 - WWW,Addr 1 - Contact Name,Addr 1 - Salutation,Addr 2 - Line 1,Addr 2 - Line 2,Addr 2 - Line 3,Addr 2 - Line 4,Addr 2 - City,Addr 2 - State,Addr 2 - Postcode,Addr 2 - Country,Addr 2 - Phone No. 1,Addr 2 - Phone No. 2,Addr 2 - Phone No. 3,Addr 2 - Fax No.,Addr 2 - Email,Addr 2 - WWW,Addr 2 - Contact Name,Addr 2 - Salutation,Addr 3 - Line 1,Addr 3 - Line 2,Addr 3 - Line 3,Addr 3 - Line 4,Addr 3 - City,Addr 3 - State,Addr 3 - Postcode,Addr 3 - Country,Addr 3 - Phone No. 1,Addr 3 - Phone No. 2,Addr 3 - Phone No. 3,Addr 3 - Fax No.,Addr 3 - Email,Addr 3 - WWW,Addr 3 - Contact Name,Addr 3 - Salutation,Addr 4 - Line 1,Addr 4 - Line 2,Addr 4 - Line 3,Addr 4 - Line 4,Addr 4 - City,Addr 4 - State,Addr 4 - Postcode,Addr 4 - Country,Addr 4 - Phone No. 1,Addr 4 - Phone No. 2,Addr 4 - Phone No. 3,Addr 4 - Fax No.,Addr 4 - Email,Addr 4 - WWW,Addr 4 - Contact Name,Addr 4 - Salutation,Addr 5 - Line 1,Addr 5 - Line 2,Addr 5 - Line 3,Addr 5 - Line 4,Addr 5 - City,Addr 5 - State,Addr 5 - Postcode,Addr 5 - Country,Addr 5 - Phone No. 1,Addr 5 - Phone No. 2,Addr 5 - Phone No. 3,Addr 5 - Fax No.,Addr 5 - Email,Addr 5 - WWW,Addr 5 - Contact Name,Addr 5 - Salutation,Notes,Identifiers,Custom List 1,Custom List 2,Custom List 3,Custom Field 1,Custom Field 2,Custom Field 3,Billing Rate,Terms - Payment is Due,           - Discount Days,           - Balance Due Days,           - % Discount,           - % Monthly Charge,Tax Code,Credit Limit,Tax ID No.,Volume Discount %,Sales/Purchase Layout,Price Level,Payment Method,Payment Notes,Name on Card,Card Number,BSB,Account Number,Account Name,A.B.N. ,A.B.N. Branch,Account,Salesperson,Salesperson Card ID,Comment,Shipping Method,Printed Form,Freight Tax Code,Use Customer's Tax Code,Receipt Memo,Invoice/Purchase Order Delivery,Record ID
AngloGold Ashanti Australia Ltd,,ANG000,N,PO Box Z5046,,,,Perth,WA,6831,Australia,08 9425 4600-recptn,08 9425 4617-charmain,08 9425 4655,08 9425 4663,accountspayable@anglogoldashanti.com.au;MLeRoy@anglogoldashanti.com.au;,,Joanne Reyes,,Attn: Cassandra Parisotto,GPO Box B91,,,Perth,WA,6838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,30,0,0,GST,0,,0,I,0,,,,,,,,42008737424,,,,,,,,GST,N,,P,677
Goldfields Creative Concreting,,GCC,N,Lot 17 Craig Road,,,,Kalgoorlie,WA,6430,Australia,(08) 9022 3312,,,(08) 9022 3318,ashleigh@goldfieldscreative.com.au,www.goldfieldscreative.com.au,Ashleigh Nichols,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,82340826285,,,,,,,,GST,N,,P,678
Rock Australia Mining and Civil Pty Ltd,,RAM000,N,3 Craig Street,,,,Burswood,WA,6100,,,04 1792 1620,,08 9472 2150,jameswheeler@rockaustralia.com.au,,James Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,77094979099,,,,,,,,GST,N,,P,679
Ian William Mackay,,IAM000,N,26 pinewood Street,,,,Redcliffe,QLD,4020,,,,04 4898 4937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,,,,,,,,,GST,N,,P,681
Nathan D Fenwick,,*None,N,PO Box 1028,,,,Newman,WA,6753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,,,,,,,,,GST,N,,P,686
Pierre De Villiers,,*None,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,,,,,,,,,GST,N,,P,690
Benjamin Vincent,,*None,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,,,,,,,,,GST,N,,P,693
Enerflex Process Pty Ltd,,*None,Y,82-86 James Street,,,,Perth,WA,6000,,,,08 621803406,08 9262 3515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,,,,,,,,,GST,N,,P,703
S C Allan Consulting Pty Ltd,,*None,N,16 Coleman Cresent,,,,Melville,WA,6156,,,,04 0975 7065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,,,,,,,,,GST,N,,P,704
Aquila Resources Ltd,,AQR000,N,"Level 14, 225 St George's Terrace",,,,Perth,WA,6000,,(08) 9423 0111,,04 1916 6442,08 9423 0133,PerthInvoices@aquilaresources.com.au;   cwood@aquilaresources.com.au;,,Casey Wood - queries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,81092002769,,,,,,,,GST,N,,P,705
Excel Accounting Systems Management,,*None,N,PO Box 1903,,,,Malaga,WA,6944,,04 3111 9608,,,08 9248 2131,lcdang@westnet.com.au,,Linh-Co Dang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,EFTPOS,,Excel Accounting Systems Management,    ,,,,63742031291,,,,,,,,GST,N,,P,706
Kerin Faye Hogan,,*None,N,43-2 Stockton Bend,,,,Cockburn Central,WA,6164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,,,,,,,,,GST,N,,P,713
Enerflex Services Pty Ltd,,ENE,N,115 Schneider Road,,,,Eagle Farm,QLD,4009,Australia,07 3318 9007,07 3868 9500,07 3318 9029,07 3318 9099,EAH.Accounts@enerflex.com,,Alanah McNamee,,82-86 James Street,"Northbridge, Perth, WA, 6003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,20009302630,,,,,,,,GST,N,,P,721
Roger Ducker,,*None,N,93 Drummond Street,,,,Bedford,WA,6052,,,,047 0604 7778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,,,,,,,,,GST,N,,P,722
Matthew Peri,,*None,N,34 Marloo Street,,,,Newman,WA,6753,,,,0410 805 958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,,,,,,,,,GST,N,,P,723
Mootoo S Parapen,,*None,N,2B Keeley Way,,,,Girrawheen,WA,6064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,,,,,,,,,GST,N,,P,724
PT. Jogja Magasa Iron,,IND,N,Attn: Mr. Willem Nainggolan,"Plaza Bapindo , Menara Mandiri",16th Floor,Jl.Jend Sudiirman Kav 54-55,Jakarta,,12190,Indonesia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,,,,,,,,,GST,N,,P,732
Tim Robinson,,*None,N,18 Brolga Meander,,,,Karratha,WA,6714,,04 8850 3797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,,,,,,,,,GST,N,,P,733
Oceanica Consulting Pty Ltd,,*None,N,1-353 Cambridge Street,,,,Wembley,WA,6014,,,,6072 0009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,,,,,,,,,GST,N,,P,736
PSN Water,,*None,N,Woodman Point Site,Lock Bag 1,,,Cloverdale,WA,6985,,04 0159 4655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,,,,,,,,,GST,N,,P,737
Pipemaster Plumbing & Gas Pty Ltd,,*None,N,3/43 Furniss Road,,,,Darch,WA,6065,,04 1722 3376,08 9302 3926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,,,,,,,,,GST,N,,P,738
Bryce Mitchell-D'Raine,,*None,N,46 Partlet Road,,,,Duncraig,WA,6023,,04 1125 0354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,,,,,,,,,GST,N,,P,739
Robertson,Lindsay,ROBL,N,7 Broadway ,,,,Bunbury,WA,6230,Australia,0409 123 726,,,,lindsay.robertson@bigpond.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,,,,,,,,,GST,N,,P,747
Duncan Campbell Lawson,,*None,N,8/1 Hawlistone Street,,,,Cottesloe,WA,6011,Australia,449778005,,,,dlawson@chevron.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,,,,,,,,,GST,N,,P,748
Z-Explorer Closed Joint Stock Company,,MAR000,N,Attn: Maxim Aleseevich Konyukhov,"Office 1 , 7 Razzakova Street",,,Bishkek,,,Kyrgyz Republic,9.97E+11,614 04 416545,,,chris.knee@manasresources.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,,,,,,,,,GST,N,,P,750
Life Without Barriers,,LWB000,N,Attn: Anthony Sibosado,PO Box 2590 ,,,Warwick,WA,6024,Australia,08 9208 3400,04 2722 6093,,08 9240 8347,tony.sibosado@lwb.org.au;Eve.Lowe@lwb.org.au,,,,Warwick State Office is at Unit 1/ 26 Dugdale Street   ,,,,Warwick,WA,6024,Australia,08 9208 3400,08 9208 3401,,08 9240 8347,,www.lwb.org.au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,15101252171,,,,,,,,GST,N,,P,752
Indigenous Construction Resource Group Pty Ltd,,ICR000,N,8/1327 Hay Street,,,,West Perth,WA,,,08 6188 7300,04 1479 4877,,08 6188 7388,accounts@icrg.com.au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,52146779311,,,,,,,,GST,N,,P,755
Daniel John Hoghton,,HDJ000,N,72/4 Delhi Street,,,,West Perth,WA,6005,Australia,410502636,,,,dhoghton@hotmail.com,,,,,,,,,,,,,,,,,,,,72/4 Delhi Street,,,,West Perth,WA,6005,Australia,410502636,,,,dhoghton@hotmail.com,,,,,,,,,,,,0408 604 112,,,,evan@universalenergyservices.com.au,,EVAN TUBMAN,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,,,,,,,,,GST,N,,P,758
PERMApole (Jetstar Enterprise),,PER,N,Attn: Michael Southwell,PO Box 127,,,Mundijong,WA,6123,,(08) 9525 1806,04 0011 4125,,08 9525 1285,annking@permapole.com.au; officewafm@bigpond.com,,Michael Southwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,94098804436,,,,,,,,GST,N,,P,759
Arshad Mughal,,AMU000,N,Rio Tinto ,155 St George Terrace,,,Perth,WA,6000,Australia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,,,,,,,,,GST,N,,P,760
Dennis Rowley,,DRO000,N,PO Box 148 ,,,,North Beach,WA,6920,Australia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,,,,,,,,,GST,N,,P,761
William Blank-Hall Contracting,,WBL000,N,25 Miran Road ,,,,Image Flat,QLD,4560,Australia,488442290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,,,,,,,,,GST,N,,P,762
Manas Resources Ltd,,MAR,N,PO Box 131,,,,Subiaco,WA,6904,,08 9380 6062,,,08 9380 6761,admin@manasresources.com;lifang.zhang@manasresources.com,,Lifang Zhang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,23128042606,,,,,,,,GST,N,,P,766
Pilbara Institute,,PIN000,N,Attn: Fiona Hay,Property & Facilities,PO Box 315,,Karratha,WA,6714,,,,08 9159 6790,,Fiona.Hay@pilbara.wa.edu.au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,76594719231,,,,,,,,GST,N,,P,767
Kara Minerals Ltd,,KAM001,N,Level 1,572 Hay Street,,,Perth,WA,6000,,,976 9595 1498-Mongoli,04 0055 6471,,peter.youd@kara-minerals.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,,,,,,,,,GST,N,,P,770
Straits Resources Ltd,,STR,N,PO Box 1641,,,,West Perth,WA,6005,,08 9480 0598,04 3715 9857,,08 9480 0520,hholle@straits.com.au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,22056601417,,,,,,,,GST,N,,P,780
Elastomers Australia,,ELA000,N,Attn: Jake Pretorius,30 Millrose Drive,,,Malaga,WA,6090,,03 9335 7999-AP,08 6240 2600,04 1718 9681,,jpretorius@elastomersaustralia.com.au; accounts@elastomers.com.au,,Jake Pretorius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,24103387015,,,,,,,,GST,N,,P,784
Central Systems Pty Ltd,,CES000,N,PO Box 1198,,,,Osborne Park BC,WA,6916,,04 1991 7032,08 9443 2928,,08 9443 2926,accounts@centralsystems.com.au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,12107284319,,,,,,,,GST,N,,P,785
P & O Trans Australia,,POT000,N,1 Rous Head Road,,,,Wattle Grove,WA,6107,Australia,416207550,,,,ivan.cikara@poports.com.au,,Ivan Cikara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,68087193342,,,,,,,,GST,N,,P,793
Macleod,John,MACJ,N,Unit 19 / 87 South Perth Esplanade,,,,South Perth,WA,,Australia,0447 113 404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,,,,,,,,,GST,N,,P,794
Newham,Peter Leslie,*None,N,26 Tapping Way,,,,Quinns Rocks,WA,6030,Australia,416808712,,,,newjack1@bigpond.com/peter.newham@citicpacificmining.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,,,,,,,,,GST,N,,P,796
Lennon,Tom,LENT,N,Po Box 137 ,,,,Hillarys,WA,6923,Australia,0429 081 852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,,,,,,,,,GST,N,,P,797
Financial Services Institute of Australasia-FINSIA,,FSI001,N,"Level 16, Margaret Street",,,,Sydney,NSW,2000,,02 9275 7926,,,02 9275 7999,d.byrne@finsia.com,,Amy Bhabra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,96066027389,,,,,,,,GST,N,,P,798
Green Brendan James,,GREB,N,3/104 Broadway,,,,Bassendean,WA,6054,Australia,400383730,08 9126 8642,,,brendan.green@ausdrill.com.au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,,,,,,,,,GST,N,,P,801
Gonzalez Jude Alexander,,GONJ,N,15/63 Stanley St,,,,Scarborough,WA,6019,Australia,413132148,,,,judeagonzalez@yahoo.com.au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,,,,,,,,,GST,N,,P,802
"Caldwell, Valerie",,CALV,N,56 Bilga Crescent,,,,Malabar Heights,NSW,2036,Australia,02 8023 2007,0422 298 509,,,vcaldwell@rocoil.com.au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,,,,,,,,,GST,N,,P,803
Center for International General Certification,,CIG001,N,"3th floor, 918-14 Gyesan-dong, Gyeyang-gu, Incheon, South Korea",,,,,,,,,,,,<alloronly@nate.com>,,alloronly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,,,,,,,,,GST,N,,P,808
Big Bale Pilbara Pty Ltd,,BBP000,N,,,,,,WA,,,+61 (0)419 950 217,,,,kunmallup@bigpond.com,,Russel Thomson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,34154895057,,,,,,,,GST,N,,P,810
Blina Minerals,,BLM000,N,PO BOX 806 ,,,,West Perth,WA,6872,Australia,08 9426 9888,,,08 9426 9899,,,,,"Level 3, Garland House - 52 Kings Park Road",,,,West Perth,WA,6005,Australia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,25086471007,,,,,,,,GST,N,,P,815
Ashton,Phil,ASHP,N,10/226 Beauford Street,,,,Perth,WA,6000,Australia,0409 689392,,9228 1644,,phil@ashtonshe.com.au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,,,,,,,,,GST,N,,P,817
McCormack,Gordon,MCCG,N,20 Admiralty Road,,,,Jindalee,WA,6036,Australia,407442109,,,,gordon.mccormack@cliffsnr.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,,,,,,,,,GST,N,,P,818
Carey Mining,,CAM000,N,PO Box 280,,,,Welshpool DC WA,WA,6986,Australia,08 6465 8000,,,08 6465 8050,accounts@careymining.com.au; purchasing@careymining.com.au,www.careymining.com.au,,,539 Dundas Road,,,,Forrestfield,WA,6058,,(08) 6465 8000,,,(08) 6465 8050,Purchasing@careymining.com.au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,55093725118,,,,,,,,GST,N,,P,819
BJB Joint Venture,,BJV000,N,Berrimah Freight Terminal,Export Drive,,,Darwin,NT,828,,,,,,michael.byrne@jhg.com.au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,53942730988,,,,,,,,GST,N,,P,822
Fugro Australia Marine Pty Ltd,,FUT000,N,"Level 15, Alluvion Building, 54-58 Mounts Bay Road",,,,Perth,WA,6000,Australia,08 9218 2000,,,08 9218 2001,marineaccounts@fugro.com,accountspayable-au@fugro.com-queries,Hannah Campbell,,"Level 6 , 256 Adelade Terrace",,,,Perth,WA,6000,,08 9218 2000,,,,accounts@fugrotsm.com,,Hannah Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,62119991025,,,,,,,,GST,N,,P,824
St Barbara Ltd,,STB000,N,"Kane Street, Gawalia, Lenora",,,,,WA,6438,Australia,08 9037 2100,08 9307 2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,36009165066,,,,,,,,GST,N,,P,825
RG Technologies,,RGT000,N,PO Box 50744,,,,West Beach,,7441,,021 556 4297,079 935 8433,,086 616 3373,info@rgtwebhosting.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,,,,,,,,,GST,N,,P,830
Kasisi,Collin Gary,KASC,N,6 Nullewa Parkway,,,,Lakelands,WA,6180,Australia,488508482,,,,collinkasisi@newcrest.com.au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,,,,,,,,,GST,N,,P,838
Tanya Karimi,,TAK000,N,179 St. George Terrace,,,,Perth,WA,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,,,,,,,,,GST,N,,P,839
Chandler Macleod Group Ltd,,CHM000,N,"Level 15, 108 St. George Terrace",,,,Perth,WA,6000,,08 9217 0545,,,,payroll.sa@chandlermacleod.com,www.chandlermacleod.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,33090555052,,,,,,,,GST,N,,P,840
Booth,Melinda Kate,BOOM,N,19/170 Labouchere Road,,,,Como,WA,6152,Australia,0416 854 242,,,,melinda.booth@amec.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,,,,,,,,,GST,N,,P,843
Cooper,Catherine Melita,COOC,N,23 First Avenue,,,,Mt Lawley,WA,6050,,0416 127 420,,,,cathcooper@westnet.com.au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,,,,,,,,,GST,N,,P,844
